I,II,V1
6014362.0,6041487.0,6145197.0
6014649.0,6041929.0,6145888.0
6014612.0,6041720.0,6146817.0
6014522.0,6041515.0,6146205.0
6013468.0,6041129.0,6145976.0
6014567.0,6042163.0,6146356.0
6013621.0,6041598.0,6147749.0
6014416.0,6042150.0,6146947.0
6014413.0,6042647.0,6146950.0
6013822.0,6041571.0,6147485.0
6011136.0,6039440.0,6148550.0
6009416.0,6036003.0,6147668.0
6021130.0,6044163.0,6141377.0
6048224.0,6067170.0,6133135.0
6048906.0,6066166.0,6139319.0
6028446.0,6053198.0,6147377.0
6017973.0,6044463.0,6144641.0
6015421.0,6042634.0,6144969.0
6014014.0,6041314.0,6145794.0
6013347.0,6041054.0,6145345.0
6013536.0,6041222.0,6146325.0
6013338.0,6041202.0,6146261.0
6012948.0,6040496.0,6147040.0
6013047.0,6040830.0,6147974.0
6013400.0,6040626.0,6147581.0
6013203.0,6041318.0,6146641.0
6013107.0,6041017.0,6146440.0
6012412.0,6039933.0,6146210.0
6011528.0,6038791.0,6145942.0
6011532.0,6038892.0,6145447.0
6011542.0,6039013.0,6145436.0
6012021.0,6039829.0,6146656.0
6012107.0,6040660.0,6146524.0
6011900.0,6040711.0,6145169.0
6011900.0,6040950.0,6144143.0
6012099.0,6041539.0,6144006.0
6012312.0,6041855.0,6145296.0
6013198.0,6042426.0,6145929.0
6013761.0,6043081.0,6145984.0
6014089.0,6042667.0,6145831.0
6014347.0,6042582.0,6145854.0
6014105.0,6042094.0,6145388.0
6013832.0,6041795.0,6145447.0
6014082.0,6041956.0,6145608.0
6013800.0,6041928.0,6146175.0
6014695.0,6042741.0,6145791.0
6014367.0,6042159.0,6145519.0
6014846.0,6042278.0,6145474.0
6013607.0,6041878.0,6144509.0
6013782.0,6041540.0,6144233.0
6014195.0,6042130.0,6144626.0
6014677.0,6042458.0,6144882.0
6015617.0,6043518.0,6145506.0
6014961.0,6042540.0,6146883.0
6014869.0,6042911.0,6147393.0
6014911.0,6042625.0,6148207.0
6014916.0,6042697.0,6147933.0
6014842.0,6042478.0,6148670.0
6015098.0,6042643.0,6147965.0
6015498.0,6042826.0,6148134.0
6012445.0,6040137.0,6149327.0
6011586.0,6037232.0,6147677.0
6018007.0,6041438.0,6145617.0
6042692.0,6062531.0,6135397.0
6049969.0,6067594.0,6138571.0
6033934.0,6055748.0,6151056.0
6020775.0,6046239.0,6151041.0
6017872.0,6043413.0,6150358.0
6015936.0,6042147.0,6148894.0
6015412.0,6042261.0,6148272.0
6015088.0,6042186.0,6148456.0
6014529.0,6040728.0,6148018.0
6014520.0,6041117.0,6148117.0
6014420.0,6040545.0,6148570.0
6014981.0,6040795.0,6147749.0
6014555.0,6040811.0,6146592.0
6014845.0,6040496.0,6147752.0
