I-mV,II-mV,V1-mV
4.366230163945565,4.368087295775848,4.420380522035392
4.366442201521528,4.368320969839154,4.420570923124011
4.366095296507793,4.368302218216789,4.420645929613467
4.3658392647409,4.368090901857072,4.420461298254805
4.365741900547857,4.367772845493128,4.420733917995329
4.366025338532051,4.3680101256376584,4.420456249741092
4.365997211098505,4.368088016992092,4.420500965148268
4.366111884481423,4.36820557523999,4.420367540142985
4.365941677447657,4.367948101040607,4.420255751625047
4.366056350830576,4.3678190033327935,4.42050889852696
4.366068611506736,4.368150041589144,4.420258636490025
4.366365752599582,4.368511370927773,4.419262636855998
4.366823003698766,4.368838081886654,4.419330431183006
4.367210296822208,4.3687097053950845,4.42046346190354
4.366915319378097,4.368995307028014,4.4204569709573365
4.366839591672396,4.368487570791696,4.421287090855067
4.366667220989896,4.368370012543798,4.421035386385642
4.366346279760973,4.36837794592249,4.420948119220025
4.366476819901276,4.368481801061737,4.420570923124011
4.366315267462449,4.36837794592249,4.420180023919345
4.36613712704999,4.368163744697793,4.420772142456301
4.363858804932762,4.366234491243034,4.4212510300428285
4.3620853341868715,4.363611427760805,4.421075053279105
4.372355453512397,4.37067141358086,4.418225527896018
4.389857929340477,4.385480867950967,4.412556046995881
4.3911835247983655,4.386454509881407,4.4161902556532775
4.378265099422043,4.377584992503225,4.421569807623017
4.369418660963694,4.370884893589311,4.421702511412054
4.368071429018463,4.369485012858212,4.42027450324741
4.366738621398128,4.36862892917567,4.420500243932023
4.3665179292272285,4.368430594708358,4.4204324496050145
4.366457347062667,4.3682755332157335,4.420531977446792
4.3666845301797705,4.368159417400325,4.420472116498477
4.366378734491988,4.368169514427752,4.42061924461241
4.366801367211424,4.368372897408777,4.420014865399293
4.36657562652681,4.368087295775848,4.420394946360287
4.366812185455094,4.368481801061737,4.419509292811709
4.366429940845367,4.367886797659802,4.420428122307546
4.366556153688201,4.368022386313819,4.4195431899752124
4.366339067598526,4.367660335758944,4.419783354984721
4.366437874224059,4.367656008461475,4.419756669983665
4.366416237736716,4.36737689777475,4.419040502252608
4.366255406514132,4.3671684662800105,4.418825579811667
4.366072217587961,4.367433152641842,4.418527717502577
4.36589984690546,4.367656008461475,4.418972707925601
4.366267667190293,4.3676971177874275,4.419414813483644
4.3658911923105235,4.367661778191434,4.419887210123968
4.366378734491988,4.367940167661915,4.419532371731542
4.366231606378054,4.367795924412961,4.4196355056545436
4.366411910439247,4.367847130766339,4.419595838761081
4.36638811030317,4.368039695503693,4.419592232679857
4.366651354232511,4.367899779552207,4.419752342686197
4.367066053573254,4.3680606107747915,4.419658584574376
4.3670949022230445,4.368062774423526,4.419398946726258
4.367175678442459,4.367981998204112,4.419761718497378
4.367469934670325,4.368126962669311,4.419172484825402
4.367298285204069,4.368309430379238,4.419089544957252
4.367466328589101,4.368391649031141,4.418995786845432
4.36751897737497,4.368147877940409,4.418927271302179
4.367678366165063,4.368314478892951,4.419136424013163
4.367499504536361,4.368165908346528,4.419015259684041
4.367341558178756,4.368209902537459,4.418688548725161
4.3676978390036725,4.368053398612344,4.41914363617561
4.368054119828589,4.368659220257951,4.418801779675589
4.367708657247344,4.368391649031141,4.4187448035922525
4.367617062784259,4.368228654159823,4.418486608176625
4.367643747785315,4.368249569430922,4.417988968967734
4.368245963349698,4.368848900130326,4.417939926263089
4.368500552684101,4.369102768248484,4.417673797468769
4.368349818488944,4.36858349255225,4.418453432229366
4.368133453615513,4.368344769975231,4.419421304429847
4.36806349563977,4.368289957540629,4.419220085097556
4.368214229834928,4.368402467274812,4.419114066309575
4.36847170403431,4.368547431740011,4.41925686712604
4.368258224025858,4.368509207279039,4.418884719543738
4.368092344289561,4.368329624434091,4.419348461589125
4.366310218948735,4.366923973973034,4.419627572275851
4.364962987003505,4.364331201573085,4.419865573636625
4.371797232138945,4.36847170403431,4.417754573688184
4.3904875511221615,4.38379394315445,4.409313458759395
