I,II,V1
5998855.0,6032417.0,6089791.0
5999059.0,6032646.0,6089359.0
5999617.0,6033105.0,6088857.0
5999406.0,6032839.0,6089770.0
5999609.0,6032996.0,6089454.0
5998924.0,6032207.0,6090659.0
5998889.0,6032551.0,6090716.0
5998956.0,6032625.0,6090383.0
5998937.0,6032546.0,6089383.0
5998787.0,6032133.0,6089671.0
5997878.0,6031120.0,6089432.0
5996714.0,6030187.0,6090422.0
5994545.0,6027852.0,6091795.0
5996571.0,6027512.0,6092140.0
6016529.0,6043777.0,6082638.0
6032062.0,6056322.0,6080634.0
6019683.0,6048427.0,6088692.0
6005771.0,6037172.0,6093035.0
6000089.0,6032693.0,6091795.0
5998933.0,6031847.0,6091185.0
5997985.0,6031261.0,6090515.0
5997705.0,6030836.0,6091674.0
5997613.0,6030834.0,6091320.0
5998111.0,6030848.0,6092651.0
5998040.0,6030599.0,6092266.0
5997439.0,6030624.0,6091868.0
5997714.0,6030067.0,6091656.0
5998899.0,6030438.0,6091107.0
5998938.0,6030558.0,6091086.0
5999631.0,6030810.0,6094211.0
5999874.0,6031232.0,6093853.0
6000304.0,6032087.0,6093274.0
5999611.0,6030796.0,6093178.0
5998763.0,6030178.0,6092073.0
5998082.0,6030047.0,6092417.0
5998113.0,6029502.0,6091175.0
5998014.0,6029660.0,6091973.0
5998851.0,6030390.0,6092880.0
5998786.0,6030896.0,6092546.0
5998990.0,6030998.0,6093120.0
5999781.0,6031701.0,6093090.0
5999196.0,6032195.0,6092379.0
6000640.0,6032525.0,6092044.0
6000400.0,6032271.0,6091921.0
5999604.0,6031276.0,6092848.0
6000235.0,6031904.0,6092914.0
6000555.0,6032084.0,6091741.0
5999990.0,6031740.0,6091504.0
6000314.0,6031932.0,6091468.0
6000086.0,6032289.0,6090732.0
5999637.0,6031219.0,6090343.0
5999631.0,6030958.0,6089675.0
5999169.0,6030660.0,6089694.0
6000888.0,6031906.0,6088812.0
6000435.0,6031740.0,6089990.0
6001221.0,6032285.0,6091506.0
6000929.0,6032464.0,6092903.0
6001492.0,6032784.0,6093422.0
6000950.0,6032859.0,6092733.0
6000651.0,6032314.0,6091907.0
6000629.0,6032061.0,6092889.0
6000466.0,6031843.0,6093578.0
5999875.0,6031511.0,6094817.0
5997326.0,6029967.0,6092804.0
5996356.0,6025479.0,6089866.0
6003319.0,6030604.0,6087803.0
6030808.0,6053999.0,6077372.0
6036629.0,6057380.0,6080955.0
6017106.0,6044546.0,6089500.0
6004798.0,6035101.0,6093933.0
6001988.0,6032025.0,6092545.0
6000993.0,6031194.0,6092634.0
6001083.0,6031493.0,6092292.0
5999780.0,6030336.0,6092400.0
6000555.0,6030652.0,6092346.0
6000161.0,6030340.0,6091927.0
5999974.0,6030027.0,6089944.0
6000090.0,6030238.0,6090238.0
6000052.0,6029626.0,6090658.0
5999614.0,6028149.0,6090928.0
6000066.0,6029217.0,6090783.0
5999563.0,6029528.0,6091037.0
5999765.0,6028872.0,6091905.0
5999555.0,6028748.0,6091915.0
5999053.0,6028088.0,6092769.0
5999077.0,6028404.0,6092257.0
5998394.0,6028132.0,6091746.0
5998526.0,6028506.0,6091137.0
5998320.0,6028763.0,6090768.0
5998413.0,6028891.0,6090437.0
5998684.0,6028605.0,6090570.0
5999622.0,6029589.0,6091661.0
5998758.0,6030195.0,6090827.0
6000525.0,6030047.0,6091608.0
5999948.0,6029513.0,6091153.0
5999928.0,6029503.0,6090924.0
6000267.0,6029549.0,6092990.0
6000926.0,6029239.0,6093509.0
6001059.0,6029773.0,6095213.0
6002204.0,6030365.0,6095658.0
6002715.0,6030561.0,6091828.0
6002961.0,6030653.0,6092466.0
6002678.0,6030701.0,6092231.0
6002294.0,6030417.0,6091034.0
6001508.0,6030061.0,6090485.0
6000856.0,6029405.0,6090240.0
6002644.0,6031326.0,6089735.0
6003252.0,6031547.0,6090922.0
6002722.0,6030683.0,6091912.0
6003439.0,6030854.0,6092731.0
6002740.0,6030859.0,6091407.0
6002452.0,6031037.0,6090619.0
6002693.0,6031606.0,6090785.0
6003124.0,6032420.0,6090398.0
6002520.0,6032033.0,6090539.0
6001584.0,6030832.0,6091778.0
5998741.0,6028658.0,6091948.0
5995315.0,6024166.0,6091542.0
6003456.0,6029024.0,6089644.0
6031310.0,6053101.0,6080634.0
6039087.0,6057767.0,6083229.0
6018258.0,6043950.0,6091335.0
6005700.0,6033640.0,6091629.0
6002161.0,6031408.0,6090538.0
6000631.0,6030325.0,6090257.0
6000065.0,6029934.0,6090891.0
5999688.0,6030368.0,6090465.0
5999478.0,6030023.0,6091671.0
6000231.0,6030180.0,6092055.0
5999508.0,6029944.0,6092985.0
