I,II,V1
6057536.0,6073150.0,6039480.0
6056887.0,6072681.0,6039996.0
6056080.0,6072241.0,6039059.0
6056158.0,6072388.0,6038934.0
6055987.0,6071728.0,6039741.0
6056283.0,6071608.0,6039063.0
6055739.0,6071773.0,6038266.0
6055933.0,6071334.0,6038087.0
6055254.0,6070617.0,6039018.0
6055892.0,6070881.0,6038754.0
6055331.0,6070645.0,6038568.0
6053899.0,6069273.0,6037938.0
6057814.0,6072771.0,6039189.0
6056470.0,6071620.0,6038261.0
6057346.0,6071765.0,6037980.0
6056635.0,6071330.0,6038352.0
6056854.0,6071474.0,6039510.0
6057200.0,6072006.0,6038613.0
6056111.0,6071094.0,6039507.0
6056577.0,6071607.0,6038578.0
6056178.0,6070860.0,6039202.0
6055893.0,6070891.0,6039384.0
6056251.0,6071139.0,6039632.0
6056577.0,6071888.0,6039728.0
6056091.0,6071339.0,6041109.0
6056093.0,6071319.0,6040055.0
6056655.0,6071533.0,6039864.0
6056990.0,6071789.0,6040143.0
6057184.0,6071457.0,6039073.0
6056437.0,6071191.0,6038822.0
6056605.0,6070936.0,6038981.0
6057067.0,6071356.0,6038429.0
6056817.0,6070937.0,6038975.0
6057322.0,6071573.0,6039310.0
6056193.0,6070879.0,6039744.0
6057060.0,6072031.0,6039119.0
6056875.0,6071612.0,6039609.0
6056699.0,6071730.0,6040142.0
6056977.0,6071956.0,6038839.0
6057064.0,6072288.0,6040717.0
6057251.0,6072161.0,6040194.0
6057897.0,6072707.0,6039987.0
6057365.0,6072511.0,6040364.0
6057051.0,6072963.0,6040459.0
6056887.0,6072697.0,6039766.0
6056946.0,6072474.0,6038556.0
6056791.0,6072480.0,6038585.0
6055411.0,6071606.0,6038919.0
6052661.0,6068646.0,6039675.0
6053054.0,6067242.0,6039795.0
6068139.0,6081023.0,6030116.0
6091339.0,6098098.0,6027302.0
6083587.0,6092878.0,6034300.0
6067054.0,6080798.0,6041268.0
6059653.0,6074947.0,6042051.0
6058417.0,6073611.0,6040195.0
6057495.0,6072942.0,6040676.0
6056283.0,6072177.0,6040475.0
6055124.0,6071584.0,6037741.0
6055177.0,6071441.0,6039071.0
6055921.0,6071975.0,6038971.0
6056750.0,6072412.0,6039001.0
6056084.0,6071895.0,6039080.0
6055932.0,6072183.0,6039939.0
6056019.0,6072106.0,6040177.0
6057022.0,6072914.0,6040083.0
6057293.0,6072793.0,6038657.0
6057929.0,6072960.0,6037560.0
6056848.0,6072593.0,6036254.0
6057273.0,6072530.0,6037790.0
6058187.0,6072878.0,6038316.0
6057068.0,6071780.0,6037526.0
6056997.0,6071851.0,6037060.0
6057491.0,6072555.0,6036639.0
6057636.0,6072320.0,6036543.0
6057098.0,6072119.0,6036977.0
6056561.0,6072039.0,6037822.0
6056425.0,6071370.0,6037589.0
6055523.0,6071182.0,6038106.0
6055179.0,6070660.0,6037973.0
6055321.0,6070963.0,6038769.0
6055449.0,6071771.0,6038034.0
6055553.0,6071348.0,6037768.0
6055832.0,6071614.0,6038053.0
6055953.0,6072130.0,6037542.0
6056151.0,6071976.0,6037716.0
6055761.0,6071393.0,6038533.0
6056261.0,6071835.0,6038931.0
6056146.0,6071600.0,6038911.0
6055682.0,6071790.0,6039430.0
6055564.0,6071411.0,6039706.0
6055453.0,6071077.0,6039271.0
6055491.0,6070641.0,6037743.0
6055695.0,6071457.0,6038867.0
6056214.0,6071631.0,6039807.0
6056499.0,6071889.0,6040650.0
6056098.0,6071298.0,6041747.0
6057154.0,6071385.0,6040833.0
6057324.0,6072452.0,6041006.0
6055224.0,6071776.0,6041617.0
6055114.0,6070725.0,6040608.0
6056054.0,6071862.0,6038488.0
6055395.0,6071111.0,6038522.0
6056618.0,6071685.0,6039318.0
6056747.0,6071735.0,6039915.0
6056344.0,6071823.0,6040166.0
6053384.0,6068870.0,6041057.0
6052819.0,6066759.0,6041026.0
6067314.0,6079802.0,6034198.0
6089432.0,6096157.0,6030639.0
6086196.0,6093611.0,6034475.0
6068017.0,6081616.0,6041129.0
6056472.0,6072487.0,6039048.0
6056821.0,6072605.0,6039322.0
6056074.0,6072162.0,6038758.0
6055925.0,6071780.0,6039364.0
6055028.0,6071508.0,6039227.0
6055364.0,6071428.0,6037921.0
6055106.0,6071360.0,6037550.0
6055085.0,6071278.0,6037854.0
6056238.0,6071405.0,6037461.0
6055995.0,6071273.0,6038386.0
6056052.0,6071438.0,6039096.0
6056698.0,6071405.0,6039666.0
6056199.0,6071240.0,6039272.0
6056781.0,6072102.0,6039129.0
6056638.0,6071970.0,6038085.0
6056682.0,6071984.0,6038055.0
6056749.0,6071925.0,6038255.0
6056576.0,6072450.0,6036753.0
6056084.0,6071963.0,6038199.0
6056230.0,6072242.0,6038425.0
6055742.0,6071711.0,6039898.0
6055047.0,6071297.0,6040499.0
6057307.0,6073602.0,6039996.0
6057390.0,6073509.0,6041004.0
6056296.0,6072462.0,6038205.0
6056113.0,6072880.0,6035822.0
6055532.0,6072800.0,6039484.0
6055808.0,6072414.0,6039230.0
6055626.0,6072490.0,6038776.0
6054852.0,6072450.0,6038421.0
6055301.0,6071787.0,6038303.0
6055237.0,6071544.0,6037672.0
6056332.0,6072380.0,6037579.0
6055346.0,6072160.0,6037342.0
6056843.0,6073086.0,6038133.0
6055609.0,6072425.0,6037336.0
6055344.0,6072209.0,6037136.0
6056142.0,6072527.0,6036957.0
6054385.0,6071077.0,6038017.0
6055243.0,6071564.0,6038001.0
6055466.0,6072261.0,6037655.0
6054806.0,6071559.0,6038604.0
6056645.0,6073553.0,6038173.0
6055467.0,6072571.0,6038980.0
6055595.0,6072869.0,6039876.0
6055591.0,6072319.0,6040491.0
6056171.0,6072927.0,6041618.0
6056081.0,6072102.0,6041541.0
6055871.0,6071667.0,6040470.0
6053157.0,6067602.0,6041744.0
6052298.0,6066682.0,6040257.0
6057327.0,6071112.0,6038110.0
6078623.0,6089770.0,6031138.0
6092461.0,6097480.0,6034049.0
6076059.0,6086532.0,6038262.0
6062214.0,6076506.0,6042803.0
6058353.0,6072748.0,6041637.0
6056136.0,6071250.0,6041193.0
6056147.0,6071643.0,6039836.0
6056796.0,6071695.0,6040463.0
6056331.0,6071141.0,6040503.0
6056368.0,6070777.0,6041609.0
6056139.0,6070824.0,6040828.0
6056787.0,6071452.0,6039871.0
6056259.0,6071131.0,6038744.0
6057587.0,6071899.0,6039825.0
6057350.0,6071957.0,6039981.0
6057264.0,6071526.0,6040775.0
6056990.0,6071545.0,6040026.0
6056795.0,6071173.0,6041748.0
6057533.0,6071810.0,6040848.0
6057388.0,6072053.0,6039601.0
6057677.0,6071361.0,6039653.0
6057095.0,6071399.0,6038996.0
6057070.0,6071786.0,6039484.0
6057105.0,6071913.0,6038086.0
6056536.0,6071959.0,6038245.0
6056119.0,6071958.0,6038301.0
6056947.0,6072401.0,6039052.0
6056971.0,6072713.0,6038682.0
6056122.0,6072093.0,6039458.0
6056065.0,6072357.0,6039296.0
6056535.0,6072516.0,6040251.0
6056368.0,6072574.0,6039615.0
6056481.0,6071993.0,6040316.0
6056104.0,6072681.0,6039767.0
6056431.0,6072280.0,6039894.0
6055915.0,6072381.0,6039184.0
6056096.0,6072310.0,6039849.0
6055860.0,6071529.0,6040984.0
6056228.0,6072116.0,6041046.0
6056209.0,6072041.0,6041804.0
6055696.0,6071663.0,6040382.0
6056722.0,6072954.0,6039591.0
6057151.0,6072585.0,6037376.0
6057096.0,6072927.0,6035683.0
6056068.0,6072930.0,6037041.0
6057502.0,6074004.0,6039689.0
6055812.0,6072428.0,6039515.0
6056958.0,6072977.0,6039971.0
6056949.0,6072986.0,6039651.0
6056861.0,6072378.0,6039510.0
6056256.0,6073062.0,6037287.0
6052651.0,6070402.0,6036967.0
6049995.0,6066744.0,6038776.0
6059143.0,6071940.0,6035265.0
6081343.0,6090135.0,6025765.0
6089670.0,6096867.0,6028422.0
6073003.0,6084690.0,6037767.0
6060768.0,6076612.0,6040250.0
6057635.0,6073845.0,6038324.0
6056021.0,6072604.0,6037709.0
6055383.0,6071971.0,6037936.0
6054716.0,6071794.0,6037894.0
6054859.0,6071937.0,6038479.0
6055503.0,6072333.0,6038272.0
6055154.0,6071442.0,6039558.0
6054715.0,6071262.0,6040161.0
6055376.0,6071186.0,6040635.0
6056144.0,6071604.0,6039778.0
6055761.0,6070486.0,6039713.0
6055852.0,6070603.0,6039084.0
6055691.0,6071264.0,6039782.0
6056517.0,6071339.0,6040088.0
6056956.0,6071078.0,6041775.0
6057394.0,6070783.0,6038871.0
6058192.0,6071215.0,6037519.0
6057386.0,6071575.0,6040061.0
6056663.0,6071201.0,6038305.0
6056965.0,6071339.0,6038088.0
6056017.0,6070881.0,6037808.0
6056420.0,6071176.0,6038054.0
6056939.0,6071625.0,6038759.0
6056752.0,6071761.0,6039645.0
6056650.0,6071489.0,6039833.0
6056506.0,6071900.0,6039466.0
6056527.0,6072104.0,6039951.0
6057064.0,6072317.0,6039466.0
6057052.0,6072392.0,6040093.0
6056763.0,6072741.0,6039357.0
6056657.0,6072431.0,6038986.0
6057075.0,6073042.0,6037774.0
6057358.0,6073057.0,6036634.0
6057158.0,6072836.0,6037989.0
6057012.0,6072309.0,6038602.0
6057416.0,6072832.0,6038417.0
6056417.0,6072594.0,6038023.0
6056182.0,6072599.0,6037766.0
6055777.0,6072285.0,6037876.0
6055736.0,6072495.0,6037491.0
6055668.0,6072369.0,6037316.0
6056057.0,6072682.0,6036620.0
6055885.0,6072303.0,6037767.0
6055818.0,6072216.0,6038858.0
6056439.0,6072692.0,6038932.0
6055633.0,6072719.0,6039048.0
6055816.0,6072545.0,6040236.0
6055501.0,6073456.0,6039754.0
6055579.0,6072818.0,6040250.0
6055951.0,6073020.0,6038873.0
6053263.0,6071369.0,6038261.0
6051429.0,6068805.0,6038623.0
6055014.0,6069917.0,6038181.0
6076727.0,6087458.0,6027808.0
6086942.0,6095550.0,6028299.0
6072296.0,6085792.0,6036680.0
6061313.0,6077294.0,6038169.0
6058091.0,6074532.0,6037557.0
6056724.0,6073686.0,6038422.0
6055929.0,6073887.0,6038032.0
6054838.0,6072517.0,6038347.0
6055274.0,6072412.0,6037923.0
6055732.0,6072792.0,6039740.0
6055933.0,6072546.0,6040106.0
6055367.0,6072534.0,6039102.0
6055442.0,6072436.0,6038016.0
6055460.0,6072637.0,6037126.0
6055194.0,6071846.0,6036835.0
6055649.0,6072214.0,6037388.0
6054988.0,6071534.0,6037048.0
6055491.0,6071841.0,6036546.0
6055589.0,6072172.0,6036705.0
6055052.0,6071476.0,6037196.0
6055684.0,6072016.0,6036673.0
6056359.0,6072537.0,6037114.0
6056550.0,6072442.0,6037048.0
6056321.0,6072862.0,6036701.0
6055902.0,6072595.0,6036203.0
6055643.0,6072524.0,6036180.0
6055382.0,6072694.0,6036877.0
6055384.0,6072679.0,6038133.0
6055207.0,6072756.0,6039451.0
6055565.0,6072996.0,6039561.0
6055525.0,6072710.0,6039571.0
6055363.0,6072223.0,6039959.0
6055620.0,6072269.0,6038221.0
6056874.0,6072631.0,6040357.0
6057002.0,6072764.0,6040907.0
6057081.0,6072056.0,6037924.0
6056183.0,6071844.0,6039419.0
6056347.0,6072141.0,6039342.0
6056294.0,6072535.0,6038823.0
6055433.0,6071683.0,6038568.0
6054837.0,6071409.0,6038185.0
6055113.0,6071537.0,6037900.0
6055844.0,6072259.0,6038021.0
6056096.0,6072461.0,6039454.0
6056459.0,6072689.0,6039602.0
6056791.0,6072818.0,6040207.0
6055897.0,6072450.0,6040209.0
6056335.0,6072846.0,6038403.0
6055986.0,6072659.0,6039301.0
6056433.0,6073704.0,6038496.0
6056152.0,6073050.0,6039504.0
6056033.0,6072877.0,6040114.0
6053383.0,6070911.0,6040630.0
6050850.0,6067693.0,6040313.0
6061518.0,6074118.0,6034867.0
6085068.0,6094859.0,6025057.0
6088814.0,6097438.0,6029535.0
6071531.0,6085153.0,6038623.0
6059220.0,6076470.0,6040578.0
6057626.0,6074354.0,6038441.0
6055914.0,6072929.0,6038807.0
6055258.0,6072689.0,6039253.0
6055113.0,6072634.0,6038920.0
6055074.0,6072433.0,6039511.0
6055439.0,6072609.0,6039851.0
6055194.0,6072483.0,6040054.0
6055016.0,6072705.0,6039548.0
6055212.0,6073408.0,6039008.0
6054952.0,6072577.0,6038958.0
6055293.0,6072550.0,6038857.0
6055123.0,6072741.0,6039344.0
6055372.0,6072831.0,6039425.0
6055789.0,6072782.0,6040801.0
6056090.0,6073498.0,6040071.0
6056213.0,6073174.0,6040320.0
6056203.0,6073270.0,6039324.0
6055984.0,6072843.0,6039569.0
6056118.0,6073468.0,6038177.0
6055546.0,6072326.0,6036787.0
6055452.0,6073057.0,6038599.0
6055455.0,6073007.0,6038233.0
6056154.0,6073411.0,6038111.0
6055861.0,6072810.0,6039805.0
6056630.0,6073878.0,6039814.0
6056173.0,6073364.0,6040544.0
6056234.0,6073061.0,6040529.0
6055581.0,6073179.0,6039952.0
6056019.0,6073630.0,6039998.0
6055504.0,6073063.0,6039565.0
6055845.0,6073556.0,6039032.0
6054436.0,6071880.0,6039272.0
6051945.0,6069769.0,6040183.0
6052510.0,6069137.0,6039669.0
6067465.0,6081783.0,6030210.0
6088231.0,6096769.0,6027149.0
6082936.0,6092098.0,6033772.0
6065141.0,6080142.0,6040644.0
6058828.0,6075069.0,6039998.0
6056998.0,6073631.0,6039308.0
6055734.0,6072449.0,6040082.0
6055664.0,6072473.0,6040200.0
6055255.0,6072297.0,6040131.0
6055488.0,6072367.0,6041396.0
6055973.0,6072249.0,6041317.0
6055548.0,6072216.0,6042329.0
6055910.0,6072351.0,6041742.0
6056506.0,6072943.0,6041834.0
6056606.0,6072581.0,6041907.0
6057207.0,6073029.0,6039738.0
6057059.0,6072419.0,6039131.0
6056947.0,6072058.0,6039939.0
6057090.0,6072293.0,6040308.0
6057401.0,6072065.0,6039561.0
6057651.0,6071843.0,6039157.0
6057744.0,6071904.0,6039211.0
6058026.0,6072256.0,6039090.0
6057724.0,6072370.0,6039594.0
6057817.0,6072625.0,6040507.0
6057283.0,6072046.0,6041405.0
6057126.0,6072719.0,6041716.0
6057081.0,6072673.0,6041198.0
6056737.0,6073014.0,6040266.0
6057273.0,6073336.0,6039913.0
6057079.0,6073350.0,6039766.0
6056588.0,6073019.0,6040785.0
6057268.0,6073685.0,6039220.0
6057215.0,6073065.0,6039206.0
6057060.0,6072984.0,6038948.0
6056738.0,6073693.0,6039221.0
6057037.0,6072958.0,6038220.0
6056626.0,6073231.0,6038336.0
6057130.0,6073725.0,6040191.0
6057388.0,6073536.0,6040215.0
6056219.0,6073055.0,6039407.0
6056688.0,6073431.0,6039488.0
6057375.0,6074176.0,6038343.0
6057219.0,6074191.0,6037943.0
6056905.0,6074140.0,6040670.0
6057014.0,6074243.0,6040110.0
6057624.0,6074561.0,6041086.0
6057703.0,6074656.0,6040137.0
6057347.0,6074470.0,6040343.0
6056215.0,6073385.0,6040664.0
6057151.0,6073636.0,6041745.0
6056589.0,6073375.0,6042578.0
6056728.0,6073252.0,6042747.0
6056675.0,6073008.0,6041757.0
6056605.0,6073049.0,6043786.0
6053082.0,6070347.0,6044022.0
6051343.0,6067489.0,6042353.0
6066777.0,6078534.0,6035180.0
6087182.0,6096667.0,6031360.0
6083399.0,6093413.0,6035478.0
6068596.0,6081591.0,6042351.0
6060156.0,6076378.0,6041741.0
6058303.0,6074454.0,6040907.0
6057205.0,6073674.0,6041020.0
6056928.0,6073713.0,6039879.0
6056446.0,6072811.0,6039953.0
6055959.0,6072463.0,6039662.0
6055123.0,6071715.0,6040127.0
6055583.0,6072347.0,6040287.0
6054752.0,6071279.0,6040300.0
6054718.0,6071552.0,6040136.0
6055868.0,6072386.0,6040070.0
6055679.0,6072171.0,6040199.0
6055723.0,6072292.0,6040002.0
6055609.0,6071897.0,6040229.0
6056231.0,6072255.0,6040563.0
6056636.0,6072021.0,6041177.0
6056834.0,6072161.0,6040580.0
6056798.0,6072320.0,6040265.0
6056357.0,6071284.0,6040862.0
6056369.0,6072137.0,6041399.0
6055688.0,6072142.0,6042152.0
6056440.0,6072592.0,6043141.0
6056149.0,6073189.0,6043724.0
6055943.0,6072398.0,6042318.0
6056802.0,6072650.0,6042469.0
6056745.0,6072335.0,6043181.0
6055966.0,6071431.0,6043110.0
6057013.0,6072208.0,6041991.0
6056538.0,6072022.0,6041190.0
6057418.0,6072248.0,6041355.0
6057100.0,6072136.0,6041455.0
6056800.0,6072184.0,6041373.0
6055763.0,6071283.0,6042017.0
6057172.0,6072351.0,6043140.0
6057322.0,6072570.0,6042781.0
6057529.0,6072807.0,6042486.0
6056412.0,6072636.0,6040543.0
6056734.0,6072869.0,6040204.0
6056156.0,6072824.0,6041566.0
6057107.0,6072558.0,6040472.0
6056777.0,6073736.0,6040177.0
6057114.0,6073556.0,6040280.0
6057082.0,6073755.0,6041623.0
6057028.0,6073420.0,6041857.0
6056622.0,6073208.0,6040758.0
6056079.0,6072945.0,6040583.0
6056012.0,6073019.0,6040124.0
6055968.0,6072358.0,6041001.0
6056445.0,6072951.0,6041279.0
6054416.0,6071721.0,6040862.0
6052969.0,6069395.0,6042089.0
6056782.0,6071632.0,6040556.0
6079884.0,6089225.0,6031530.0
6093817.0,6100494.0,6031894.0
6077047.0,6089372.0,6040735.0
6062221.0,6078435.0,6043943.0
6058256.0,6074230.0,6043387.0
6056522.0,6072861.0,6042838.0
6055331.0,6071732.0,6043990.0
6056540.0,6072576.0,6043805.0
6056334.0,6072474.0,6041123.0
6057559.0,6073632.0,6040933.0
6057563.0,6073344.0,6041733.0
6056669.0,6072361.0,6041779.0
6055716.0,6072723.0,6041982.0
6055891.0,6072409.0,6041232.0
6056785.0,6072536.0,6041869.0
6056418.0,6071753.0,6040900.0
6056824.0,6072010.0,6040788.0
6056337.0,6071705.0,6040586.0
6057179.0,6072157.0,6040527.0
6057692.0,6072516.0,6040848.0
6056783.0,6071690.0,6039831.0
6056343.0,6071632.0,6039219.0
6055744.0,6070981.0,6038693.0
6056204.0,6071938.0,6038448.0
6055759.0,6071542.0,6039044.0
6055959.0,6071741.0,6039390.0
6054956.0,6071096.0,6040337.0
6055578.0,6071975.0,6039685.0
6055912.0,6072295.0,6040116.0
6055694.0,6072253.0,6039620.0
6055911.0,6072409.0,6039245.0
6055917.0,6071981.0,6040109.0
6055424.0,6071569.0,6040484.0
6056111.0,6071427.0,6041371.0
6056338.0,6072112.0,6041112.0
6056337.0,6071489.0,6040808.0
6056112.0,6070143.0,6040565.0
6056889.0,6069537.0,6040968.0
6057145.0,6072443.0,6040942.0
6056757.0,6072702.0,6042062.0
6057699.0,6072397.0,6042143.0
6057227.0,6071152.0,6042571.0
6057254.0,6071419.0,6040117.0
6057840.0,6072542.0,6040645.0
6058623.0,6073379.0,6040799.0
6058476.0,6072646.0,6040231.0
6058149.0,6072111.0,6039467.0
6057482.0,6071267.0,6040148.0
6058697.0,6072429.0,6041373.0
6058879.0,6072470.0,6041196.0
6057822.0,6071992.0,6039941.0
6057653.0,6072127.0,6040179.0
6057681.0,6072160.0,6041644.0
6055855.0,6071214.0,6042176.0
6053553.0,6068888.0,6042445.0
6054701.0,6067911.0,6041739.0
6074515.0,6082494.0,6033488.0
6091426.0,6098422.0,6030891.0
6081201.0,6091545.0,6037198.0
6066225.0,6078833.0,6041188.0
6059766.0,6074654.0,6040227.0
6057966.0,6073431.0,6038600.0
6056210.0,6071700.0,6038202.0
6055819.0,6071821.0,6038432.0
6056272.0,6071707.0,6039102.0
6056165.0,6072096.0,6039775.0
6056296.0,6071688.0,6040941.0
6056758.0,6072623.0,6040918.0
6057237.0,6072855.0,6041248.0
6057164.0,6072531.0,6040434.0
6057066.0,6071741.0,6040560.0
6057288.0,6071698.0,6040438.0
6057439.0,6071344.0,6042209.0
6059212.0,6073047.0,6044154.0
6058961.0,6073093.0,6043148.0
6059586.0,6073902.0,6040982.0
6058844.0,6073453.0,6038075.0
6058810.0,6073347.0,6036545.0
6059073.0,6073971.0,6037635.0
6057754.0,6072847.0,6038281.0
6057584.0,6072701.0,6039531.0
6057580.0,6073069.0,6040826.0
6057277.0,6072993.0,6041681.0
6056228.0,6072069.0,6040675.0
6056154.0,6072215.0,6039999.0
6056597.0,6072014.0,6039162.0
6056036.0,6071481.0,6038564.0
6056186.0,6072077.0,6038051.0
6056140.0,6071681.0,6039046.0
6056723.0,6072225.0,6038332.0
6056850.0,6072600.0,6038984.0
6057518.0,6073084.0,6039188.0
6056140.0,6072283.0,6038920.0
6057000.0,6072867.0,6038642.0
6056350.0,6072420.0,6038190.0
6056521.0,6073409.0,6037633.0
6056304.0,6072207.0,6038655.0
6055166.0,6071907.0,6037953.0
6056829.0,6072780.0,6038917.0
6057095.0,6073222.0,6037781.0
6056377.0,6072287.0,6039778.0
6057515.0,6072560.0,6039739.0
6056871.0,6071966.0,6041488.0
6056808.0,6071205.0,6040923.0
6056111.0,6071565.0,6041535.0
6056714.0,6072316.0,6040513.0
6057191.0,6071893.0,6042607.0
6057576.0,6071959.0,6041460.0
6057998.0,6072310.0,6040433.0
