I,II,V1
6021934.0,6052673.0,6059773.0
6021955.0,6052120.0,6059382.0
6021814.0,6052156.0,6057298.0
6022144.0,6052399.0,6058891.0
6021392.0,6051734.0,6060422.0
6021210.0,6051652.0,6060284.0
6021441.0,6052051.0,6058962.0
6020863.0,6051691.0,6059136.0
6020552.0,6051527.0,6058297.0
6020995.0,6051875.0,6058699.0
6020765.0,6051871.0,6059225.0
6020498.0,6051398.0,6060474.0
6021120.0,6052234.0,6060696.0
6021094.0,6052220.0,6059993.0
6020312.0,6051319.0,6059591.0
6020223.0,6051129.0,6058707.0
6020293.0,6051711.0,6057889.0
6020547.0,6051721.0,6058677.0
6021316.0,6052049.0,6059943.0
6020386.0,6051373.0,6061388.0
6020704.0,6051738.0,6062353.0
6020311.0,6051661.0,6061863.0
6019994.0,6051194.0,6061361.0
6020315.0,6051540.0,6059298.0
6020427.0,6051006.0,6061006.0
6020698.0,6051315.0,6063530.0
6018804.0,6049815.0,6065297.0
6017456.0,6048272.0,6064238.0
6020156.0,6048228.0,6062433.0
6041049.0,6064393.0,6053064.0
6054675.0,6076192.0,6053290.0
6040076.0,6066875.0,6061235.0
6027618.0,6056589.0,6063949.0
6022527.0,6053226.0,6063178.0
6020371.0,6050252.0,6062739.0
6019649.0,6050267.0,6064005.0
6019124.0,6050055.0,6063275.0
6019175.0,6050018.0,6062558.0
6019273.0,6050283.0,6061924.0
6019708.0,6050378.0,6061441.0
6019220.0,6050073.0,6062693.0
6019431.0,6050364.0,6061761.0
6018969.0,6049915.0,6061985.0
6019729.0,6050382.0,6062607.0
6019376.0,6050352.0,6063626.0
6019348.0,6050647.0,6063394.0
6019291.0,6050469.0,6063475.0
6019252.0,6050438.0,6063451.0
6019017.0,6050034.0,6063296.0
6017963.0,6049685.0,6062748.0
6018021.0,6049710.0,6062449.0
6018053.0,6049483.0,6062980.0
6018322.0,6050360.0,6062285.0
6018344.0,6049839.0,6062486.0
6019111.0,6050204.0,6063006.0
6018293.0,6050291.0,6062834.0
6018281.0,6050088.0,6063464.0
6018506.0,6050563.0,6063480.0
6018277.0,6050233.0,6063803.0
6017828.0,6050155.0,6064064.0
6018463.0,6050739.0,6064202.0
6018028.0,6050802.0,6064112.0
6018694.0,6051296.0,6063542.0
6018502.0,6050761.0,6063689.0
6018850.0,6050991.0,6062896.0
6018155.0,6049971.0,6062386.0
6018693.0,6050140.0,6060859.0
6018868.0,6050677.0,6060027.0
6019369.0,6051286.0,6061405.0
6018886.0,6051258.0,6063076.0
6018723.0,6051181.0,6063488.0
6018568.0,6050981.0,6063876.0
6018535.0,6051319.0,6063626.0
6018325.0,6050693.0,6063822.0
6017349.0,6049695.0,6063653.0
6017965.0,6050773.0,6062833.0
6018053.0,6050877.0,6062070.0
6016903.0,6049027.0,6063297.0
6015473.0,6048291.0,6062948.0
6015005.0,6046428.0,6063521.0
6029383.0,6055855.0,6054348.0
6048601.0,6071933.0,6050697.0
6041571.0,6068405.0,6056361.0
6026677.0,6057720.0,6064837.0
6020112.0,6052616.0,6065891.0
6017451.0,6049664.0,6064788.0
6017131.0,6049715.0,6064281.0
6015994.0,6049273.0,6064351.0
6016654.0,6048910.0,6062882.0
6015393.0,6047950.0,6063739.0
6016358.0,6048755.0,6062560.0
6016386.0,6048639.0,6063411.0
6016403.0,6048421.0,6063111.0
6016691.0,6048519.0,6063295.0
6017041.0,6048885.0,6062299.0
6016729.0,6048833.0,6065051.0
6017164.0,6049015.0,6066461.0
6017033.0,6048722.0,6066272.0
6018211.0,6049366.0,6065148.0
6019295.0,6049896.0,6065244.0
6018145.0,6049889.0,6065950.0
6017682.0,6049614.0,6065762.0
6018029.0,6050036.0,6064625.0
6017154.0,6049269.0,6063808.0
6016877.0,6048998.0,6063692.0
6017096.0,6049097.0,6065911.0
