I,II,V1
6029174.0,6043826.0,6149078.0
6028914.0,6044142.0,6148611.0
6029499.0,6044290.0,6149295.0
6029833.0,6044766.0,6149055.0
6030056.0,6044879.0,6149305.0
6029508.0,6045092.0,6149176.0
6030460.0,6045369.0,6148683.0
6030852.0,6045448.0,6149773.0
6030514.0,6045522.0,6149671.0
6030991.0,6045699.0,6150034.0
6031296.0,6046079.0,6149586.0
6030984.0,6045407.0,6151067.0
6031233.0,6045391.0,6150869.0
6031189.0,6045469.0,6149361.0
6031008.0,6045288.0,6149904.0
6030759.0,6045011.0,6148712.0
6030630.0,6044807.0,6147521.0
6029744.0,6043964.0,6147508.0
6029563.0,6043389.0,6148183.0
6030377.0,6043982.0,6147932.0
6031235.0,6044538.0,6148451.0
6031483.0,6044979.0,6149148.0
6031161.0,6044519.0,6149978.0
6030237.0,6044217.0,6149704.0
6029493.0,6044031.0,6150299.0
6030054.0,6044753.0,6149626.0
6030459.0,6044693.0,6149822.0
6030687.0,6045138.0,6149925.0
6029611.0,6044128.0,6149267.0
6026913.0,6041811.0,6150638.0
6025469.0,6039759.0,6150095.0
6040781.0,6049738.0,6142441.0
6062687.0,6069245.0,6137846.0
6058303.0,6066780.0,6142708.0
6041488.0,6052419.0,6150133.0
6032964.0,6047172.0,6149468.0
6030240.0,6045441.0,6148080.0
6029225.0,6044448.0,6148399.0
6029105.0,6044398.0,6148748.0
6028976.0,6044434.0,6149088.0
6029036.0,6044252.0,6148814.0
6029257.0,6044035.0,6149417.0
6028799.0,6044048.0,6149297.0
6029114.0,6043889.0,6148867.0
6029031.0,6043892.0,6148124.0
6028843.0,6043510.0,6147722.0
6029130.0,6043378.0,6148248.0
6028882.0,6042832.0,6147241.0
6028896.0,6042889.0,6147070.0
6028133.0,6041753.0,6147331.0
6028146.0,6042156.0,6146479.0
6028068.0,6042238.0,6146452.0
6028208.0,6042738.0,6147235.0
6028888.0,6043442.0,6147049.0
6028723.0,6043351.0,6147784.0
6028068.0,6043251.0,6147839.0
6028557.0,6043936.0,6147945.0
6029196.0,6043934.0,6148021.0
6029137.0,6044296.0,6147813.0
6029514.0,6044501.0,6147524.0
6029369.0,6044270.0,6147509.0
6029338.0,6044225.0,6147039.0
6029401.0,6044217.0,6146950.0
6029388.0,6044333.0,6146590.0
6029829.0,6044923.0,6146987.0
6029325.0,6044228.0,6147559.0
6029800.0,6044466.0,6147334.0
6029772.0,6044924.0,6147649.0
6029656.0,6044898.0,6147295.0
6029464.0,6044845.0,6147010.0
6029002.0,6044422.0,6146373.0
6029771.0,6045148.0,6145622.0
6030239.0,6045486.0,6146114.0
6030852.0,6046081.0,6146080.0
6031431.0,6046168.0,6146931.0
6030320.0,6045350.0,6147830.0
6030937.0,6045927.0,6147615.0
6031041.0,6045734.0,6148244.0
6030780.0,6045784.0,6148444.0
6030683.0,6045553.0,6149430.0
6030160.0,6045258.0,6149808.0
6027466.0,6042806.0,6150840.0
6026540.0,6040274.0,6150522.0
6040917.0,6049490.0,6144322.0
6063914.0,6070039.0,6136674.0
6061599.0,6068030.0,6142488.0
6044070.0,6055266.0,6151265.0
6033906.0,6047840.0,6150630.0
6031575.0,6045982.0,6148492.0
6030694.0,6044896.0,6149759.0
6030648.0,6044676.0,6150279.0
6030634.0,6044306.0,6149127.0
6030154.0,6044199.0,6148876.0
6030320.0,6044226.0,6148194.0
6030881.0,6044179.0,6148705.0
6029588.0,6043165.0,6149361.0
6030216.0,6043493.0,6149311.0
6030288.0,6043575.0,6149598.0
6030029.0,6043057.0,6149451.0
6030250.0,6043588.0,6149806.0
6029830.0,6043401.0,6149132.0
6029908.0,6043209.0,6148898.0
6029666.0,6042615.0,6149046.0
6029478.0,6042851.0,6148583.0
6028875.0,6043310.0,6148415.0
6029477.0,6043939.0,6148164.0
6030719.0,6045075.0,6147697.0
6030777.0,6045402.0,6148513.0
6031097.0,6045587.0,6148727.0
6031330.0,6045891.0,6149333.0
6031778.0,6046646.0,6148663.0
6032095.0,6046679.0,6149318.0
6031966.0,6046629.0,6149148.0
6032758.0,6047785.0,6148265.0
6032646.0,6047483.0,6148422.0
6032710.0,6047201.0,6148857.0
6033120.0,6048223.0,6149101.0
6033015.0,6048235.0,6149416.0
6033633.0,6048346.0,6150066.0
6032243.0,6047593.0,6150165.0
6032221.0,6047721.0,6149509.0
6032717.0,6048138.0,6149026.0
6032557.0,6048336.0,6148051.0
6033411.0,6048867.0,6147622.0
6032891.0,6049384.0,6147691.0
6033385.0,6048996.0,6148376.0
6032975.0,6048872.0,6149548.0
6032947.0,6049125.0,6149983.0
6032877.0,6049297.0,6150673.0
6032530.0,6048498.0,6151812.0
6032769.0,6049516.0,6151458.0
6032939.0,6050114.0,6151030.0
6031703.0,6048996.0,6152429.0
6030360.0,6047678.0,6152067.0
6029712.0,6045426.0,6150865.0
6045386.0,6057675.0,6142342.0
6069670.0,6076153.0,6135233.0
6060881.0,6070196.0,6144397.0
6045468.0,6059264.0,6151120.0
6036413.0,6052448.0,6152026.0
6034343.0,6050390.0,6150764.0
6032593.0,6049415.0,6153420.0
6033194.0,6049843.0,6153578.0
6033165.0,6049339.0,6153346.0
6033069.0,6049629.0,6152722.0
6033005.0,6049298.0,6153108.0
6033441.0,6049940.0,6152190.0
6033071.0,6049333.0,6153944.0
6033793.0,6049741.0,6153183.0
6033304.0,6049429.0,6153041.0
6032636.0,6048649.0,6153699.0
6032583.0,6048495.0,6153642.0
6032146.0,6047887.0,6154999.0
6032416.0,6048872.0,6154409.0
6031223.0,6048331.0,6155344.0
6032560.0,6049274.0,6155182.0
6033142.0,6049740.0,6154912.0
6033554.0,6050481.0,6154350.0
6034023.0,6050246.0,6155037.0
6033284.0,6050567.0,6155993.0
6033648.0,6050293.0,6157216.0
6034164.0,6050922.0,6155573.0
6033955.0,6050561.0,6155518.0
6034589.0,6050813.0,6155555.0
6033480.0,6049935.0,6155953.0
6033727.0,6049707.0,6156005.0
6033855.0,6050262.0,6155891.0
6034218.0,6050331.0,6155672.0
6033569.0,6049873.0,6156677.0
6034038.0,6049618.0,6157358.0
6033589.0,6049665.0,6157146.0
