I-mV,II-mV,V1-mV
4.366529468687145,4.377883576028561,4.35914277190821
4.3664191226016955,4.377993200897765,4.358891067438785
4.366526583822165,4.378137444146719,4.3591463779894335
4.366280649082699,4.3780343102237165,4.358806685138147
4.36615371502362,4.377681635480024,4.359176669071714
4.366439316656549,4.377833090891426,4.358888182573806
4.366315988678693,4.377797751295432,4.358868709735197
4.36634267367975,4.3778655456224405,4.359081468527404
4.366260455027845,4.377757363185725,4.358433095123356
4.366466001657605,4.377829484810203,4.358274427549507
4.3664212862504295,4.377785490619272,4.358775672839622
4.366440759089038,4.377967237112952,4.358818945814308
4.366406140709289,4.3780076252226605,4.358604023373367
4.3654945233759,4.3771652446487685,4.359841630449392
4.363863132230231,4.375498513907105,4.359840909233148
4.366151551374886,4.375616072155003,4.357975844024171
4.385068332258959,4.390346192738186,4.349705657345393
4.397493445723858,4.400256425157572,4.347861507407517
4.38567775998579,4.39223361565075,4.35519050688687
4.371282283740179,4.380979036151113,4.359447125163502
4.36837938835498,4.379015164316604,4.358694896620208
4.3670725445194565,4.3779831038703385,4.3589768921719125
4.366473213820053,4.37761888966673,4.359129790015803
4.366129193671298,4.377380167089711,4.359061995688796
4.365954659340063,4.377274869517974,4.359301439482059
4.365933744068965,4.377243136003204,4.359317306239444
4.365912107581622,4.377207796407211,4.359151426503147
4.365930859203986,4.377077256266907,4.359227875425093
4.365767864332668,4.376967631397702,4.359098056501034
4.365949610826349,4.377006577074919,4.358992037713054
4.365737573250388,4.3770210013998145,4.358926407034779
4.365894077175502,4.376740448280599,4.359184602450407
4.365684203248275,4.37662865976266,4.35915935988184
4.365614245272532,4.376460616377629,4.359214172316442
4.365630112029916,4.376291130560108,4.359103105014747
4.365435383643828,4.376112268931405,4.3590966140685445
4.365369752965554,4.376077650551656,4.358917031223597
4.365128145523556,4.3759117708153585,4.358899722033723
4.364826677133243,4.375836764325903,4.3586155628332826
4.364861295512992,4.375895904057973,4.358717254323795
4.365114442414906,4.3761764571771895,4.358965352711996
4.365402928912814,4.376532738002106,4.358666769186661
4.3656481424360365,4.3770426378871585,4.358731678648691
4.365908501500398,4.377303718167765,4.358676866214088
4.365915713662846,4.377438585605537,4.358681914727802
4.366089526777834,4.377567683313351,4.358632150806913
4.366074381236695,4.377610235071792,4.358706436080124
4.366106114751465,4.377562634799637,4.35878144256958
4.36612053907636,4.377623216964198,4.35845040431323
4.3662994007050635,4.37766432629015,4.358739612027383
4.366405419493045,4.377796308862943,4.358560029182436
4.366409746790513,4.377828763593957,4.358429489042132
4.3663751284107635,4.377895836704721,4.358330682416598
4.366489801793683,4.377855448595014,4.358547768506274
4.366424171115408,4.377905212515903,4.358350155255207
4.36638666787068,4.3780090676551495,4.357998922944005
4.366442922737773,4.378022049547556,4.3584489618807405
4.366416237736716,4.378048734548613,4.358508101612812
4.366228000296831,4.37802421319629,4.358562914047415
4.366404698276799,4.378115807659375,4.35838837971618
4.3662748793527415,4.378162686715286,4.3581568693016095
4.3662518004329085,4.378125904686803,4.358337894579046
4.366331134219833,4.378096334820767,4.358338615795291
4.366289303677636,4.378142492660433,4.3581583117340985
4.366340510031015,4.3783004390180364,4.358103499299496
4.366316709894938,4.378257166043351,4.358514592559016
4.366339067598526,4.378154753336593,4.358495840936651
4.366327528138609,4.378187208067608,4.358372512958796
4.36624747313544,4.3782030748249925,4.358268657819548
4.366315267462449,4.378190092932587,4.358502331882854
4.36638955273566,4.378301160234282,4.358193651330092
4.366365752599582,4.378253559962127,4.358146772274183
4.366261897460335,4.378218220366134,4.358459780124413
4.366272715704007,4.378222547663602,4.358454731610699
4.366290746110126,4.378330730100317,4.358174899707729
4.366240982189237,4.378306208747995,4.358317700524193
4.3663729647620295,4.37822831739356,4.358320585389173
4.366331134219833,4.378284572260652,4.358130905516797
4.366258291379111,4.378281687395673,4.358143887409203
4.366319594759917,4.378307651180485,4.3583508764714525
4.366398928546841,4.378329287667827,4.358133069165532
4.366287140028902,4.3782715903682465,4.358194372546337
4.366260455027845,4.3783004390180364,4.357936898346954
4.366232327594299,4.378363906047577,4.3575445567098
4.366221509350628,4.378208844554951,4.35776380644821
4.366336182733546,4.378380494021207,4.3575301323849045
4.366691742342218,4.378546373757504,4.357975844024171
4.366496292739885,4.3784432398345015,4.35802993524253
4.364448038604738,4.376714484495788,4.3595553076002185
4.364699021857919,4.3756968483744165,4.357956371185563
4.374028675200264,4.38396775626944,4.352481618671514
4.3934488650231875,4.398265147105762,4.3460411576057165
4.393923425312246,4.397563403699601,4.350634583868657
4.374928031857492,4.384655796566951,4.358487186341714
4.369489340155681,4.380402063155297,4.358065274838523
4.367703608733631,4.379048340263863,4.358046523216159
4.3667342941006595,4.378517525107713,4.358318421740438
4.366411910439247,4.378112922794397,4.358384052418711
4.3662525216491535,4.378019885898822,4.358503053099098
4.365935186501455,4.3778395818376294,4.3584237193121735
4.366163812051046,4.377867709271174,4.358372512958796
4.365977738259896,4.377776836024334,4.358485743909225
4.3660354355594775,4.377778999673068,4.358366743228837
4.3659633139350005,4.377684520345003,4.358366743228837
4.365912107581622,4.377582828854491,4.358373955391285
4.365800319063682,4.377554701420945,4.358268657819548
4.365673385004603,4.376916425044323,4.358386216067446
4.365629390813671,4.37684935193356,4.358365300796348
4.3655543843242155,4.376652459898737,4.3583292399841085
4.365322873909644,4.376520477325945,4.358132347949287
4.365042320790429,4.376344500562221,4.3581071053807205
4.364851198485565,4.376294736641331,4.358137396463
4.365106509036213,4.376596205031645,4.357924637670793
4.365236327960272,4.376850794366049,4.357930407400751
4.365632996894895,4.377376561008487,4.357951322671849
4.365862343660733,4.377624659396687,4.3580407534862005
4.366052023533107,4.3780588315760385,4.357781836854328
4.366127751238808,4.378099219685746,4.357967910645479
4.36613712704999,4.378145377525411,4.358069602135992
4.36621285475569,4.378088401442074,4.357924637670793
4.366300121921308,4.378146098741656,4.357876316182393
4.366351328274686,4.378264378205798,4.357902279967205
4.366538844498327,4.378342990776479,4.357758757934496
4.366463116792627,4.3782239900960915,4.357866940371212
4.366556874904446,4.378405015373528,4.357706109148628
4.366528026254655,4.378478579430495,4.357738563879643
4.366746554776821,4.3786574410591985,4.357693848472468
4.366334740301057,4.378331451316562,4.357785442935553
4.366446528818996,4.378518967540202,4.357688799958754
4.36665568152998,4.378670422951604,4.3576686059039
4.366417680169206,4.37846271267311,4.357750824555803
4.366349885842197,4.378407179022263,4.35794988023936
4.3664948503073955,4.378578828488518,4.357667884687655
4.366531632335879,4.378581713353497,4.35793473469822
4.366418401385451,4.378504543215307,4.357944831725647
4.366347722193463,4.378565846596112,4.357913819427122
4.366318873543673,4.378411506319732,4.357978007672907
4.366393880033129,4.378493724971635,4.358045801999914
4.366452298548954,4.378568010244846,4.357694569688712
4.36638811030317,4.378648786464261,4.357610908604318
4.366328249354853,4.378534113081343,4.358149657139162
4.366416237736716,4.378575222407295,4.35795276510434
4.366407583141778,4.378521131188936,4.357884249561086
4.36624891556793,4.378497331052859,4.358058062676076
4.366385225438191,4.378549979838727,4.357903722399695
4.366377292059498,4.3784922825391455,4.3578965102372464
4.366383783005701,4.378374003075003,4.357804915774161
4.366313103813713,4.378498773485348,4.357751545772048
4.366426334764142,4.378511755377755,4.35812369335435
4.366415516520471,4.378521131188936,4.357948437806871
4.366398928546841,4.378504543215307,4.358054456594852
4.366438595440304,4.378523294837671,4.357890019291045
4.366424892331653,4.378500215917838,4.35801190483641
4.366347000977218,4.37861849538198,4.3579650257805005
4.366452298548954,4.3786819624115205,4.357419065083209
4.366372243545785,4.37849300375539,4.357575569008325
4.366348443409708,4.378514640242734,4.357594320630689
4.366491965442417,4.378564404163623,4.356976238308921
4.366727803154457,4.378774999307096,4.357358482918649
4.366834543158682,4.37885433309402,4.357882085912352
4.366600869095377,4.378718744440004,4.357960698483032
4.366008029342176,4.378265099422043,4.358773509190888
4.364649979153274,4.376795260715202,4.358694896620208
4.3659878352873225,4.376468549756321,4.3579650257805005
4.380881671958068,4.387085574095582,4.350432643320122
4.393343567451451,4.397659325460156,4.34818100620395
4.384868555359159,4.392700242561117,4.354510399968052
4.37169049213472,4.382715003652274,4.358613399184549
4.36896140986451,4.380205171120474,4.357912376994632
4.367581001972019,4.378984873234324,4.357874152533659
4.366809300590115,4.378560076866155,4.35785612212754
4.366538844498327,4.378264378205798,4.358125135786839
4.366436431791569,4.378207402122461,4.357993874430291
4.366313825029959,4.378094892388277,4.358079699163419
4.366127030022563,4.37799392211401,4.358003250241473
