I,II,V1
6053982.0,6056557.0,6129064.0
6054276.0,6056881.0,6129328.0
6053795.0,6056855.0,6129432.0
6053440.0,6056562.0,6129176.0
6053305.0,6056121.0,6129554.0
6053698.0,6056450.0,6129169.0
6053659.0,6056558.0,6129231.0
6053818.0,6056721.0,6129046.0
6053582.0,6056364.0,6128891.0
6053741.0,6056185.0,6129242.0
6053758.0,6056644.0,6128895.0
6054170.0,6057145.0,6127514.0
6054804.0,6057598.0,6127608.0
6055341.0,6057420.0,6129179.0
6054932.0,6057816.0,6129170.0
6054827.0,6057112.0,6130321.0
6054588.0,6056949.0,6129972.0
6054143.0,6056960.0,6129851.0
6054324.0,6057104.0,6129328.0
6054100.0,6056960.0,6128786.0
6053853.0,6056663.0,6129607.0
6050694.0,6053988.0,6130271.0
6048235.0,6050351.0,6130027.0
6062475.0,6060140.0,6126076.0
6086743.0,6080674.0,6118215.0
6088581.0,6082024.0,6123254.0
6070669.0,6069726.0,6130713.0
6058403.0,6060436.0,6130897.0
6056535.0,6058495.0,6128917.0
6054687.0,6057308.0,6129230.0
6054381.0,6057033.0,6129136.0
6054297.0,6056818.0,6129274.0
6054612.0,6056657.0,6129191.0
6054188.0,6056671.0,6129395.0
6054774.0,6056953.0,6128557.0
6054461.0,6056557.0,6129084.0
6054789.0,6057104.0,6127856.0
6054259.0,6056279.0,6129130.0
6054434.0,6056467.0,6127903.0
6054133.0,6055965.0,6128236.0
6054270.0,6055959.0,6128199.0
6054240.0,6055572.0,6127206.0
6054017.0,6055283.0,6126908.0
6053763.0,6055650.0,6126495.0
6053524.0,6055959.0,6127112.0
6054034.0,6056016.0,6127725.0
6053512.0,6055967.0,6128380.0
6054188.0,6056353.0,6127888.0
6053984.0,6056153.0,6128031.0
6054234.0,6056224.0,6127976.0
6054201.0,6056491.0,6127971.0
6054566.0,6056297.0,6128193.0
6055141.0,6056520.0,6128063.0
6055181.0,6056523.0,6127703.0
6055293.0,6056411.0,6128206.0
6055701.0,6056612.0,6127389.0
6055463.0,6056865.0,6127274.0
6055696.0,6056979.0,6127144.0
6055769.0,6056641.0,6127049.0
6055990.0,6056872.0,6127339.0
6055742.0,6056666.0,6127171.0
6055523.0,6056727.0,6126718.0
6056017.0,6056510.0,6127349.0
6056511.0,6057350.0,6126875.0
6056032.0,6056979.0,6126796.0
6055905.0,6056753.0,6126438.0
6055942.0,6056782.0,6125748.0
6056777.0,6057613.0,6125680.0
6057130.0,6057965.0,6125311.0
6056921.0,6057245.0,6126392.0
