I-mV,II-mV,V1-mV
4.378074698333424,4.38458151129374,4.350840130498417
4.388094555622015,4.392851697972518,4.350924512799055
4.37761744723424,4.385751324042756,4.356367531798335
4.367621390081727,4.378328566451583,4.358383331202466
4.364171091566747,4.3749756321296465,4.358201584708785
4.363692925196464,4.374606369412325,4.35772774563597
4.363197449636306,4.374348173996697,4.358009019971431
4.363176534365209,4.37433807696927,4.358873758248911
4.363159946391579,4.3741548880430985,4.358410737419769
4.363340971669016,4.374055360201321,4.357789770233021
4.362876508407385,4.373629842616906,4.3575077746813164
4.363612870193295,4.374444816973496,4.357455847111693
4.363621524788232,4.374170754800484,4.357773903475636
4.363713119251318,4.37459050265494,4.3576512967140255
4.363576809381056,4.374151281961875,4.356966141281493
4.364250425353672,4.374559490356415,4.356574520860583
4.363849429121579,4.374473665623287,4.356425950314161
4.3641314246732845,4.374740515633852,4.356736794515657
4.363450596538222,4.374133972772,4.357222894264632
4.364042715075177,4.374559490356415,4.3566163514027805
4.363873229257656,4.374246482506184,4.357965746996745
4.363611427760805,4.3748999044239465,4.357273379401766
4.364015308857876,4.3749200984788,4.357224336697121
4.363309238154247,4.37466767279313,4.356795213031483
4.362525997312426,4.373906068438654,4.357464501706629
4.363150570580397,4.374429671432356,4.356588945185479
4.362830350567719,4.374458520082147,4.356379071258251
4.363083497469634,4.3744909748131615,4.356759152219245
4.363038060846213,4.374421738053664,4.356483647613742
4.363261637882092,4.374616466439751,4.356697127622194
4.363090709632081,4.374646757522032,4.357303670484046
4.363351068696443,4.374765036986174,4.356626448430207
4.363791010605753,4.375260512546331,4.357359925351138
4.3633871295086815,4.3750210687530675,4.357222173048387
4.363349626263954,4.37465252725199,4.3576765392825925
4.363473675458054,4.374695079010432,4.356385562204454
4.363126770444319,4.373731534107418,4.357118317909141
4.362740919753367,4.373948620197095,4.356154773006128
4.363605658030846,4.37476143090495,4.356192997467101
4.363995836019268,4.375132857271007,4.356081930165406
4.3646160819897695,4.375879316084344,4.356849304249841
4.364645651855805,4.376095680957775,4.355885038130584
4.364227346433839,4.375283591466164,4.356055245164349
4.3641811885941735,4.375444422688747,4.3556030425788785
4.363613591409539,4.375135020919742,4.356234106793052
4.363315007884205,4.374848698070568,4.356258628145374
4.363271734909518,4.37458906022245,4.355758104071503
4.363498196810376,4.37449530211063,4.356355271122173
4.363162110040314,4.37448159900198,4.356361762068377
4.362119231350376,4.373209373546206,4.356898346954486
4.360241184248995,4.371425084556644,4.357912376994632
4.363134703823012,4.372861026099981,4.355859074345772
4.379300044733288,4.384722869677715,4.348866161636481
4.38782770561145,4.391679000358521,4.348878422312642
4.377467434255328,4.385153435775842,4.354913559848878
4.368043301584917,4.3778381394051396,4.356643036403836
4.36463411239589,4.3750924691613,4.356744006678104
4.363439057078305,4.374188063990358,4.356406477475552
4.362716398401045,4.3742248460188415,4.355882153265604
4.362854871920041,4.37367744288906,4.355776134477623
4.3626630283989325,4.373537526937575,4.356296131390103
4.362568549070868,4.373505793422805,4.356430998827874
4.362487772851453,4.3734553082856715,4.356560096535689
4.362766162321934,4.373639939644332,4.356779346274099
4.3624942637976565,4.373423574770902,4.356780067490343
4.362492100148922,4.3735267086939045,4.356827667762498
4.362397620820857,4.373049984756111,4.357358482918649
4.36309359449706,4.3730954213795314,4.357145002910197
4.362735871239654,4.37300743299767,4.356376186393272
4.363201776933775,4.373082439487125,4.3568572376285335
4.363484493701726,4.3734553082856715,4.356663951674935
4.36336116572387,4.373469011394323,4.357466665355364
4.363524881811433,4.373611090994542,4.357838091721422
4.364096085077291,4.3736485942392695,4.359180275152938
4.364217970622657,4.373595945453402,4.358019838215103
4.364215085757678,4.373572145317325,4.35580137704619
4.363878998987615,4.37355483612745,4.355077997152686
4.3633135654517154,4.373048542323621,4.355665067175929
4.363250098422176,4.373138694354218,4.355794164883743
4.363701579791401,4.373229567601059,4.356024232865824
4.363765768037186,4.373314671117941,4.356347337743481
4.364337692519288,4.373890201681268,4.356785837220301
4.364489869146936,4.3740820452023765,4.357010856688669
4.364535305770356,4.374046705606383,4.357867661587456
4.364505014688075,4.374240712776226,4.358215287817435
4.364941350516161,4.374364761970327,4.357093796556818
4.364556942257698,4.374257300749856,4.356656018296243
4.3647812405098225,4.374521265895442,4.3563264224723826
4.364774749563619,4.374778740094825,4.356098518139036
4.364948562678609,4.374734745903894,4.355935523267717
4.364964429435993,4.374747006580055,4.355993220567299
4.364427844549884,4.374396495485097,4.355298689323585
4.364101854807249,4.373881547086331,4.35498496025711
4.364406929278786,4.374348173996697,4.354358223340405
4.364055696967584,4.373890201681268,4.355311671215992
4.364810810375857,4.374686424415494,4.355406150544057
4.364169649134257,4.374565260086373,4.356482926397498
4.364655748883232,4.374763594553684,4.357187554668639
4.364391062521402,4.374432556297335,4.357517150492498
4.364113394267165,4.374328701158088,4.356883201413345
4.364021078587835,4.3743467315642075,4.3573620889998725
4.364281437652196,4.374532805355359,4.357307997781515
4.363841495742887,4.374222682370107,4.356606975591598
4.36436654116908,4.374470059542063,4.356546393427037
4.36274885313206,4.373026905836278,4.357533017249883
4.36105543738934,4.371562115643151,4.357841697802645
4.363832119931705,4.372060476068286,4.357517150492498
4.378469924835558,4.384267782227265,4.349131569214556
4.3887047045650895,4.39271899418348,4.348720475955037
4.3781525896878595,4.385639535524818,4.354901299172717
4.36787597941613,4.377818666566531,4.3575813387382825
4.365521208376956,4.374470059542063,4.356769249246671
4.364888701730293,4.3744909748131615,4.35694738965913
4.364579299961287,4.373966650603213,4.356195161115834
4.363765768037186,4.373158167192827,4.356561538968178
4.363738361819885,4.373496417611624,4.356516823561002
4.363956169125805,4.373724321944971,4.356718042893292
4.363997999668002,4.373902462357429,4.356885365062079
4.363435450997081,4.3735512300462265,4.356683424513544
4.363728264792458,4.373751728162272,4.356943062361662
4.364085266833619,4.374037329795201,4.356180015574695
4.363669125060387,4.373932753439709,4.354314229149474
4.363508293837803,4.373849813571561,4.35398246967688
4.363427517618389,4.373634169914375,4.354675558488104
4.36364388249182,4.373655085185473,4.3556506428510335
4.364233837380041,4.373797886001937,4.355962208268774
4.3646160819897695,4.3741772457466865,4.35641513207049
4.3642756679222385,4.373921935196038,4.354580357943794
4.363839332094153,4.3736702307266135,4.354317835230699
4.363779471145836,4.37357286653357,4.354613533891054
4.363762161955962,4.373923377628527,4.354601273214893
4.363281831936946,4.373513005585253,4.354897693091493
4.363733313306171,4.374003432631697,4.354907068902675
4.363366935453828,4.373727928026195,4.355065736476524
4.363493148296662,4.373727928026195,4.355407592976546
4.3630488790898845,4.373595224237157,4.3549308690387525
4.363110903686935,4.373461799231875,4.355013087690656
4.363750622496045,4.373803655731895,4.355500629872122
4.363319335181674,4.373525266261414,4.355989614486075
4.363487378566704,4.3733355863890395,4.356096354490301
4.363856641284027,4.373387513958663,4.356200209629548
4.363836447229173,4.373226682736079,4.357186833452394
4.363904962772426,4.373302410441781,4.357279149131724
4.363895586961244,4.372770152853141,4.356699291270929
4.36406579399501,4.373297361928067,4.357116154260406
4.364095363861046,4.3746128603585275,4.356914934928115
4.363588348840973,4.374001268982963,4.358007577538942
