I,II,V1
6054397.0,6070140.0,6044155.0
6054244.0,6070292.0,6043806.0
6054393.0,6070492.0,6044160.0
6054052.0,6070349.0,6043689.0
6053876.0,6069860.0,6044202.0
6054272.0,6070070.0,6043802.0
6054101.0,6070021.0,6043775.0
6054138.0,6070115.0,6044070.0
6054024.0,6069965.0,6043171.0
6054309.0,6070065.0,6042951.0
6054247.0,6070004.0,6043646.0
6054274.0,6070256.0,6043706.0
6054226.0,6070312.0,6043408.0
6052962.0,6069144.0,6045124.0
6050700.0,6066833.0,6045123.0
6053873.0,6066996.0,6042537.0
6080102.0,6087420.0,6031070.0
6097330.0,6101161.0,6028513.0
6080947.0,6090037.0,6038675.0
6060987.0,6074432.0,6044577.0
6056962.0,6071709.0,6043534.0
6055150.0,6070278.0,6043925.0
6054319.0,6069773.0,6044137.0
6053842.0,6069442.0,6044043.0
6053600.0,6069296.0,6044375.0
6053571.0,6069252.0,6044397.0
6053541.0,6069203.0,6044167.0
6053567.0,6069022.0,6044273.0
6053341.0,6068870.0,6044093.0
6053593.0,6068924.0,6043946.0
6053299.0,6068944.0,6043855.0
6053516.0,6068555.0,6044213.0
6053225.0,6068400.0,6044178.0
6053128.0,6068167.0,6044254.0
6053150.0,6067932.0,6044100.0
6052880.0,6067684.0,6044091.0
6052789.0,6067636.0,6043842.0
6052454.0,6067406.0,6043818.0
6052036.0,6067302.0,6043424.0
6052084.0,6067384.0,6043565.0
6052435.0,6067773.0,6043909.0
6052835.0,6068267.0,6043495.0
6053175.0,6068974.0,6043585.0
6053536.0,6069336.0,6043509.0
6053546.0,6069523.0,6043516.0
6053787.0,6069702.0,6043447.0
6053766.0,6069761.0,6043550.0
6053810.0,6069695.0,6043654.0
6053830.0,6069779.0,6043195.0
6054078.0,6069836.0,6043596.0
6054225.0,6070019.0,6043347.0
6054231.0,6070064.0,6043166.0
6054183.0,6070157.0,6043029.0
6054342.0,6070101.0,6043330.0
6054251.0,6070170.0,6043056.0
6054199.0,6070314.0,6042569.0
6054277.0,6070332.0,6043193.0
6054240.0,6070369.0,6043275.0
6053979.0,6070335.0,6043351.0
6054224.0,6070462.0,6043109.0
6054044.0,6070527.0,6042788.0
6054012.0,6070476.0,6043039.0
6054122.0,6070435.0,6043040.0
6054064.0,6070499.0,6042790.0
6054135.0,6070718.0,6042714.0
6054102.0,6070658.0,6043284.0
6054133.0,6070516.0,6043258.0
6054117.0,6070561.0,6043087.0
6054006.0,6070583.0,6042943.0
6054100.0,6070565.0,6043267.0
6054203.0,6070719.0,6042839.0
6054170.0,6070653.0,6042774.0
6054026.0,6070604.0,6043208.0
6054041.0,6070610.0,6043201.0
6054066.0,6070760.0,6042813.0
6053997.0,6070726.0,6043011.0
6054180.0,6070618.0,6043015.0
6054122.0,6070696.0,6042752.0
6054021.0,6070692.0,6042770.0
6054106.0,6070728.0,6043057.0
6054216.0,6070758.0,6042755.0
