I,II,V1
6070405.0,6079427.0,6032643.0
6084298.0,6090894.0,6032760.0
6069771.0,6081049.0,6040307.0
6055911.0,6070757.0,6043102.0
6051127.0,6066108.0,6042850.0
6050464.0,6065596.0,6042193.0
6049777.0,6065238.0,6042583.0
6049748.0,6065224.0,6043782.0
6049725.0,6064970.0,6043140.0
6049976.0,6064832.0,6042279.0
6049332.0,6064242.0,6041888.0
6050353.0,6065372.0,6041816.0
6050365.0,6064992.0,6042257.0
6050492.0,6065574.0,6042087.0
6050303.0,6064965.0,6041137.0
6051237.0,6065531.0,6040594.0
6050681.0,6065412.0,6040388.0
6051072.0,6065782.0,6040819.0
6050128.0,6064941.0,6041493.0
6050949.0,6065531.0,6040652.0
6050714.0,6065097.0,6042523.0
6050351.0,6066003.0,6041563.0
6050911.0,6066031.0,6041495.0
6049932.0,6065681.0,6040900.0
6048846.0,6064625.0,6041828.0
6049712.0,6065351.0,6040614.0
6049268.0,6065391.0,6040323.0
6049619.0,6065436.0,6040850.0
6049556.0,6065340.0,6040468.0
6049866.0,6065610.0,6040764.0
6049629.0,6065652.0,6041605.0
6049990.0,6065816.0,6040666.0
6050600.0,6066503.0,6041683.0
6050040.0,6066171.0,6041492.0
6049988.0,6065660.0,6042122.0
6050160.0,6065719.0,6040332.0
6049679.0,6064383.0,6041348.0
6049144.0,6064684.0,6040012.0
6050343.0,6065811.0,6040065.0
6050884.0,6066326.0,6039911.0
6051744.0,6067361.0,6040975.0
6051785.0,6067661.0,6039638.0
6051205.0,6066535.0,6039874.0
6051141.0,6066758.0,6039247.0
6050354.0,6066329.0,6040122.0
6049940.0,6065932.0,6040156.0
6049880.0,6065572.0,6039462.0
6050194.0,6065442.0,6040290.0
6049728.0,6065423.0,6040299.0
6048282.0,6063659.0,6041043.0
6045678.0,6061185.0,6042449.0
6049690.0,6063176.0,6039602.0
6072104.0,6079623.0,6029906.0
6083928.0,6089268.0,6029923.0
6069563.0,6080220.0,6038291.0
6056496.0,6070077.0,6040689.0
6051769.0,6066270.0,6040829.0
6050112.0,6065016.0,6040361.0
6049110.0,6065067.0,6039634.0
6049302.0,6064308.0,6039487.0
6049036.0,6064114.0,6040208.0
6048905.0,6064070.0,6040395.0
6048793.0,6064000.0,6040574.0
6049179.0,6064256.0,6040878.0
6048802.0,6063956.0,6040879.0
6048799.0,6064099.0,6040945.0
6048668.0,6063438.0,6041681.0
6049633.0,6063501.0,6041385.0
6049137.0,6063379.0,6040319.0
6049783.0,6063483.0,6040986.0
6050175.0,6064000.0,6040718.0
6050004.0,6064019.0,6041831.0
6050231.0,6064216.0,6042346.0
6051023.0,6064268.0,6044207.0
6051192.0,6064195.0,6042598.0
6051188.0,6064162.0,6039522.0
6050722.0,6064138.0,6038519.0
6049938.0,6063436.0,6039333.0
6049850.0,6063561.0,6039512.0
6050476.0,6063687.0,6039831.0
6050565.0,6063805.0,6040279.0
6051358.0,6064603.0,6040887.0
6051569.0,6064869.0,6041199.0
6051632.0,6064820.0,6042387.0
6051590.0,6065089.0,6042869.0
6052195.0,6065261.0,6041314.0
6051662.0,6065112.0,6040707.0
6051973.0,6065478.0,6040250.0
6051964.0,6065835.0,6039934.0
6052205.0,6065774.0,6039708.0
6052227.0,6065791.0,6039788.0
6051483.0,6065305.0,6038825.0
6051031.0,6064591.0,6038390.0
6051454.0,6065238.0,6037521.0
6050967.0,6064603.0,6038843.0
6052014.0,6065707.0,6038974.0
6051125.0,6065539.0,6040467.0
6051799.0,6065814.0,6041444.0
6051432.0,6065355.0,6041901.0
6051047.0,6065211.0,6041022.0
6050919.0,6065236.0,6041686.0
6051280.0,6065494.0,6041611.0
6050670.0,6065064.0,6040639.0
6051398.0,6065407.0,6040555.0
6049155.0,6063406.0,6041923.0
6046807.0,6061375.0,6042351.0
6050657.0,6062066.0,6041901.0
6070953.0,6078992.0,6030274.0
6085144.0,6090710.0,6029704.0
6070513.0,6080894.0,6038274.0
6056264.0,6070050.0,6041990.0
6052999.0,6065407.0,6040864.0
6052122.0,6065436.0,6041111.0
6051693.0,6064709.0,6040068.0
6050565.0,6063588.0,6040576.0
6050527.0,6064057.0,6040514.0
6050829.0,6064373.0,6040793.0
6050887.0,6064620.0,6041025.0
6050107.0,6064133.0,6040745.0
6050513.0,6064411.0,6041105.0
6051008.0,6064807.0,6040047.0
6050431.0,6064662.0,6037460.0
6050208.0,6064547.0,6037000.0
6050096.0,6064248.0,6037961.0
6050396.0,6064277.0,6039313.0
6051214.0,6064475.0,6039745.0
6051744.0,6065001.0,6040373.0
6051272.0,6064647.0,6037829.0
6050667.0,6064298.0,6037465.0
6050584.0,6064163.0,6037875.0
6050560.0,6064649.0,6037858.0
6049894.0,6064080.0,6038269.0
6050520.0,6064760.0,6038282.0
6050012.0,6064378.0,6038502.0
6050187.0,6064378.0,6038976.0
6049571.0,6064194.0,6038315.0
6049657.0,6064009.0,6038429.0
6050544.0,6064483.0,6039105.0
6049946.0,6064097.0,6039783.0
6050179.0,6063834.0,6039931.0
6050691.0,6063906.0,6040075.0
6050663.0,6063683.0,6041443.0
6050758.0,6063788.0,6041571.0
6050745.0,6063050.0,6040767.0
6050981.0,6063781.0,6041345.0
6051022.0,6065605.0,6041066.0
6050319.0,6064757.0,6042581.0
6051188.0,6065782.0,6040654.0
6051965.0,6065907.0,6040115.0
6052549.0,6065838.0,6039624.0
6052021.0,6065496.0,6041384.0
6052224.0,6065366.0,6040879.0
6052187.0,6065322.0,6040836.0
6051547.0,6064864.0,6040325.0
6051643.0,6065067.0,6039903.0
6051154.0,6064787.0,6040993.0
6051515.0,6065034.0,6041832.0
6049802.0,6063281.0,6042234.0
6047300.0,6060805.0,6042476.0
6051738.0,6062389.0,6042519.0
6076302.0,6082699.0,6031387.0
6086151.0,6091193.0,6033042.0
6070039.0,6080533.0,6041445.0
6057319.0,6070613.0,6042512.0
6053391.0,6067188.0,6041924.0
6051965.0,6065711.0,6042284.0
6050624.0,6064734.0,6041233.0
6049766.0,6064534.0,6040288.0
6050329.0,6064867.0,6038835.0
6049999.0,6064922.0,6040122.0
6050400.0,6064622.0,6040031.0
6050543.0,6065145.0,6039469.0
6050267.0,6064603.0,6039912.0
6050060.0,6064061.0,6040810.0
6051162.0,6064923.0,6040519.0
6050334.0,6064065.0,6040825.0
6050909.0,6064671.0,6040985.0
6050444.0,6064546.0,6041588.0
6050439.0,6064574.0,6040222.0
6051621.0,6065289.0,6039503.0
6051528.0,6064705.0,6039273.0
6051499.0,6065083.0,6039972.0
6051646.0,6065685.0,6040371.0
6049944.0,6064139.0,6040895.0
