I,II,V1
6077408.0,6077117.0,6039931.0
6076956.0,6076950.0,6040417.0
6076437.0,6076846.0,6040316.0
6076207.0,6076804.0,6040281.0
6076312.0,6076710.0,6040451.0
6076188.0,6076777.0,6040474.0
6076078.0,6076679.0,6040167.0
6076100.0,6076786.0,6039619.0
6076290.0,6076621.0,6040199.0
6076171.0,6076626.0,6040180.0
6076080.0,6076692.0,6040138.0
6076206.0,6076508.0,6040559.0
6076006.0,6076652.0,6040066.0
6076081.0,6076921.0,6040186.0
6076004.0,6077097.0,6039862.0
6075950.0,6076791.0,6040460.0
6075844.0,6076922.0,6040032.0
6075854.0,6077002.0,6040416.0
6075843.0,6076917.0,6040495.0
6075777.0,6077118.0,6040367.0
6075731.0,6077117.0,6040554.0
6076003.0,6077114.0,6040562.0
6075847.0,6077185.0,6040461.0
6075909.0,6077032.0,6040939.0
6075853.0,6077026.0,6040982.0
6075868.0,6076870.0,6041314.0
6076003.0,6076940.0,6040789.0
6076094.0,6076872.0,6040797.0
6076106.0,6076985.0,6040180.0
6075850.0,6076799.0,6040252.0
6075790.0,6076800.0,6040214.0
6075859.0,6077035.0,6040357.0
6076223.0,6077075.0,6041043.0
6076278.0,6077094.0,6041517.0
6076077.0,6077097.0,6041675.0
6075974.0,6077222.0,6041262.0
6075989.0,6077178.0,6041197.0
6076384.0,6077496.0,6041001.0
6075884.0,6076883.0,6041346.0
6072885.0,6074679.0,6042716.0
6071633.0,6072441.0,6042315.0
6084787.0,6080660.0,6036177.0
6108924.0,6100860.0,6028711.0
6107086.0,6099325.0,6033360.0
6088346.0,6086051.0,6042205.0
6080377.0,6080214.0,6042251.0
6078320.0,6078159.0,6041455.0
6077162.0,6077444.0,6041609.0
6076367.0,6076901.0,6041710.0
6075920.0,6076607.0,6041561.0
6075788.0,6076471.0,6041269.0
6075740.0,6076222.0,6041243.0
6075689.0,6076295.0,6041360.0
6075845.0,6075951.0,6041398.0
6075814.0,6076135.0,6040740.0
6075850.0,6076082.0,6040559.0
6075919.0,6076260.0,6040252.0
6075684.0,6075781.0,6040468.0
6075893.0,6075738.0,6040576.0
6075957.0,6075554.0,6040399.0
6075653.0,6075173.0,6040524.0
6075552.0,6075008.0,6040238.0
6075720.0,6074876.0,6039763.0
6075959.0,6074874.0,6039392.0
6076031.0,6075392.0,6038533.0
6076376.0,6075881.0,6038321.0
6076506.0,6076259.0,6038182.0
6076644.0,6076925.0,6038519.0
6076705.0,6077524.0,6038645.0
6076294.0,6077388.0,6039154.0
6076217.0,6077571.0,6039085.0
6076151.0,6077553.0,6039649.0
6075761.0,6077379.0,6039449.0
6075529.0,6077331.0,6039729.0
6075446.0,6077388.0,6039458.0
6075436.0,6077398.0,6039134.0
6075278.0,6077210.0,6039391.0
6075473.0,6076846.0,6039963.0
6075555.0,6077040.0,6039700.0
6075405.0,6076769.0,6040132.0
6075874.0,6077225.0,6040013.0
6075824.0,6077262.0,6040142.0
6076135.0,6077452.0,6040232.0
6076125.0,6077637.0,6040395.0
6076068.0,6077681.0,6040536.0
6076013.0,6077573.0,6040687.0
6075777.0,6077427.0,6040424.0
6075652.0,6077363.0,6040623.0
6075688.0,6077644.0,6040332.0
6075370.0,6077249.0,6040550.0
6075139.0,6077196.0,6040410.0
6075448.0,6077306.0,6040510.0
6075346.0,6077245.0,6040297.0
6075521.0,6077410.0,6040473.0
6075805.0,6077513.0,6040216.0
6075467.0,6077172.0,6040505.0
6075520.0,6077272.0,6040822.0
6075528.0,6077335.0,6040799.0
6075503.0,6077348.0,6040946.0
6075677.0,6077434.0,6040812.0
6075428.0,6077354.0,6040620.0
6075470.0,6077443.0,6040646.0
6075715.0,6077048.0,6040856.0
6075838.0,6077262.0,6040351.0
6075934.0,6077282.0,6040085.0
6076261.0,6077535.0,6040992.0
6076060.0,6077481.0,6040741.0
