I-mV,II-mV,V1-mV
4.379024540127786,4.380615543163749,4.355279937701221
4.37885577552651,4.380513851673236,4.355262628511347
4.3787807690370535,4.380481396942222,4.355442211356294
4.3789480912058405,4.380606167352567,4.355303016621054
4.378757690117221,4.380493657618382,4.355028233231796
4.378699271601395,4.380360232613101,4.35487605660415
4.378558634433665,4.380413602615214,4.354708734435364
4.378783653902033,4.380372493289261,4.354827013899506
4.378876690797608,4.38047057869855,4.355041215124202
4.3788262056604745,4.380640064516071,4.35538090797549
4.378622822679449,4.380505918294544,4.355463847843637
4.378799520659418,4.380580203567756,4.355447259870008
4.378833417822922,4.380733101411646,4.355574193929088
4.378928618367231,4.380761950061437,4.355474666087309
4.37885577552651,4.380743919655319,4.35539172621916
4.378677635114052,4.380658816138435,4.355584290956514
4.37698710423631,4.379269032434763,4.356240597739255
4.376402919078047,4.377470319120307,4.356024232865824
4.381576924418027,4.3811636675097745,4.352788856791785
4.400129491098493,4.395452403751159,4.3461846796384265
4.402392667674581,4.3967989144801445,4.350020107628113
4.389082621877349,4.388834523489148,4.355741516097874
4.382161830792536,4.383000605285203,4.3561583790873515
4.380453269508675,4.381629573203896,4.355351338109454
4.379318796355652,4.380822532225999,4.355370089731817
4.37896612161196,4.380584530865224,4.3554364416263365
4.378824763227985,4.380429469372598,4.355513611764527
4.378568010244846,4.380199401390517,4.3553311440546
4.378514640242734,4.380213825715412,4.355536690684359
4.378517525107713,4.380234019770265,4.355372253380552
4.378658883491688,4.380166225443258,4.355414805138993
4.378573779974804,4.379996018409491,4.355485484330981
4.378519688756447,4.380073909763927,4.355352780541943
4.3787079261963315,4.380071746115193,4.355303737837299
4.378663932005401,4.380066697601479,4.355321047027172
4.378513919026489,4.379727725966436,4.355450144734987
4.378697829168905,4.379836629619398,4.355345568379495
4.378811060119334,4.379785423266019,4.355478272168533
4.3787540840359975,4.379663537720653,4.355585012172759
4.378896163636217,4.379737101777619,4.355394611084139
4.378796635794439,4.3796685862343665,4.3553152772972155
4.378747593089795,4.379773162589857,4.354941687282424
4.378881018095077,4.379907308811386,4.355052754584119
4.378728120251186,4.3802484440951615,4.354764268086211
4.379155080268089,4.380568664107838,4.354629400648438
4.378794472145705,4.3805852520814685,4.3546149763235436
4.378715859575025,4.380686222355736,4.354764989302455
4.37881033890309,4.3807785380350674,4.35489120214529
4.378434585239564,4.3806371796510915,4.355022463501839
4.378455500510663,4.380773489521354,4.354896971875248
4.378487234025433,4.380715071005527,4.355080882017665
4.378295390504324,4.380624197758687,4.3551948341843385
4.37865311376173,4.380684058707002,4.354923656876306
4.378765623495914,4.380932878311448,4.3549056264701855
4.378619216598225,4.380805944252368,4.355037609042978
4.37874831430604,4.380831908037179,4.3550253483668175
4.378832696606676,4.38099201804352,4.354896971875248
4.378837023904145,4.38089537506672,4.354816195655834
4.3788521694452855,4.381122558183822,4.354766431734945
4.378752641603508,4.3810915458852975,4.355066457692769
4.378864430121448,4.381166552374753,4.354940244849935
4.37884062998537,4.38122641332307,4.354920050795081
4.3788507270127965,4.381152128049858,4.354915723497613
4.378749035522285,4.381290601568853,4.354845044305625
4.378481464295475,4.381064860884241,4.354909232551409
4.378802405524397,4.381148521968634,4.3547866257897985
4.378567289028602,4.38117520696969,4.3549077901189195
4.378664653221646,4.38119323737581,4.354910674983899
4.3787800478208085,4.381349741300926,4.354741910382623
4.3785867618672105,4.3812141526469075,4.354775807546127
4.3784194396984235,4.381411765897975,4.354678443353083
4.3788038479568865,4.381258868054084,4.354682049434307
4.378838466336635,4.381351904949659,4.354333701988083
4.378586040650966,4.38131728656991,4.353900972241221
4.378678356330297,4.381369935355779,4.353849765887842
4.3787331687648985,4.381330989678561,4.354018530489118
4.37890265458242,4.381425469006626,4.354418084288721
4.37865455619422,4.381456481305151,4.354631564297173
4.378614889300757,4.381345414003457,4.354587570106242
4.378431700374586,4.3812365103504955,4.35489120214529
4.378720186872494,4.381514178604733,4.354677722136838
4.37880745403811,4.3816209186089585,4.354776528762372
4.378684847276499,4.381517063469712,4.354829898764485
4.378531228216364,4.381461529818864,4.3547657105187
4.376281754748926,4.379667865018121,4.3554609629786585
4.375991825818528,4.378042243602409,4.354801771330939
4.38643070974533,4.384474050073269,4.351137271591262
4.403487473934142,4.398731052799883,4.343759950623509
4.4039555432769975,4.399193352412781,4.347188612651146
4.389516072840456,4.389717292172747,4.35478374092482
4.38145936617013,4.383351116380162,4.354633006729662
4.38062636140742,4.382503687292558,4.3544476541547565
4.379449336495956,4.381558172795663,4.354537806185353
4.378531228216364,4.381059091154282,4.354477945237037
4.378518246323957,4.3808975387154545,4.354473617939568
4.378257166043351,4.380764113710172,4.354570982132612
4.378430979158341,4.380669634382107,4.354296198743355
4.377905933732148,4.380305420178498,4.354325768609391
4.37821172941993,4.380402063155297,4.3541346463045265
4.378427373077117,4.380720119519241,4.354102912789757
4.378221105231113,4.380220316661615,4.354017809272873
4.378136722930474,4.3801049220624515,4.3539673241357395
4.378088401442074,4.379993133544513,4.353908184403668
4.37764918074901,4.379408948386248,4.353822359670541
4.377346991142451,4.379121183104585,4.353644219258083
4.377486907093936,4.3790216552628065,4.353311738569244
4.377248184516918,4.378814666200558,4.353367272220091
4.377307324248989,4.37905987972378,4.353070131127246
4.377467434255328,4.379445009198488,4.352789578008031
4.378413669968466,4.380170552740726,4.352975651799181
4.378011231303884,4.380296044367316,4.35318264086143
4.378155474552838,4.380580203567756,4.353269186810802
4.378027819277515,4.3806126582987694,4.353736534937414
4.377650623181499,4.380604724920078,4.353910348052403
4.377798472511677,4.380900423580433,4.35387212359143
4.377411179388235,4.380407832885255,4.354094258194819
