I,II,V1
6073516.0,6076882.0,6041273.0
6073579.0,6077162.0,6040228.0
6073394.0,6076874.0,6040898.0
6073560.0,6077122.0,6040129.0
6073658.0,6076977.0,6041256.0
6073931.0,6077336.0,6040080.0
6073422.0,6077025.0,6041412.0
6073661.0,6077309.0,6041466.0
6073416.0,6077028.0,6042114.0
6073561.0,6077305.0,6041431.0
6073610.0,6077247.0,6041412.0
6073718.0,6077378.0,6041151.0
6073105.0,6076838.0,6041259.0
6071114.0,6075281.0,6042841.0
6070066.0,6072242.0,6043574.0
6080643.0,6078570.0,6034523.0
6102131.0,6096610.0,6029017.0
6100739.0,6095109.0,6035193.0
6084496.0,6085395.0,6042735.0
6077607.0,6079887.0,6040914.0
6075357.0,6077894.0,6042202.0
6074500.0,6077517.0,6041136.0
6073766.0,6076816.0,6041959.0
6073849.0,6077032.0,6041223.0
6073550.0,6076548.0,6041893.0
6073674.0,6076865.0,6040847.0
6073586.0,6076583.0,6041433.0
6073642.0,6076721.0,6040118.0
6073563.0,6076443.0,6042162.0
6073641.0,6076651.0,6041050.0
6073746.0,6076449.0,6041933.0
6073887.0,6076602.0,6041020.0
6073833.0,6076356.0,6041530.0
6074021.0,6076427.0,6040917.0
6074201.0,6076503.0,6041624.0
6074457.0,6076528.0,6041077.0
6074710.0,6076238.0,6041595.0
6074906.0,6076634.0,6040838.0
6074769.0,6076504.0,6041288.0
6074460.0,6076988.0,6040036.0
6074038.0,6076742.0,6040854.0
6074208.0,6077378.0,6039959.0
6073495.0,6076982.0,6040829.0
6073565.0,6077477.0,6039908.0
6073282.0,6077126.0,6040814.0
6073489.0,6077213.0,6040849.0
6073035.0,6076393.0,6041471.0
6073950.0,6077656.0,6040430.0
6073827.0,6077381.0,6040633.0
6073774.0,6077029.0,6040465.0
6073674.0,6076972.0,6040661.0
6073773.0,6077322.0,6039778.0
6073751.0,6077167.0,6040375.0
6073987.0,6077247.0,6040198.0
6073519.0,6077032.0,6040866.0
6073963.0,6077439.0,6039993.0
6073590.0,6077034.0,6040938.0
6073849.0,6077214.0,6039962.0
6073756.0,6077255.0,6040735.0
6073835.0,6077418.0,6039847.0
6073768.0,6077331.0,6040455.0
6073717.0,6077305.0,6040021.0
6073553.0,6077299.0,6039998.0
6073808.0,6077450.0,6039310.0
6073934.0,6077136.0,6040045.0
6073798.0,6077346.0,6039565.0
6073698.0,6076897.0,6040363.0
6073755.0,6077270.0,6039452.0
6073446.0,6077282.0,6039947.0
6073813.0,6077482.0,6039779.0
6073402.0,6077088.0,6040734.0
6073763.0,6077416.0,6039914.0
6073513.0,6077094.0,6040872.0
6073558.0,6077190.0,6039485.0
6073469.0,6076956.0,6040506.0
6073747.0,6077507.0,6039136.0
6073614.0,6077041.0,6040474.0
6073899.0,6077794.0,6040032.0
6073862.0,6077303.0,6040623.0
6073726.0,6077677.0,6039766.0
6073680.0,6077218.0,6040696.0
6073659.0,6077729.0,6040697.0
6073304.0,6077249.0,6041255.0
6073731.0,6077855.0,6040088.0
6073657.0,6077384.0,6040712.0
6071359.0,6075811.0,6041464.0
6069465.0,6073341.0,6041794.0
6073874.0,6074692.0,6040195.0
6095979.0,6029845.0,6028641.0
6108135.0,6102884.0,6030425.0
6091475.0,6089477.0,6041282.0
6079188.0,6081922.0,6040689.0
6076206.0,6078909.0,6040368.0
6074768.0,6078315.0,6039594.0
6073679.0,6077273.0,6040420.0
6073557.0,6077318.0,6039979.0
6073124.0,6076930.0,6040395.0
6073186.0,6076900.0,6039772.0
6072964.0,6076698.0,6040568.0
6073227.0,6077241.0,6039699.0
6073131.0,6076827.0,6040219.0
6073499.0,6077154.0,6039951.0
6073399.0,6076550.0,6040918.0
6073782.0,6077166.0,6039849.0
6073571.0,6076278.0,6040577.0
6073855.0,6076722.0,6040509.0
6073796.0,6076608.0,6040622.0
6074043.0,6076615.0,6040556.0
6073815.0,6076090.0,6040838.0
6074316.0,6076638.0,6040147.0
6074152.0,6076409.0,6040429.0
6074700.0,6076943.0,6039900.0
6074683.0,6076877.0,6039962.0
6074686.0,6077113.0,6039828.0
6074417.0,6077069.0,6040111.0
6074182.0,6077595.0,6039877.0
6073864.0,6077459.0,6040128.0
6073788.0,6077826.0,6039868.0
6073334.0,6077320.0,6040184.0
6073415.0,6077515.0,6040089.0
6073558.0,6077417.0,6040219.0
6073243.0,6077433.0,6040173.0
6073219.0,6077309.0,6040166.0
6073446.0,6077311.0,6040177.0
6073633.0,6077596.0,6039803.0
6073524.0,6077416.0,6039960.0
6073570.0,6077402.0,6040033.0
6073834.0,6077662.0,6040020.0
6074033.0,6077810.0,6039866.0
6073829.0,6077800.0,6040161.0
6073921.0,6077829.0,6040009.0
6074092.0,6077863.0,6039870.0
6073971.0,6077869.0,6039879.0
6073869.0,6077749.0,6039799.0
6073863.0,6077790.0,6039789.0
6074006.0,6078000.0,6039884.0
6073879.0,6077884.0,6039689.0
6074014.0,6078103.0,6040103.0
6074091.0,6078005.0,6039967.0
6074321.0,6078146.0,6039922.0
6074141.0,6078040.0,6039983.0
6074103.0,6078042.0,6040074.0
6074093.0,6077908.0,6040088.0
6074059.0,6078137.0,6039215.0
6073983.0,6077683.0,6039386.0
6074036.0,6078048.0,6038714.0
6074290.0,6078028.0,6038985.0
6074368.0,6078013.0,6039726.0
6074094.0,6077914.0,6039936.0
