I,II,V1
6045145.0,6035818.0,6083452.0
6039840.0,6032191.0,6081848.0
6038291.0,6030695.0,6081783.0
6037015.0,6030054.0,6081696.0
6036627.0,6029847.0,6082026.0
6036361.0,6029780.0,6081426.0
6036402.0,6029681.0,6081987.0
6036285.0,6029570.0,6081308.0
6036543.0,6029451.0,6081969.0
6036388.0,6029399.0,6081634.0
6036717.0,6029444.0,6082023.0
6036819.0,6029447.0,6081697.0
6037020.0,6029375.0,6082239.0
6037089.0,6029245.0,6082243.0
6037438.0,6029304.0,6082285.0
6037653.0,6029396.0,6081959.0
6038062.0,6029372.0,6082222.0
6038518.0,6029599.0,6082309.0
6038919.0,6029705.0,6082220.0
6039152.0,6029852.0,6081733.0
6039404.0,6030081.0,6081901.0
6039361.0,6030421.0,6081150.0
6038984.0,6030455.0,6080954.0
6038385.0,6030384.0,6080377.0
6037768.0,6030268.0,6081053.0
6037277.0,6030417.0,6080975.0
6036977.0,6030175.0,6081360.0
6036681.0,6030194.0,6081028.0
6036756.0,6030130.0,6081429.0
6036655.0,6030147.0,6081139.0
6036728.0,6030098.0,6081002.0
6036616.0,6029994.0,6081395.0
6036626.0,6029924.0,6081439.0
6036568.0,6029888.0,6081226.0
6036798.0,6030128.0,6081715.0
6036730.0,6030061.0,6081406.0
6036992.0,6030210.0,6081455.0
6036886.0,6030201.0,6081038.0
6037002.0,6030188.0,6081258.0
6036948.0,6030270.0,6081315.0
6037206.0,6030479.0,6081164.0
6037065.0,6030419.0,6081216.0
6037108.0,6030446.0,6081524.0
6036950.0,6030353.0,6081229.0
6037002.0,6030377.0,6081268.0
6036935.0,6030443.0,6081172.0
6036872.0,6030327.0,6081138.0
6036977.0,6030452.0,6081190.0
6036890.0,6030390.0,6081403.0
6036840.0,6030476.0,6081251.0
6036874.0,6030461.0,6081478.0
6036806.0,6030480.0,6081207.0
6036851.0,6030431.0,6081450.0
6036756.0,6030378.0,6081071.0
6036879.0,6030446.0,6081368.0
6036812.0,6030478.0,6081011.0
6036881.0,6030491.0,6081730.0
6036823.0,6030424.0,6081450.0
6036893.0,6030564.0,6081575.0
6036829.0,6030551.0,6081230.0
6036861.0,6030481.0,6081333.0
6036823.0,6030428.0,6081136.0
6036903.0,6030492.0,6081027.0
6036852.0,6030530.0,6081306.0
6036903.0,6030510.0,6081952.0
6036964.0,6030550.0,6081519.0
6037000.0,6030598.0,6081720.0
6036962.0,6030568.0,6081269.0
6036986.0,6030550.0,6081245.0
6036864.0,6030526.0,6081074.0
6036621.0,6030152.0,6081388.0
6036646.0,6030133.0,6081031.0
6037215.0,6030559.0,6081463.0
6037255.0,6030775.0,6081502.0
6036930.0,6030498.0,6081822.0
6036804.0,6030584.0,6081590.0
6036946.0,6030641.0,6081924.0
6036970.0,6030827.0,6081429.0
6037041.0,6030763.0,6081709.0
6036978.0,6030769.0,6081724.0
6037081.0,6030808.0,6081878.0
6036103.0,6030120.0,6081703.0
6034215.0,6028141.0,6083472.0
