I,II,V1
6000345.0,6009947.0,6104879.0
6000401.0,6009939.0,6104730.0
6000354.0,6009899.0,6104865.0
6000421.0,6009972.0,6104720.0
6000610.0,6010130.0,6104578.0
6000633.0,6010125.0,6104726.0
6000496.0,6010043.0,6104538.0
6000458.0,6010024.0,6104677.0
6000399.0,6009932.0,6104714.0
6000284.0,6009968.0,6104609.0
6000385.0,6009929.0,6104617.0
6000689.0,6010120.0,6104636.0
6000599.0,6010159.0,6104613.0
6000596.0,6010007.0,6104464.0
6000606.0,6010101.0,6104205.0
6000326.0,6009883.0,6104202.0
6000416.0,6009961.0,6103818.0
6000533.0,6009833.0,6104229.0
6000677.0,6009999.0,6104659.0
6000807.0,6010162.0,6104460.0
6000698.0,6010176.0,6104759.0
6000635.0,6010079.0,6104716.0
6000810.0,6010180.0,6104604.0
6000630.0,6010102.0,6104757.0
6000781.0,6010265.0,6104732.0
6000568.0,6010033.0,6104906.0
5999187.0,6008896.0,6104842.0
5997733.0,6006857.0,6106206.0
5999703.0,6006692.0,6105376.0
6017788.0,6022585.0,6104486.0
6006563.0,6014228.0,6105742.0
6003653.0,6011628.0,6105066.0
6002060.0,6010548.0,6104980.0
6001275.0,6009928.0,6105055.0
6000779.0,6009645.0,6104953.0
6000851.0,6009353.0,6104773.0
6000792.0,6009468.0,6104809.0
6000907.0,6009393.0,6104869.0
6000650.0,6009354.0,6104932.0
6000651.0,6009182.0,6104819.0
6000979.0,6009212.0,6105158.0
6000824.0,6009168.0,6104671.0
6000988.0,6009292.0,6104967.0
6000947.0,6009227.0,6104902.0
6001211.0,6009025.0,6105322.0
6001464.0,6009136.0,6105187.0
6001563.0,6008961.0,6105428.0
6001974.0,6008942.0,6105393.0
6002146.0,6009154.0,6105325.0
6002770.0,6009368.0,6105230.0
6003213.0,6009603.0,6104839.0
6003309.0,6009669.0,6104621.0
6003438.0,6010041.0,6104185.0
6003268.0,6010088.0,6104102.0
6002846.0,6010157.0,6103946.0
6002434.0,6010193.0,6104118.0
6001834.0,6009971.0,6104283.0
6001506.0,6010048.0,6104032.0
6001368.0,6009917.0,6104156.0
6001162.0,6009801.0,6104478.0
6001231.0,6009907.0,6104404.0
6001177.0,6009642.0,6104521.0
6001236.0,6009815.0,6104417.0
6001217.0,6009786.0,6104387.0
6001181.0,6009728.0,6104561.0
6001208.0,6010095.0,6104206.0
6001174.0,6009745.0,6104391.0
6001299.0,6009813.0,6104125.0
6001562.0,6010025.0,6104083.0
6001707.0,6010115.0,6104281.0
6001655.0,6010080.0,6104187.0
6001699.0,6010164.0,6104098.0
6001692.0,6010056.0,6104050.0
6001625.0,6010073.0,6103993.0
6001686.0,6010175.0,6104300.0
6001585.0,6010218.0,6103921.0
6001762.0,6010133.0,6104066.0
6001633.0,6010132.0,6104016.0
6001550.0,6010087.0,6104162.0
6001684.0,6010342.0,6103897.0
6001722.0,6010356.0,6103913.0
6001760.0,6010175.0,6104134.0
6001539.0,6010126.0,6104049.0
6001600.0,6010123.0,6104208.0
6001480.0,6010102.0,6104080.0
6001814.0,6010387.0,6103781.0
6001869.0,6010465.0,6103872.0
6001455.0,6010234.0,6103886.0
6001567.0,6010159.0,6103461.0
6001153.0,6010008.0,6103456.0
6001436.0,6010077.0,6103228.0
6001710.0,6010138.0,6103613.0
6002000.0,6010383.0,6103788.0
6001735.0,6010215.0,6103848.0
6001706.0,6010258.0,6104126.0
6001783.0,6010337.0,6104198.0
6001736.0,6010516.0,6104022.0
6001826.0,6010354.0,6104091.0
6001793.0,6010295.0,6104080.0
6001493.0,6010025.0,6103982.0
5999079.0,6008235.0,6104835.0
5997973.0,6005565.0,6105555.0
6008195.0,6011500.0,6101201.0
6031394.0,6030628.0,6093214.0
6031272.0,6030323.0,6097704.0
6013192.0,6018414.0,6105161.0
6005710.0,6012964.0,6104816.0
6003932.0,6011383.0,6103720.0
6002818.0,6010741.0,6104061.0
6002085.0,6010085.0,6104174.0
6002052.0,6010070.0,6104067.0
6002044.0,6010083.0,6104042.0
6001683.0,6009763.0,6104022.0
6001819.0,6009756.0,6104000.0
6001750.0,6009752.0,6103902.0
6001795.0,6009681.0,6103944.0
6002010.0,6009735.0,6103986.0
6002015.0,6009763.0,6104113.0
6002112.0,6009586.0,6104130.0
6002230.0,6009790.0,6104081.0
6002297.0,6009523.0,6104201.0
6002461.0,6009610.0,6104266.0
6002961.0,6009644.0,6104354.0
6003316.0,6009782.0,6104431.0
6003854.0,6009951.0,6104329.0
6004218.0,6010205.0,6104209.0
6004347.0,6010446.0,6103722.0
6004094.0,6010786.0,6103007.0
6003382.0,6010644.0,6103018.0
6002804.0,6010519.0,6103045.0
6002507.0,6010469.0,6103015.0
6002140.0,6010422.0,6103254.0
6001824.0,6010139.0,6103190.0
6002033.0,6010400.0,6103054.0
6001924.0,6010416.0,6103160.0
6001819.0,6010343.0,6103204.0
6001891.0,6010298.0,6103271.0
6001797.0,6010365.0,6103262.0
6001916.0,6010462.0,6103124.0
6002007.0,6010404.0,6103118.0
6002051.0,6010512.0,6103062.0
6002152.0,6010614.0,6102891.0
6002328.0,6010649.0,6103026.0
6002356.0,6010905.0,6102566.0
6002392.0,6010805.0,6102932.0
6002301.0,6010784.0,6102831.0
6002170.0,6010840.0,6102825.0
6002406.0,6010851.0,6102865.0
6002191.0,6010923.0,6102767.0
6002294.0,6010785.0,6102659.0
6002261.0,6010993.0,6102632.0
6002126.0,6010824.0,6102732.0
6002236.0,6010918.0,6102703.0
6002141.0,6010900.0,6102609.0
6002406.0,6011017.0,6102798.0
6002416.0,6011057.0,6102812.0
6002287.0,6010879.0,6102596.0
6002300.0,6011115.0,6102655.0
6002136.0,6010800.0,6102708.0
6002110.0,6010959.0,6102061.0
6002215.0,6011132.0,6102198.0
6002114.0,6010944.0,6101756.0
6002197.0,6010922.0,6102359.0
6002625.0,6011060.0,6102390.0
6002704.0,6011298.0,6102514.0
6002375.0,6011112.0,6102719.0
6002298.0,6011216.0,6102725.0
6002440.0,6011329.0,6102721.0
6002440.0,6011234.0,6102758.0
6002461.0,6011310.0,6102498.0
6002581.0,6011353.0,6102770.0
6001466.0,6010565.0,6102884.0
5999499.0,6008514.0,6103939.0
6000313.0,6006989.0,6104480.0
6017965.0,6019628.0,6095460.0
6032327.0,6031115.0,6093852.0
6024214.0,6026913.0,6099992.0
6010713.0,6016927.0,6104000.0
6006010.0,6013291.0,6103140.0
6004128.0,6011937.0,6102673.0
6003388.0,6011396.0,6102766.0
6002977.0,6010917.0,6102753.0
6002618.0,6010795.0,6102743.0
6002673.0,6010769.0,6102738.0
6002802.0,6010818.0,6102519.0
6002699.0,6010868.0,6102498.0
6002812.0,6010859.0,6102476.0
6002899.0,6010820.0,6102469.0
6002946.0,6010866.0,6102755.0
6002891.0,6010631.0,6102726.0
6002966.0,6010614.0,6102748.0
6003141.0,6010619.0,6102916.0
6003330.0,6010570.0,6103050.0
6003590.0,6010619.0,6102960.0
6003831.0,6010574.0,6103101.0
6004251.0,6010815.0,6103044.0
6004999.0,6011031.0,6102829.0
6005078.0,6011241.0,6102835.0
6005233.0,6011487.0,6102384.0
6005339.0,6011629.0,6102192.0
6005109.0,6011726.0,6101941.0
6004677.0,6011604.0,6101728.0
6003996.0,6011579.0,6101777.0
6003348.0,6011386.0,6101809.0
6003163.0,6011536.0,6101885.0
6002833.0,6011356.0,6101949.0
6002755.0,6011304.0,6102178.0
6002808.0,6011286.0,6102116.0
6002740.0,6011352.0,6102023.0
6002710.0,6011236.0,6102088.0
6002705.0,6011270.0,6102057.0
6002733.0,6011317.0,6102163.0
6002864.0,6011443.0,6102070.0
6002808.0,6011367.0,6102157.0
6002981.0,6011506.0,6102037.0
6003102.0,6011528.0,6101878.0
6003099.0,6011497.0,6101993.0
6003136.0,6011708.0,6101762.0
6003081.0,6011748.0,6101793.0
6003149.0,6011718.0,6101813.0
6003065.0,6011770.0,6101519.0
6003080.0,6011859.0,6101719.0
6003080.0,6011787.0,6101837.0
6003010.0,6011793.0,6101792.0
6002978.0,6011803.0,6101894.0
6002823.0,6011936.0,6101712.0
6002908.0,6011922.0,6101749.0
6002783.0,6011801.0,6101750.0
6002764.0,6011885.0,6101880.0
6002885.0,6012013.0,6101613.0
6002770.0,6011871.0,6101917.0
6002832.0,6012048.0,6101724.0
6002718.0,6011962.0,6101858.0
6002767.0,6011962.0,6101658.0
6002618.0,6011890.0,6101905.0
6002636.0,6011994.0,6101742.0
6002831.0,6012110.0,6101716.0
6002698.0,6012017.0,6101857.0
6002810.0,6011975.0,6101837.0
6002809.0,6011969.0,6101784.0
6002743.0,6011919.0,6101919.0
6002635.0,6011887.0,6101898.0
6002558.0,6011962.0,6101852.0
6002837.0,6012090.0,6101823.0
6002629.0,6011945.0,6101857.0
6002685.0,6012046.0,6101874.0
6002742.0,6012070.0,6101820.0
6002785.0,6011998.0,6101765.0
6002796.0,6012061.0,6101965.0
6002719.0,6011939.0,6101882.0
6002668.0,6011869.0,6101790.0
6002568.0,6011995.0,6101974.0
6002772.0,6012104.0,6101875.0
6002830.0,6012105.0,6101882.0
6002891.0,6012177.0,6101970.0
6002736.0,6011987.0,6101937.0
6002774.0,6012055.0,6101673.0
6002483.0,6011769.0,6101873.0
6002301.0,6011633.0,6101564.0
6002628.0,6011742.0,6101834.0
6002969.0,6012163.0,6102158.0
6002839.0,6012140.0,6101975.0
6002598.0,6012125.0,6101961.0
6002685.0,6012124.0,6101845.0
6002719.0,6012112.0,6102206.0
6002715.0,6012221.0,6102109.0
6002945.0,6012315.0,6101894.0
6002757.0,6012223.0,6102313.0
6000932.0,6010715.0,6102611.0
5999433.0,6008127.0,6103691.0
6002794.0,6008987.0,6102989.0
6022182.0,6026059.0,6092722.0
6034189.0,6033322.0,6093835.0
6022172.0,6024763.0,6101536.0
6008508.0,6016228.0,6103171.0
6005459.0,6013520.0,6102134.0
6003933.0,6012558.0,6102168.0
6003290.0,6011948.0,6102519.0
6002839.0,6011724.0,6102507.0
6002564.0,6011604.0,6102244.0
6002495.0,6011547.0,6102318.0
6002506.0,6011507.0,6102235.0
6002573.0,6011425.0,6102216.0
6002487.0,6011249.0,6102434.0
6002469.0,6011226.0,6102470.0
6002573.0,6011069.0,6102434.0
6002617.0,6011144.0,6102689.0
6002659.0,6011201.0,6102626.0
6002748.0,6011007.0,6102698.0
6002752.0,6011003.0,6102982.0
6003107.0,6011022.0,6102996.0
6003135.0,6010842.0,6103219.0
6003487.0,6010869.0,6103126.0
6003863.0,6011072.0,6102983.0
6004185.0,6011125.0,6102831.0
6004244.0,6011174.0,6102491.0
6004726.0,6011670.0,6102158.0
6004648.0,6011855.0,6101936.0
6004503.0,6012175.0,6101802.0
6004249.0,6012201.0,6101779.0
6003663.0,6012145.0,6101911.0
6003011.0,6011847.0,6101929.0
6002668.0,6011814.0,6101885.0
6002736.0,6011824.0,6102108.0
6002463.0,6011801.0,6102173.0
6002398.0,6011590.0,6102227.0
6002441.0,6011764.0,6102124.0
6002515.0,6011859.0,6102070.0
