I,II,V1
6046465.0,6038571.0,6074776.0
6046925.0,6038776.0,6075665.0
6047080.0,6038865.0,6075369.0
6047526.0,6039189.0,6075111.0
6047982.0,6039207.0,6074882.0
6048175.0,6039425.0,6074568.0
6048266.0,6039694.0,6073873.0
6048199.0,6039719.0,6074114.0
6047623.0,6039683.0,6073602.0
6046992.0,6039494.0,6073568.0
6046539.0,6039262.0,6073723.0
6045953.0,6039131.0,6073894.0
6045704.0,6039064.0,6073902.0
6045339.0,6039006.0,6074129.0
6045415.0,6038918.0,6073961.0
6045109.0,6038830.0,6073893.0
6045036.0,6038765.0,6074351.0
6045336.0,6038772.0,6073854.0
6045512.0,6038892.0,6073879.0
6045429.0,6038762.0,6074332.0
6045344.0,6038798.0,6074270.0
6045306.0,6038914.0,6073626.0
6045554.0,6038783.0,6073967.0
6045405.0,6039023.0,6073880.0
6045466.0,6039029.0,6074043.0
6045479.0,6038923.0,6074240.0
6045575.0,6039014.0,6073931.0
6045470.0,6038939.0,6074173.0
6045550.0,6039000.0,6074084.0
6045547.0,6038967.0,6073980.0
6045470.0,6039064.0,6074241.0
6045295.0,6038970.0,6073956.0
6045413.0,6039068.0,6074180.0
6045316.0,6038809.0,6073992.0
6045260.0,6038985.0,6073941.0
6045375.0,6039068.0,6073632.0
6045646.0,6039032.0,6073763.0
6045297.0,6038975.0,6074184.0
6045287.0,6039128.0,6074229.0
6045520.0,6039086.0,6074294.0
6045117.0,6038813.0,6074212.0
6045421.0,6038976.0,6074087.0
6045349.0,6038926.0,6074091.0
6045457.0,6038957.0,6073943.0
6045287.0,6038979.0,6073673.0
6045562.0,6038961.0,6074170.0
6045193.0,6038776.0,6074406.0
6045313.0,6039181.0,6073723.0
6045100.0,6038633.0,6074017.0
6045157.0,6038594.0,6073780.0
6045514.0,6038984.0,6073920.0
6045535.0,6039077.0,6074260.0
6045564.0,6039058.0,6074291.0
6045084.0,6038949.0,6074267.0
6045412.0,6039110.0,6074190.0
6045358.0,6039062.0,6074355.0
6045441.0,6039129.0,6074173.0
6045496.0,6039139.0,6074089.0
6045506.0,6039155.0,6074276.0
6045422.0,6039069.0,6074514.0
6043274.0,6037373.0,6075196.0
6041912.0,6034937.0,6075841.0
6048479.0,6038066.0,6071919.0
6068252.0,6054845.0,6061441.0
6073336.0,6058648.0,6065325.0
6058287.0,6047466.0,6075600.0
6049373.0,6041868.0,6075262.0
6047720.0,6040321.0,6074291.0
6046298.0,6039379.0,6074582.0
6045855.0,6039242.0,6074497.0
6045413.0,6038764.0,6074726.0
6045502.0,6038827.0,6074537.0
6045557.0,6038672.0,6074514.0
6045572.0,6038735.0,6074413.0
6045334.0,6038668.0,6074567.0
6045440.0,6038601.0,6074766.0
6045337.0,6038555.0,6074542.0
6045455.0,6038491.0,6074576.0
6046002.0,6038867.0,6074617.0
6046020.0,6038751.0,6074872.0
6046250.0,6038888.0,6074818.0
6046078.0,6038610.0,6074712.0
6046314.0,6038490.0,6075395.0
6046708.0,6038829.0,6074990.0
6047992.0,6039340.0,6075096.0
6048061.0,6039427.0,6074764.0
