I,II,V1
6039444.0,6033199.0,6079921.0
6039342.0,6033295.0,6079848.0
6039402.0,6033207.0,6079846.0
6039465.0,6033250.0,6079783.0
6039414.0,6033319.0,6079650.0
6039358.0,6033216.0,6079729.0
6039414.0,6033233.0,6079628.0
6039407.0,6033369.0,6079777.0
6039384.0,6033275.0,6079765.0
6039601.0,6033389.0,6079806.0
6039504.0,6033395.0,6079777.0
6039552.0,6033235.0,6079814.0
6039524.0,6033319.0,6079696.0
6039670.0,6033422.0,6079500.0
6039569.0,6033353.0,6079730.0
6039526.0,6033405.0,6079759.0
6039729.0,6033356.0,6079737.0
6039658.0,6033405.0,6079784.0
6039612.0,6033290.0,6079317.0
6039486.0,6033214.0,6079378.0
6039495.0,6033160.0,6078986.0
6039807.0,6033345.0,6079323.0
6040082.0,6033454.0,6079754.0
6040013.0,6033536.0,6079633.0
6039790.0,6033366.0,6080051.0
6039917.0,6033478.0,6079925.0
6040051.0,6033574.0,6080021.0
6039910.0,6033448.0,6079960.0
6039208.0,6033123.0,6080460.0
6037047.0,6031087.0,6081474.0
6037177.0,5996721.0,6082061.0
6052710.0,6039297.0,6073546.0
6072602.0,6055728.0,6069311.0
6067282.0,6052723.0,6074246.0
6050792.0,6040074.0,6080967.0
6044024.0,6035973.0,6080222.0
6041918.0,6034298.0,6080014.0
6040915.0,6033704.0,6080048.0
6040427.0,6033216.0,6079946.0
6040081.0,6033140.0,6079945.0
6040059.0,6032981.0,6080194.0
6040052.0,6032963.0,6079976.0
6040071.0,6032936.0,6079918.0
6040077.0,6032767.0,6080196.0
6040204.0,6032950.0,6080033.0
6040298.0,6032916.0,6079964.0
6040323.0,6032875.0,6079912.0
6040391.0,6032800.0,6080085.0
6040532.0,6032772.0,6080190.0
6040568.0,6032850.0,6080201.0
6040803.0,6032671.0,6080410.0
6040934.0,6032555.0,6080650.0
6041195.0,6032631.0,6080394.0
6041533.0,6032769.0,6080474.0
6041744.0,6032878.0,6080340.0
6041886.0,6032972.0,6080028.0
6042163.0,6033118.0,6079777.0
6042270.0,6033520.0,6079485.0
6042126.0,6033768.0,6079285.0
6041842.0,6033775.0,6079230.0
6041479.0,6033842.0,6079166.0
6041138.0,6033843.0,6079103.0
6040758.0,6033639.0,6079433.0
6040772.0,6033551.0,6079518.0
6040464.0,6033740.0,6079441.0
6040527.0,6033712.0,6079260.0
6040719.0,6033544.0,6079619.0
6040670.0,6033665.0,6079323.0
6040668.0,6033796.0,6079262.0
6040820.0,6033710.0,6079281.0
6040967.0,6033802.0,6079268.0
6040898.0,6033794.0,6079226.0
6040831.0,6033920.0,6079169.0
6041102.0,6033916.0,6079339.0
6040933.0,6033976.0,6079230.0
6041058.0,6033953.0,6079097.0
6040945.0,6033924.0,6079325.0
6041079.0,6034102.0,6079401.0
6041028.0,6034082.0,6079123.0
6040893.0,6034026.0,6079175.0
6041002.0,6034082.0,6079130.0
6041054.0,6034130.0,6079055.0
6040919.0,6034107.0,6079163.0
6041044.0,6034131.0,6079123.0
6041029.0,6034194.0,6079037.0
6040915.0,6034208.0,6079226.0
6041007.0,6034167.0,6079038.0
6041054.0,6034351.0,6078970.0
6040991.0,6034157.0,6079243.0
6040975.0,6034209.0,6079064.0
6041047.0,6034216.0,6079067.0
6041088.0,6034288.0,6078853.0
6040972.0,6034187.0,6079071.0
6040971.0,6034325.0,6078938.0
6041197.0,6034296.0,6078949.0
6041133.0,6034308.0,6078966.0
6041100.0,6034369.0,6079045.0
6040868.0,6034234.0,6079141.0
6041072.0,6034313.0,6079000.0
6041073.0,6034303.0,6079043.0
6040975.0,6034283.0,6078924.0
6040980.0,6034296.0,6078782.0
6041061.0,6034137.0,6079162.0
6041043.0,6034132.0,6078692.0
6040958.0,6034221.0,6078282.0
6040970.0,6034107.0,6078220.0
6041000.0,6034200.0,6078332.0
6041164.0,6034234.0,6078901.0
6041485.0,6034425.0,6078915.0
6041322.0,6034226.0,6079245.0
6041101.0,6034390.0,6079046.0
6041098.0,6034351.0,6079091.0
6041043.0,6034344.0,6079299.0
6041178.0,6034429.0,6078956.0
6041220.0,6034437.0,6078857.0
6041187.0,6034481.0,6078911.0
6039434.0,6033049.0,6079824.0
6038000.0,6030202.0,6081095.0
6043112.0,6032137.0,6077541.0
6066500.0,6051311.0,6067944.0
6071775.0,6054853.0,6072190.0
6054642.0,6044275.0,6079957.0
6045613.0,6037031.0,6080083.0
6043240.0,6035443.0,6079265.0
6041199.0,6034029.0,6079367.0
6041123.0,6033987.0,6079304.0
6041011.0,6033825.0,6079346.0
6041076.0,6033731.0,6079561.0
6040871.0,6033855.0,6079408.0
6041308.0,6033838.0,6079388.0
6041169.0,6033792.0,6079570.0
6041150.0,6033735.0,6079473.0
6041362.0,6033788.0,6079678.0
6041302.0,6033667.0,6079532.0
6041547.0,6033778.0,6079680.0
6041701.0,6033726.0,6079980.0
6041932.0,6033746.0,6080281.0
6042213.0,6033764.0,6080579.0
6042500.0,6033864.0,6080527.0
6042865.0,6034089.0,6080150.0
6042952.0,6034035.0,6080347.0
6043172.0,6034326.0,6079863.0
6043403.0,6034394.0,6079538.0
6043327.0,6034691.0,6078994.0
6042877.0,6034672.0,6078763.0
6042529.0,6034654.0,6078567.0
6042042.0,6034435.0,6078577.0
6041585.0,6034522.0,6078435.0
6041341.0,6034502.0,6078333.0
6041266.0,6034403.0,6078599.0
6041098.0,6034308.0,6078376.0
6041051.0,6034288.0,6078563.0
6041273.0,6034550.0,6078218.0
6041423.0,6034492.0,6078245.0
6041385.0,6034376.0,6078557.0
6041412.0,6034483.0,6078783.0
6041597.0,6034501.0,6078640.0
6041439.0,6034535.0,6078478.0
6041443.0,6034580.0,6078537.0
6041640.0,6034628.0,6078378.0
