I,II,V1
6012237.0,6004542.0,6104138.0
6012112.0,6004416.0,6104400.0
6012200.0,6004403.0,6104148.0
6012065.0,6004290.0,6104293.0
6012219.0,6004270.0,6104111.0
6012103.0,6004117.0,6104309.0
6012168.0,6004057.0,6104222.0
6012205.0,6003885.0,6104418.0
6012272.0,6003786.0,6104353.0
6012403.0,6003626.0,6104361.0
6012640.0,6003678.0,6104134.0
6012991.0,6003699.0,6104085.0
6013585.0,6003896.0,6103616.0
6014081.0,6004120.0,6103336.0
6014609.0,6004493.0,6102846.0
6015176.0,6005090.0,6102464.0
6015592.0,6005633.0,6102053.0
6015571.0,6005808.0,6102189.0
6015144.0,6005983.0,6102286.0
6014522.0,6006001.0,6102726.0
6013661.0,6005596.0,6103204.0
6013113.0,6005432.0,6103534.0
6012772.0,6005262.0,6103695.0
6012613.0,6005170.0,6104080.0
6012647.0,6005193.0,6104024.0
6012656.0,6005340.0,6104103.0
6012692.0,6005208.0,6104002.0
6012727.0,6005282.0,6104029.0
6012663.0,6005180.0,6104072.0
6012719.0,6005148.0,6104185.0
6012780.0,6005117.0,6104118.0
6012798.0,6005169.0,6104211.0
6013032.0,6005384.0,6103966.0
6012740.0,6005231.0,6104071.0
6012988.0,6005502.0,6103936.0
6012903.0,6005367.0,6104032.0
6012935.0,6005298.0,6104011.0
6012966.0,6005377.0,6104050.0
6013075.0,6005360.0,6104057.0
6012871.0,6005387.0,6104115.0
6013154.0,6005459.0,6104029.0
6013024.0,6005627.0,6104112.0
6012916.0,6005366.0,6104100.0
6013165.0,6005672.0,6104015.0
6013039.0,6005652.0,6103955.0
6013096.0,6005595.0,6104055.0
6013104.0,6005618.0,6104084.0
6013164.0,6005707.0,6104013.0
6013096.0,6005528.0,6104182.0
6013168.0,6005523.0,6104191.0
6013054.0,6005488.0,6104148.0
6013499.0,6005800.0,6104059.0
6013211.0,6005667.0,6103816.0
6013229.0,6005617.0,6104153.0
6013461.0,6005676.0,6103982.0
6013314.0,6005727.0,6104123.0
6013374.0,6005825.0,6103986.0
6013155.0,6005716.0,6104243.0
6013310.0,6005754.0,6103933.0
6013731.0,6005948.0,6104008.0
6013287.0,6005811.0,6104047.0
6013422.0,6005816.0,6104032.0
6013659.0,6006032.0,6103907.0
6013461.0,6005810.0,6103897.0
6013584.0,6005863.0,6104058.0
6013464.0,6005870.0,6103961.0
6013626.0,6005889.0,6103975.0
6013641.0,6005974.0,6104205.0
6013680.0,6005871.0,6103877.0
6013834.0,6005955.0,6104139.0
6013616.0,6005967.0,6103935.0
6013696.0,6005991.0,6104044.0
6013716.0,6006089.0,6103836.0
6013515.0,6005763.0,6104044.0
6013483.0,6005726.0,6103945.0
6013918.0,6005950.0,6103832.0
6014141.0,6006150.0,6103840.0
6014263.0,6006141.0,6104063.0
6013928.0,6006076.0,6104016.0
6014024.0,6006230.0,6104099.0
6013900.0,6006041.0,6104063.0
6013672.0,6006009.0,6104345.0
6014037.0,6006208.0,6103923.0
6013821.0,6006205.0,6104181.0
6014007.0,6006112.0,6103938.0
6013943.0,6006165.0,6104120.0
6013459.0,6005783.0,6104341.0
6011160.0,6003927.0,6105706.0
6009979.0,6001109.0,6106464.0
6018135.0,6005614.0,6101306.0
6036649.0,6023050.0,6091386.0
6042216.0,6025716.0,6094690.0
6028479.0,6016151.0,6103195.0
6018653.0,6009519.0,6105235.0
6016132.0,6007392.0,6104380.0
6014974.0,6006485.0,6104055.0
6014227.0,6005985.0,6104097.0
6014065.0,6005801.0,6104019.0
6013693.0,6005753.0,6104052.0
6013918.0,6005784.0,6104017.0
6013963.0,6005723.0,6103882.0
6013812.0,6005613.0,6104012.0
6013819.0,6005572.0,6104012.0
6013841.0,6005433.0,6103935.0
6013814.0,6005542.0,6103841.0
6013888.0,6005410.0,6104158.0
6014117.0,6005532.0,6104050.0
6014077.0,6005240.0,6104310.0
6014248.0,6005408.0,6104224.0
6014325.0,6005402.0,6104204.0
6014472.0,6005286.0,6104346.0
6014884.0,6005241.0,6104503.0
6015283.0,6005471.0,6104236.0
6015940.0,6005798.0,6103996.0
6016416.0,6005966.0,6103883.0
6016784.0,6006136.0,6103732.0
6017228.0,6006435.0,6103280.0
6017384.0,6006631.0,6103119.0
6017521.0,6006857.0,6102747.0
6016829.0,6006785.0,6102830.0
6016226.0,6006689.0,6102951.0
6015603.0,6006620.0,6103107.0
6015052.0,6006500.0,6103331.0
6014745.0,6006310.0,6103593.0
6014686.0,6006356.0,6103423.0
6014129.0,6006120.0,6103646.0
6014309.0,6006058.0,6103741.0
6014353.0,6006096.0,6103570.0
6014502.0,6006016.0,6103551.0
