I,II,V1
6067934.0,6060593.0,6051776.0
6068006.0,6060605.0,6051891.0
6068012.0,6060555.0,6051840.0
6068180.0,6060373.0,6052084.0
6068514.0,6060458.0,6052142.0
6068762.0,6060501.0,6052115.0
6069333.0,6060575.0,6052024.0
6069834.0,6060821.0,6051886.0
6070577.0,6061124.0,6051529.0
6070926.0,6061536.0,6051132.0
6071256.0,6061790.0,6050785.0
6071159.0,6061944.0,6050574.0
6070719.0,6061887.0,6050411.0
6070090.0,6061898.0,6050620.0
6069497.0,6061739.0,6051024.0
6068720.0,6061488.0,6051140.0
6068421.0,6061393.0,6051341.0
6068137.0,6061317.0,6051492.0
6068026.0,6061304.0,6051487.0
6067970.0,6061221.0,6051598.0
6067893.0,6061229.0,6051519.0
6067882.0,6061325.0,6051593.0
6067819.0,6061157.0,6051636.0
6067870.0,6061043.0,6051794.0
6067978.0,6061168.0,6051650.0
6068012.0,6061245.0,6051631.0
6067948.0,6061141.0,6051734.0
6067999.0,6061118.0,6051734.0
6068004.0,6061146.0,6051698.0
6068014.0,6061223.0,6051852.0
6068034.0,6061260.0,6051893.0
6068074.0,6061321.0,6051769.0
6068163.0,6061432.0,6051754.0
6068024.0,6061354.0,6051814.0
6068093.0,6061432.0,6051759.0
6068192.0,6061488.0,6051801.0
6067931.0,6061395.0,6051863.0
6067950.0,6061345.0,6051983.0
6068012.0,6061294.0,6051925.0
6068032.0,6061398.0,6051979.0
6067952.0,6061375.0,6051859.0
6068060.0,6061593.0,6051870.0
6067950.0,6061425.0,6051807.0
6067933.0,6061444.0,6051945.0
6068006.0,6061461.0,6051874.0
6068146.0,6061593.0,6051862.0
6068064.0,6061589.0,6051827.0
6067904.0,6061587.0,6051774.0
6067901.0,6061489.0,6051898.0
6067922.0,6061509.0,6051841.0
6067847.0,6061504.0,6051903.0
6067816.0,6061345.0,6052053.0
6068091.0,6061676.0,6051924.0
6067835.0,6061514.0,6051927.0
6067916.0,6061454.0,6051908.0
6067889.0,6061451.0,6052045.0
6067945.0,6061592.0,6051834.0
6068099.0,6061536.0,6051990.0
6067893.0,6061640.0,6051804.0
6067966.0,6061607.0,6052010.0
6067865.0,6061601.0,6051888.0
6067740.0,6061395.0,6052188.0
6067889.0,6061547.0,6051929.0
6067881.0,6061607.0,6051858.0
6067579.0,6061302.0,6051788.0
6067602.0,6061105.0,6051976.0
6067953.0,6061448.0,6051717.0
6068136.0,6061776.0,6051966.0
6068015.0,6061744.0,6051883.0
6067866.0,6061817.0,6052077.0
6067812.0,6061724.0,6052026.0
6067941.0,6061640.0,6052150.0
6067727.0,6061764.0,6052173.0
6067887.0,6061743.0,6052194.0
6067855.0,6061709.0,6051989.0
6067934.0,6061748.0,6052168.0
6067005.0,6061078.0,6052616.0
6064755.0,6058892.0,6053731.0
6064617.0,6057651.0,6053739.0
6078245.0,6065946.0,6046031.0
6097014.0,6082162.0,6039845.0
6094250.0,6080129.0,6044128.0
6079713.0,6069200.0,6052310.0
6071449.0,6064246.0,6052999.0
6069755.0,6062471.0,6052215.0
6068493.0,6061856.0,6052277.0
6067957.0,6061344.0,6052292.0
6067448.0,6061076.0,6052296.0
6067725.0,6061244.0,6051969.0
6067443.0,6060936.0,6052324.0
6067695.0,6061113.0,6052130.0
6067292.0,6060820.0,6052260.0
6067462.0,6060754.0,6052233.0
6067605.0,6060882.0,6052235.0
6067463.0,6060709.0,6052250.0
6067650.0,6060701.0,6052402.0
6067662.0,6060736.0,6052332.0
6067848.0,6060824.0,6052313.0
6067846.0,6060732.0,6052277.0
6068108.0,6060617.0,6052347.0
6068228.0,6060533.0,6052379.0
6068502.0,6060618.0,6052356.0
6069289.0,6060851.0,6052112.0
6069697.0,6060979.0,6052035.0
6070336.0,6061436.0,6051603.0
6070718.0,6061454.0,6051368.0
6070950.0,6061715.0,6051106.0
6071146.0,6062084.0,6050922.0
6070921.0,6062261.0,6050677.0
6070277.0,6062257.0,6050812.0
6069571.0,6062063.0,6051208.0
6069006.0,6061900.0,6051443.0
6068480.0,6061835.0,6051604.0
6068126.0,6061616.0,6051830.0
6068070.0,6061727.0,6051817.0
6067888.0,6061449.0,6051842.0
6067796.0,6061517.0,6051831.0
6067764.0,6061427.0,6051956.0
6067767.0,6061404.0,6051839.0
6067953.0,6061600.0,6051807.0
6067777.0,6061382.0,6051843.0
6067905.0,6061488.0,6051918.0
6067907.0,6061439.0,6051806.0
6068006.0,6061563.0,6051905.0
6068123.0,6061695.0,6051834.0
6068089.0,6061599.0,6051938.0
6068071.0,6061455.0,6051947.0
6068100.0,6061556.0,6052003.0
6068023.0,6061614.0,6051821.0
6068014.0,6061639.0,6051867.0
6068017.0,6061779.0,6051824.0
6067977.0,6061628.0,6051876.0
6067955.0,6061664.0,6051884.0
6067961.0,6061728.0,6051813.0
6068083.0,6061734.0,6051865.0
6067911.0,6061745.0,6051967.0
6067887.0,6061714.0,6051840.0
6067888.0,6061698.0,6051847.0
6067894.0,6061696.0,6051905.0
6067871.0,6061655.0,6051861.0
6067863.0,6061726.0,6051833.0
6067854.0,6061588.0,6051877.0
6067848.0,6061607.0,6051814.0
6067923.0,6061654.0,6051593.0
6067924.0,6061709.0,6051677.0
6067885.0,6061643.0,6051649.0
6067897.0,6061665.0,6051632.0
6067589.0,6061381.0,6051721.0
6067635.0,6061294.0,6051488.0
6067918.0,6061508.0,6051436.0
6068139.0,6061625.0,6051778.0
6068047.0,6061744.0,6051776.0
6067947.0,6061653.0,6051817.0
6067847.0,6061730.0,6051786.0
6067983.0,6061758.0,6051809.0
6067810.0,6061679.0,6051896.0
6067790.0,6061649.0,6051801.0
6067912.0,6061692.0,6051770.0
6067916.0,6061734.0,6051690.0
6067630.0,6061458.0,6051882.0
6065501.0,6059896.0,6052819.0
6064049.0,6057137.0,6053198.0
6070201.0,6059867.0,6049218.0
6091260.0,6076927.0,6039705.0
6097837.0,6081686.0,6041728.0
6082612.0,6072576.0,6050182.0
6073100.0,6064932.0,6052679.0
6070084.0,6062833.0,6052043.0
6068749.0,6061676.0,6051656.0
6068061.0,6061240.0,6051851.0
6067777.0,6061058.0,6051701.0
6067602.0,6060887.0,6051766.0
6067551.0,6060845.0,6051667.0
6067630.0,6060716.0,6051663.0
6067681.0,6060657.0,6051657.0
6067530.0,6060632.0,6051616.0
6067593.0,6060579.0,6051637.0
6067636.0,6060563.0,6051748.0
6067721.0,6060519.0,6051674.0
6067779.0,6060489.0,6051805.0
6067758.0,6060298.0,6051802.0
6067878.0,6060287.0,6051797.0
6068073.0,6060262.0,6051849.0
6068121.0,6060149.0,6051943.0
6068409.0,6060169.0,6051810.0
6068889.0,6060284.0,6051701.0
6069453.0,6060432.0,6051436.0
6069988.0,6060692.0,6051122.0
6070602.0,6061007.0,6050764.0
6070978.0,6061367.0,6050344.0
6071206.0,6061695.0,6049997.0
6070908.0,6061818.0,6049953.0
6070352.0,6061778.0,6050079.0
6069628.0,6061626.0,6050456.0
6069202.0,6061540.0,6050694.0
6068518.0,6061318.0,6050985.0
6068161.0,6061161.0,6051163.0
6067998.0,6061103.0,6051286.0
6067976.0,6061073.0,6051246.0
6067857.0,6061046.0,6051329.0
6067803.0,6060893.0,6051293.0
6067834.0,6060945.0,6051310.0
6067874.0,6060910.0,6051339.0
6067882.0,6060847.0,6051362.0
6067804.0,6060864.0,6051333.0
6067833.0,6060885.0,6051411.0
6067997.0,6060887.0,6051341.0
6068079.0,6060936.0,6051333.0
6067899.0,6060892.0,6051293.0
6067968.0,6060856.0,6051317.0
6068004.0,6060913.0,6051239.0
6068049.0,6060951.0,6051193.0
6068082.0,6061008.0,6051238.0
6067978.0,6061050.0,6051212.0
6068027.0,6061004.0,6051083.0
6068103.0,6061098.0,6051197.0
6067982.0,6061045.0,6051044.0
6068023.0,6061092.0,6051205.0
6068038.0,6061104.0,6051217.0
6068037.0,6061152.0,6051165.0
6068020.0,6061096.0,6051116.0
6067983.0,6061083.0,6051113.0
6067982.0,6061148.0,6051171.0
6068004.0,6061131.0,6051129.0
6067998.0,6061214.0,6051119.0
6067991.0,6061121.0,6051136.0
6067945.0,6061136.0,6051088.0
6068130.0,6061211.0,6051074.0
6068131.0,6061211.0,6051021.0
6068117.0,6061208.0,6051060.0
6068054.0,6061217.0,6051069.0
6068066.0,6061141.0,6051158.0
6068039.0,6061181.0,6051066.0
6068038.0,6061132.0,6051079.0
6068015.0,6061196.0,6050989.0
6068083.0,6061153.0,6051019.0
6068064.0,6061209.0,6051015.0
6068120.0,6061218.0,6051067.0
6068065.0,6061230.0,6051045.0
6068116.0,6061241.0,6051061.0
6068159.0,6061117.0,6051018.0
6068131.0,6061136.0,6050978.0
6068137.0,6061148.0,6051015.0
6068229.0,6061122.0,6050920.0
6068201.0,6061175.0,6050943.0
6068214.0,6061232.0,6050975.0
6068185.0,6061163.0,6050989.0
6068166.0,6061229.0,6051021.0
6068284.0,6061263.0,6050931.0
6068241.0,6061248.0,6050936.0
6068276.0,6061294.0,6050905.0
6068240.0,6061242.0,6050856.0
6068227.0,6061198.0,6050969.0
6068299.0,6061105.0,6050973.0
6068360.0,6061236.0,6050875.0
6068310.0,6061283.0,6050825.0
6068300.0,6061175.0,6050806.0
6068276.0,6061213.0,6050947.0
6068298.0,6061264.0,6050835.0
6068415.0,6061196.0,6050995.0
6068264.0,6061181.0,6050860.0
6068220.0,6061177.0,6050928.0
6068238.0,6061229.0,6050881.0
6068314.0,6061207.0,6050838.0
6068335.0,6061274.0,6050754.0
6068240.0,6061144.0,6050909.0
6068208.0,6061073.0,6051083.0
6068082.0,6060948.0,6051034.0
6068228.0,6060830.0,6051239.0
6068337.0,6061173.0,6050899.0
6068478.0,6061198.0,6051042.0
6068481.0,6061331.0,6050955.0
6068487.0,6061296.0,6050920.0
6068408.0,6061405.0,6050955.0
6068337.0,6061215.0,6051073.0
6068408.0,6061400.0,6050966.0
6068484.0,6061456.0,6050880.0
6068368.0,6061497.0,6050938.0
6068475.0,6061502.0,6050794.0
6068353.0,6061316.0,6050786.0
6066694.0,6060072.0,6051377.0
6064321.0,6057682.0,6052643.0
6067362.0,6058980.0,6051567.0
6085478.0,6071965.0,6041861.0
6097980.0,6082608.0,6039068.0
6089613.0,6076761.0,6045639.0
6075306.0,6066054.0,6051797.0
6071421.0,6063195.0,6051051.0
6069624.0,6061759.0,6050753.0
6068897.0,6061289.0,6050953.0
6068230.0,6060981.0,6050901.0
6068050.0,6060778.0,6050868.0
6067888.0,6060617.0,6050927.0
6067923.0,6060440.0,6051022.0
6067921.0,6060550.0,6050902.0
6067915.0,6060461.0,6050909.0
6067911.0,6060397.0,6050957.0
6067887.0,6060392.0,6051055.0
6067897.0,6060249.0,6051133.0
6067997.0,6060271.0,6051095.0
6067940.0,6060123.0,6051041.0
6067992.0,6060008.0,6051284.0
6068090.0,6059918.0,6051283.0
6068142.0,6059791.0,6051322.0
6068286.0,6059753.0,6051479.0
6068526.0,6059650.0,6051428.0
6068837.0,6059902.0,6051237.0
6069566.0,6060037.0,6050912.0
6070063.0,6060298.0,6050634.0
6070469.0,6060520.0,6050282.0
6070923.0,6060843.0,6049854.0
6071110.0,6061182.0,6049588.0
6071128.0,6061418.0,6049373.0
6070834.0,6061699.0,6049514.0
6070213.0,6061589.0,6049782.0
6069619.0,6061564.0,6050078.0
6069226.0,6061392.0,6050347.0
6068845.0,6061199.0,6050556.0
6068662.0,6061260.0,6050570.0
6068507.0,6061297.0,6050750.0
6068667.0,6061320.0,6050695.0
6068504.0,6061196.0,6050668.0
6068634.0,6061244.0,6050654.0
6068562.0,6061294.0,6050711.0
6068652.0,6061330.0,6050715.0
6068774.0,6061316.0,6050753.0
6068726.0,6061260.0,6050734.0
6068770.0,6061392.0,6050660.0
6068791.0,6061435.0,6050597.0
6068492.0,6061389.0,6050724.0
6068712.0,6061348.0,6050678.0
6068752.0,6061518.0,6050590.0
6068673.0,6061458.0,6050658.0
6068683.0,6061397.0,6050680.0
6068716.0,6061402.0,6050601.0
6068685.0,6061528.0,6050679.0
6068603.0,6061606.0,6050609.0
6068612.0,6061541.0,6050628.0
6068716.0,6061700.0,6050636.0
6068669.0,6061622.0,6050704.0
6068553.0,6061585.0,6050697.0
6068873.0,6061748.0,6050658.0
6068602.0,6061624.0,6050609.0
6068612.0,6061588.0,6050660.0
6068667.0,6061691.0,6050097.0
6068865.0,6061491.0,6050084.0
6068770.0,6061440.0,6050116.0
