I,II,V1
6072420.0,6065347.0,6045517.0
6072418.0,6065278.0,6045469.0
6072452.0,6065293.0,6045506.0
6072392.0,6065308.0,6045589.0
6072305.0,6065321.0,6045626.0
6072455.0,6065256.0,6045615.0
6072424.0,6065353.0,6045601.0
6072341.0,6065244.0,6045680.0
6072455.0,6065338.0,6045692.0
6072462.0,6065383.0,6045736.0
6072390.0,6065420.0,6045603.0
6072226.0,6065342.0,6045744.0
6072182.0,6065254.0,6045724.0
6072196.0,6065350.0,6045779.0
6072192.0,6065400.0,6045790.0
6072355.0,6065381.0,6045758.0
6072205.0,6065251.0,6046034.0
6072344.0,6065270.0,6046081.0
6071843.0,6064844.0,6046388.0
6072056.0,6065092.0,6046056.0
6072611.0,6065556.0,6046023.0
6072104.0,6065381.0,6046135.0
6072068.0,6065205.0,6046317.0
6072450.0,6065548.0,6046041.0
6072365.0,6065555.0,6046042.0
6072117.0,6065506.0,6046174.0
6072019.0,6065314.0,6046107.0
6072094.0,6065510.0,6046184.0
6072267.0,6065606.0,6045847.0
6072014.0,6065458.0,6046015.0
6071467.0,6064447.0,6046436.0
6068384.0,6062294.0,6047909.0
6068553.0,6060886.0,6047818.0
6083280.0,6070548.0,6040111.0
6102816.0,6087182.0,6033596.0
6099511.0,6084502.0,6038422.0
6082204.0,6072271.0,6046840.0
6075487.0,6067685.0,6047157.0
6073612.0,6066083.0,6046381.0
6072478.0,6065271.0,6046553.0
6071935.0,6064850.0,6046415.0
6071543.0,6064697.0,6046511.0
6071513.0,6064650.0,6046358.0
6071615.0,6064518.0,6046447.0
6071551.0,6064502.0,6046355.0
6071567.0,6064516.0,6046651.0
6071475.0,6064419.0,6046564.0
6071524.0,6064349.0,6046581.0
6071417.0,6064194.0,6046687.0
6071481.0,6064169.0,6046778.0
6071576.0,6064209.0,6046699.0
6071625.0,6064108.0,6046947.0
6071602.0,6063980.0,6046762.0
6071775.0,6063997.0,6046961.0
6071751.0,6063831.0,6047035.0
6071986.0,6063829.0,6047024.0
6073372.0,6064372.0,6046190.0
6073864.0,6064464.0,6045961.0
6074198.0,6064920.0,6045553.0
6074599.0,6065360.0,6045224.0
6074680.0,6065677.0,6044939.0
6074239.0,6065729.0,6045125.0
6073728.0,6065713.0,6045492.0
6073028.0,6065593.0,6045565.0
6072411.0,6065585.0,6045986.0
6072123.0,6065348.0,6046381.0
6071785.0,6065247.0,6046335.0
6071716.0,6065149.0,6046506.0
6071612.0,6065151.0,6046416.0
6071683.0,6065143.0,6046464.0
6071735.0,6065132.0,6046445.0
6071384.0,6065136.0,6046625.0
6071682.0,6064893.0,6046572.0
6071528.0,6064924.0,6046719.0
6071821.0,6065020.0,6046606.0
6071883.0,6065120.0,6046586.0
6071773.0,6065302.0,6046337.0
6072173.0,6065230.0,6046157.0
6072287.0,6065367.0,6046065.0
6072123.0,6065463.0,6046094.0
6071681.0,6065130.0,6046189.0
6071658.0,6065036.0,6046540.0
6071535.0,6065105.0,6046393.0
6071665.0,6065014.0,6046532.0
6071817.0,6065266.0,6046517.0
6071785.0,6065206.0,6046510.0
6071821.0,6065220.0,6046450.0
6071997.0,6065361.0,6046447.0
6071770.0,6065258.0,6046546.0
6071736.0,6065160.0,6046570.0
6071896.0,6065191.0,6046653.0
6071903.0,6065123.0,6046552.0
6072016.0,6065356.0,6046473.0
6071847.0,6065227.0,6046763.0
6071712.0,6065417.0,6046617.0
6071916.0,6065200.0,6046725.0
6071859.0,6065513.0,6046871.0
6072118.0,6065351.0,6046529.0
6071723.0,6065370.0,6046580.0
6071922.0,6065186.0,6046630.0
6071883.0,6065410.0,6046434.0
6071741.0,6065289.0,6046518.0
6071765.0,6065292.0,6046535.0
6071892.0,6065485.0,6046532.0
6071652.0,6065338.0,6046420.0
6071586.0,6065225.0,6046485.0
6071627.0,6065171.0,6046394.0
6071562.0,6065114.0,6046537.0
6071614.0,6065262.0,6046483.0
6071489.0,6065116.0,6046531.0
6071490.0,6065029.0,6046487.0
6071456.0,6065073.0,6046535.0
6071455.0,6065070.0,6046303.0
6071551.0,6065236.0,6046281.0
6071540.0,6065224.0,6046416.0
6071583.0,6065329.0,6046464.0
6071671.0,6065287.0,6046244.0
6071793.0,6065319.0,6046409.0
6071692.0,6065323.0,6046192.0
6071606.0,6065347.0,6046374.0
6071693.0,6065344.0,6046271.0
6071566.0,6065349.0,6046313.0
6071685.0,6065381.0,6046436.0
6071631.0,6065503.0,6046314.0
6071824.0,6065538.0,6046234.0
6071600.0,6065274.0,6046526.0
6071393.0,6065139.0,6046637.0
6071322.0,6064823.0,6046904.0
6071790.0,6065327.0,6046481.0
6071828.0,6065528.0,6046632.0
6072050.0,6065536.0,6046501.0
6072011.0,6065498.0,6046666.0
6071996.0,6065595.0,6046440.0
6071868.0,6065605.0,6046437.0
6071744.0,6065462.0,6046455.0
6071800.0,6065545.0,6046435.0
6071738.0,6065714.0,6046363.0
6071737.0,6065593.0,6046287.0
6071763.0,6065443.0,6046268.0
6069836.0,6064064.0,6046939.0
6068146.0,6061584.0,6047895.0
6072612.0,6063005.0,6046505.0
6092124.0,6078932.0,6035115.0
6103165.0,6087611.0,6035927.0
6090516.0,6079222.0,6044747.0
6077241.0,6069192.0,6047546.0
6074382.0,6066714.0,6046398.0
6072724.0,6065795.0,6046292.0
6071913.0,6065157.0,6046536.0
6071412.0,6064769.0,6046583.0
6071213.0,6064682.0,6046411.0
6071165.0,6064667.0,6046591.0
6071119.0,6064604.0,6046517.0
6071076.0,6064395.0,6046647.0
6070972.0,6064158.0,6046711.0
6071010.0,6064147.0,6046935.0
6070864.0,6064084.0,6046881.0
6070933.0,6063990.0,6046895.0
6070866.0,6063789.0,6047146.0
6070996.0,6063784.0,6047324.0
6070892.0,6063773.0,6047210.0
6071113.0,6063494.0,6047453.0
6071262.0,6063523.0,6047155.0
6071728.0,6063659.0,6046846.0
6072158.0,6063769.0,6046893.0
6072517.0,6063967.0,6046584.0
6073015.0,6064113.0,6046246.0
6073510.0,6064613.0,6045754.0
6073879.0,6065110.0,6045281.0
6073887.0,6065424.0,6045143.0
6073568.0,6065595.0,6045419.0
6073093.0,6065651.0,6045692.0
6072293.0,6065513.0,6046105.0
6071532.0,6065019.0,6046605.0
6071437.0,6064884.0,6046745.0
6071019.0,6064819.0,6047129.0
6070899.0,6064719.0,6047160.0
6071088.0,6064927.0,6047205.0
6071168.0,6064748.0,6047227.0
6070885.0,6064666.0,6047462.0
6070728.0,6064623.0,6047344.0
6070781.0,6064658.0,6047609.0
