I,II,V1
6069660.0,6062248.0,6047285.0
6069634.0,6062298.0,6047159.0
6069625.0,6062333.0,6047179.0
6069631.0,6062349.0,6047006.0
6069398.0,6062099.0,6047386.0
6067464.0,6060606.0,6048269.0
6066134.0,6058122.0,6048679.0
6071861.0,6061876.0,6044389.0
6091632.0,6076623.0,6034539.0
6097381.0,6081081.0,6037238.0
6083185.0,6072491.0,6045882.0
6073928.0,6065356.0,6048019.0
6071695.0,6063399.0,6047252.0
6070436.0,6062465.0,6047062.0
6069906.0,6062062.0,6047210.0
6069646.0,6061846.0,6047132.0
6069439.0,6061665.0,6047147.0
6069462.0,6061624.0,6047031.0
6069377.0,6061515.0,6047213.0
6069372.0,6061551.0,6047088.0
6069316.0,6061480.0,6047196.0
6069375.0,6061400.0,6047213.0
6069566.0,6061427.0,6047223.0
6069497.0,6061373.0,6047176.0
6069436.0,6061207.0,6047483.0
6069448.0,6061039.0,6047342.0
6069587.0,6061001.0,6047542.0
6069746.0,6061040.0,6047488.0
6069965.0,6060997.0,6047554.0
6070163.0,6061058.0,6047536.0
6070595.0,6061033.0,6047431.0
6071213.0,6061455.0,6047142.0
6071764.0,6061625.0,6047063.0
6072233.0,6061899.0,6046221.0
6072525.0,6062124.0,6046135.0
6072854.0,6062424.0,6045497.0
6072616.0,6062619.0,6045731.0
6072048.0,6062429.0,6045781.0
6071241.0,6062285.0,6046333.0
6070708.0,6062058.0,6046481.0
6070187.0,6061989.0,6046779.0
6069914.0,6062013.0,6046768.0
6069702.0,6061877.0,6046943.0
6069593.0,6061827.0,6047158.0
6069581.0,6061722.0,6047098.0
6069501.0,6061774.0,6047016.0
6069462.0,6061747.0,6047076.0
6069538.0,6061796.0,6047092.0
6069510.0,6061752.0,6047089.0
6069520.0,6061706.0,6047154.0
6069666.0,6061722.0,6047250.0
6069647.0,6061806.0,6047017.0
6069720.0,6061873.0,6047073.0
6069683.0,6062001.0,6046988.0
6069697.0,6061839.0,6047092.0
6069812.0,6062011.0,6046910.0
6069786.0,6062032.0,6046868.0
6069849.0,6062106.0,6046918.0
6069695.0,6061995.0,6047096.0
6069954.0,6062266.0,6046966.0
6069817.0,6062275.0,6046753.0
6069812.0,6062197.0,6046941.0
6069701.0,6062070.0,6046992.0
6069708.0,6062058.0,6046948.0
6069562.0,6062023.0,6046786.0
6069637.0,6062095.0,6046670.0
6069609.0,6061973.0,6046495.0
6069615.0,6061958.0,6046448.0
6069873.0,6062105.0,6046982.0
6070166.0,6062369.0,6046909.0
6069848.0,6062163.0,6047137.0
6069736.0,6062314.0,6046966.0
6069963.0,6062342.0,6047012.0
6069597.0,6062353.0,6047233.0
6069617.0,6062157.0,6047285.0
6069825.0,6062338.0,6047013.0
6069962.0,6062512.0,6046999.0
6069743.0,6062287.0,6047049.0
6068213.0,6061115.0,6047590.0
6066617.0,6059430.0,6048695.0
6067738.0,6058956.0,6048658.0
6082568.0,6068660.0,6039269.0
6097110.0,6081311.0,6036021.0
6090297.0,6077537.0,6042024.0
6077114.0,6067733.0,6047960.0
6072705.0,6064344.0,6047894.0
6070875.0,6062898.0,6047151.0
6070100.0,6062304.0,6047189.0
6069801.0,6061869.0,6047514.0
6069556.0,6061785.0,6047406.0
6069572.0,6061844.0,6047358.0
6069629.0,6061945.0,6046990.0
6069518.0,6061784.0,6047166.0
6069433.0,6061778.0,6046941.0
6069537.0,6061701.0,6047120.0
6069458.0,6061506.0,6047139.0
6069570.0,6061588.0,6047223.0
6069875.0,6061944.0,6047029.0
6069432.0,6061369.0,6047493.0
6069902.0,6061616.0,6047403.0
6070126.0,6061661.0,6047214.0
6070183.0,6061488.0,6047367.0
6070422.0,6061502.0,6047484.0
6071138.0,6061876.0,6047381.0
6071858.0,6062089.0,6047049.0
6072351.0,6062415.0,6047028.0
6072984.0,6062832.0,6046363.0
6073202.0,6062968.0,6046190.0
6073230.0,6063006.0,6046046.0
6073118.0,6063152.0,6045849.0
6072456.0,6063127.0,6045993.0
6071608.0,6062810.0,6046131.0
6070997.0,6062452.0,6046637.0
6070254.0,6062549.0,6046760.0
6069994.0,6062392.0,6046988.0
6069825.0,6062422.0,6046881.0
6069726.0,6062312.0,6046905.0
6069730.0,6062373.0,6046966.0
6069745.0,6062240.0,6047208.0
6069642.0,6062266.0,6047013.0
6069667.0,6062257.0,6047082.0
