I-mV,II-mV,V1-mV
4.3795279490666355,4.374426786567377,4.360125068433587
4.379526506634146,4.374377022646488,4.360090450053837
4.3795510279864684,4.37438784089016,4.360117135054894
4.379507755011782,4.37439865913383,4.36017699600321
4.379445009198488,4.374408034945013,4.360203681004267
4.379553191635202,4.374361155889102,4.360195747625575
4.379530833931614,4.374431113864846,4.360185650598147
4.379470972983299,4.374352501294166,4.360242626681484
4.379553191635202,4.374420295621174,4.360251281276422
4.379558240148915,4.374452750352188,4.360283014791191
4.379506312579292,4.374479435353245,4.360187093030637
4.37938803311515,4.374423180486153,4.360288784521149
4.3793562996003805,4.374359713456614,4.360274360196254
4.379366396627807,4.374428950216111,4.360314027089716
4.379363511762828,4.37446501102835,4.360321960468409
4.379481070010725,4.374451307919699,4.360298881548576
4.37937288757401,4.374357549807879,4.360497937232132
4.379473136632033,4.3743712529165295,4.360531834395637
4.379111807293404,4.374064014796258,4.360753247782782
4.379265426353539,4.374242876424961,4.360513803989517
4.379665701369387,4.374577520762534,4.360490003853441
4.379300044733288,4.374451307919699,4.360570780072854
4.379274080948476,4.3743243738606195,4.360702041429403
4.379549585553979,4.374571751032576,4.360502985745846
4.379488282173173,4.374576799546289,4.360503706962091
4.3793094205444705,4.374541459950295,4.360598907506401
4.379238741352483,4.374402986431299,4.360550586018001
4.379292832570841,4.374544344815274,4.360606119668848
4.379417602981186,4.374613581574772,4.360363069794361
4.379235135271259,4.374506841570547,4.360484234123483
4.37884062998537,4.373777691947084,4.36078786616253
4.376617120302743,4.3722249133720945,4.361850217691076
4.37673900584811,4.371209440899458,4.361784587012803
4.387360357484838,4.378177832256426,4.35622617341436
4.401450038042666,4.3901745432719315,4.351527449579683
4.399066418353701,4.388241683735948,4.355008039176943
4.3865843288054664,4.379420487846165,4.361079237525417
4.381739919289346,4.376112990147649,4.36130786307501
4.380387638830402,4.374957601723527,4.360748199269068
4.379569779608833,4.3743719741327745,4.360872248463169
4.379178159187922,4.374068342093727,4.360772720621391
4.378895442419972,4.373957996008276,4.360841957380888
4.3788738059326295,4.373924098844773,4.360731611295438
4.378947369989596,4.373828898300462,4.360795799541223
4.3789012121499304,4.3738173588405465,4.360729447646704
4.378912751609847,4.373827455867973,4.360942927655156
4.378846399715328,4.373757497892231,4.3608801818418605
4.378881739311321,4.373707012755096,4.360892442518022
4.378804569173131,4.373595224237157,4.360968891439968
4.3788507270127965,4.373577193831038,4.361034522118242
4.37891924255605,4.373606042480829,4.360977546034905
4.378954582152044,4.373533199640106,4.361156407663608
4.378937994178414,4.373440883960776,4.3610229826583256
4.37906276458876,4.373453144636938,4.361166504691035
4.3790454553988845,4.373333422740306,4.361219874693147
4.379214941216405,4.373331980307817,4.361211941314455
4.380214546931657,4.373723600728726,4.360610446966317
4.380569385324083,4.373789952623245,4.3604452884462646
4.380810271549837,4.37411882723086,4.360151032218399
4.381099479263989,4.374436162378559,4.359913752073869
4.381157897779816,4.374664787928151,4.35970820544411
4.380839841415872,4.37470229117288,4.359842351665637
4.380471299914795,4.374690751712963,4.360107038027468
4.379966448543455,4.37460420576359,4.360159686813335
4.379521458120433,4.374598436033632,4.360463318852384
4.379313747841939,4.374427507783622,4.360748199269068
4.3790699767512065,4.3743546649429,4.360715023321808
4.3790202128303175,4.374283985750912,4.360838351299664
4.378945206340862,4.374285428183402,4.360773441837635
4.37899641269424,4.374279658453443,4.3608080602173835
4.379033915938968,4.374271725074752,4.360794357108733
4.3787807690370535,4.3742746099397305,4.360924176032793
4.3789956914779955,4.374099354392252,4.360885951571819
4.378884624176301,4.374121712095839,4.360991970359801
4.379095940536018,4.374190948855337,4.360910472924141
4.379140655943194,4.374263070479814,4.360896048599246
4.37906132215627,4.3743943318363625,4.360716465754297
4.379349808654178,4.374342404266739,4.36058664683024
4.379432027306081,4.374441210892273,4.360520294935721
4.379313747841939,4.37451044765177,4.3605412102068195
4.3789949702617506,4.374270282642262,4.360609725750072
4.378978382288121,4.3742024883152535,4.360862872651987
4.378889672690014,4.374252252236143,4.360756853864005
4.378983430801835,4.374186621557868,4.360857102922028
4.3790930556710395,4.374368368051551,4.360846284678357
4.3790699767512065,4.374325095076864,4.360841236164643
4.379095940536018,4.374335192104291,4.360797963189958
4.379222874595098,4.374436883594804,4.360795799541223
4.379059158507535,4.374362598321593,4.360867199949456
4.379034637155213,4.374291919129605,4.360884509139329
4.379150031754376,4.374314276833193,4.360944370087646
4.379155080268089,4.374265234128549,4.360871527246923
4.3792365777037485,4.37443327751358,4.360814551163587
4.379114692158383,4.374340240618005,4.3610237038745705
4.379017327965339,4.374477271704511,4.360918406302834
4.3791644560792715,4.374320767779396,4.360996297657269
4.37912334675332,4.374546508464009,4.361101595229005
4.3793101417607145,4.374429671432356,4.360854939273294
4.379025261344031,4.3744433745410065,4.360891721301777
4.37916878337674,4.374310670751969,4.3609277821140155
4.379140655943194,4.374472223190797,4.36078642373004
4.379038243236437,4.37438495602518,4.360847005894601
4.379055552426311,4.374387119673915,4.360859266570762
4.379147146889397,4.374526314409155,4.360857102922028
4.378974054990652,4.374420295621174,4.360776326702614
4.378926454718497,4.374338798185516,4.360823205758524
4.378956024584533,4.3742998525082974,4.36075757508025
4.378909145528623,4.374258743182345,4.360860709003251
4.378946648773351,4.374365483186571,4.360821763326034
4.378856496742754,4.374260185614835,4.3608563817057835
4.378857217958999,4.374197439801541,4.360824648191014
4.378832696606676,4.37422917331631,4.360859266570762
4.378831975390432,4.3742270096675755,4.360691944401975
4.3789012121499304,4.3743467315642075,4.360676077644591
4.378893278771239,4.37433807696927,4.360773441837635
4.3789242910697626,4.374413804674972,4.3608080602173835
4.378987758099303,4.374383513592691,4.360649392643535
4.379075746481164,4.374406592512524,4.360768393323922
4.379002903640443,4.374409477377503,4.360611889398807
4.378940879043393,4.374426786567377,4.360743150755355
4.379003624856688,4.374424622918642,4.360668865482143
4.378912030393602,4.374428228999866,4.360699156564424
4.3789978551267295,4.374451307919699,4.36078786616253
4.378958909449512,4.374539296301561,4.360699877780668
4.379098104184752,4.374564538870128,4.360642180481086
4.378936551745924,4.374374137781508,4.36085277562456
4.378787259983256,4.374276773588465,4.360932830627729
4.378736053629878,4.374048869255118,4.361125395365082
4.37907358283243,4.374412362242482,4.360820320893545
4.379100989049731,4.374557326707681,4.3609292245465054
4.379261099056071,4.3745630964376385,4.36083474521844
4.379232971622525,4.374535690220338,4.3609537458988274
4.379222153378853,4.37460564819608,4.360790751027509
4.379129837699522,4.3746128603585275,4.360788587378775
4.379040406885171,4.374509726435525,4.360801569271181
4.379080794994878,4.374569587383841,4.360787144946285
4.379036079587703,4.374691472929207,4.3607352173766625
4.379035358371457,4.37460420576359,4.36068040494206
4.379054109993822,4.374496023326875,4.360666701833408
4.37766432629015,4.373501466125337,4.36115063793365
4.376445470836489,4.371712849838307,4.36184012066365
4.379666422585632,4.372737698122125,4.36083763008342
4.393738793953585,4.3842245092525785,4.352622977055488
4.401701742512091,4.390483945040938,4.353208604646242
4.392579078231995,4.384433661963562,4.359569731925114
4.383004932582672,4.377199863028518,4.361588416194226
4.380942975338875,4.375412689173977,4.360760459945229
4.379747198805045,4.374749891445034,4.360684011023284
4.379162292430538,4.374289755480871,4.360859987787007
4.378800963091908,4.3740099235779,4.360893884950511
4.3786574410591985,4.373947177764605,4.360769835756411
4.378622822679449,4.3739363595209335,4.36089965468047
4.37858964673219,4.373890922897513,4.360846284678357
4.378558634433665,4.373740188702356,4.360940042790177
4.378483627944209,4.373569260452345,4.360986200629842
4.37851103416151,4.373561327073653,4.36114775306867
4.378405736589773,4.373515890450233,4.361108807391453
4.378455500510663,4.373448096123224,4.36111890441888
4.378407179022263,4.373303131658025,4.361299929696318
4.378500937134083,4.373299525576801,4.361428306187886
4.378425930644627,4.373291592198109,4.361346087535982
4.3785853194347215,4.373090372865819,4.361521343083462
4.378692780655191,4.373111288136917,4.36130642064252
4.379028867425255,4.373209373546206,4.361083564822886
4.379338990410505,4.37328870733313,4.361117461986391
4.3795979070423785,4.3734315081495945,4.360894606166756
4.3799570727322745,4.373536805721331,4.360650835076024
4.380314074773435,4.373897413843716,4.360295996683597
4.380580203567756,4.374255858317366,4.359954861399821
4.3805859732977135,4.374482320218224,4.359855333558042
4.380355905315632,4.37460564819608,4.3600543892416
4.380013327599366,4.374646036305787,4.360251281276422
4.37943635460355,4.374546508464009,4.360549143585512
4.37888750904128,4.374190227639093,4.360909751707896
4.378818993498027,4.374092863446049,4.361010721982164
4.378517525107713,4.374045984390139,4.361287669020156
4.378430979158341,4.373973862765662,4.361310026723744
4.378567289028602,4.374123875744574,4.361342481454758
4.378624986328184,4.37399477803676,4.361358348212143
4.378420882130913,4.373935638304689,4.361527834029664
4.378307651180485,4.373904626006164,4.361442730512781
4.3783458756414575,4.373929868574731,4.361633852817646
4.3783682333450455,4.373996941685494,4.36160428295161
4.378551422271217,4.374039493443935,4.361579761599288
4.378415112400956,4.373957996008276,4.361630967952666
4.378330008884072,4.3739378019534225,4.361739871605627
4.378302602666771,4.3739846810093335,4.361641064980094
4.378303323883016,4.373966650603213,4.36179179917525
4.378350202938925,4.374095748311028,4.361658374169968
4.378283851044407,4.373955111143298,4.361859593502259
4.3784179972659345,4.374216191423904,4.361688665252248
4.378375445507493,4.374149839529386,4.361780259715334
4.37838554253492,4.374183736692889,4.361731938226934
4.378510312945266,4.374257300749856,4.361869690529685
4.378112201578152,4.37405680263381,4.361927387829267
4.378236971988497,4.374137578853225,4.361987969993828
4.378220384014868,4.374191670071582,4.361998788237499
4.378257887259596,4.374075554256174,4.36211995256662
4.3782247113123365,4.374141184934448,4.362127885945314
4.378185765635118,4.3741065665546985,4.362092546349319
4.378045849683633,4.374208979261456,4.36221803797591
4.378291063206856,4.374264512912304,4.362256983653127
4.378203796041237,4.37415200317812,4.362236068382029
4.378480021862985,4.374333749671802,4.362195680272322
4.3780811892796265,4.374032281281488,4.362417093659466
4.378103546983215,4.374056081417565,4.362411323929508
4.378160523066551,4.374095748311028,4.362386802577186
4.378170620093979,4.374216912640148,4.362416372443222
4.378117250091865,4.374108008987189,4.362498591095125
4.378143935092922,4.3741282030420425,4.362550518664748
4.378211008203685,4.374157772908078,4.362513736636265
4.378274475233225,4.374252973452387,4.362465415147866
4.3782009111762585,4.374261628047324,4.362456039336683
4.378270147935757,4.374302016157032,4.362491378932678
4.378282408611918,4.374327979941843,4.362503639608839
4.378301160234282,4.374231336965044,4.362578646098295
4.378282408611918,4.374285428183402,4.362536815556098
4.378306208747995,4.374364040754082,4.362594512855679
4.378194420230056,4.374294803994584,4.362568549070868
4.378386263751165,4.374379186295222,4.362549797448503
4.3782723115844915,4.37429119791336,4.362722889347249
4.37844756713197,4.374318604130662,4.362749574348305
4.378045849683633,4.37399477803676,4.362917617733336
4.378179274688915,4.3741044029059655,4.362768325970669
4.378378330372472,4.374266676561038,4.362764719889444
4.378436027672054,4.374374858997753,4.362701252859905
4.378309814829219,4.374356828591635,4.3627120711035765
4.37838698496741,4.374327979941843,4.362761835024466
4.378292505639345,4.374235664262513,4.362861362866244
4.378212450636175,4.374304901022011,4.362792126106747
4.37830837239673,4.374366204402816,4.362823859621517
4.378304766315505,4.374361877105348,4.362804386782908
4.378378330372472,4.374327979941843,4.362771210835648
4.378302602666771,4.374313555616948,4.362823859621517
4.377713368994794,4.373619745589479,4.363213316393692
4.376136069067482,4.37234679891746,4.364063630346276
4.375744448646572,4.371292380767606,4.364554778608965
4.3843665888527985,4.37619016028584,4.359042522850187
4.397693943839904,4.387470703570289,4.3544750603720574
4.395869266740636,4.386533122452088,4.357486859410218
4.385635208227349,4.379669307450611,4.362719283266024
4.380717955870506,4.375962977168737,4.363670567492876
4.379483954875704,4.374756382391237,4.363017145575115
4.3787533628197535,4.374195276152806,4.363005606115198
4.3782751964494695,4.373895971411226,4.363067630712249
4.378237693204742,4.3738887592487785,4.363094315713305
4.378131674416761,4.37371206126881,4.363020030440094
4.378050176981102,4.3736702307266135,4.3630719580097175
4.378035752656206,4.3736493154555145,4.363090709632081
