I,II,V1
6036626.0,6031305.0,6077901.0
6036452.0,6031257.0,6077841.0
6036521.0,6031288.0,6077776.0
6036431.0,6031201.0,6077964.0
6036645.0,6031271.0,6077909.0
6036580.0,6031174.0,6077871.0
6036461.0,6031138.0,6077911.0
6036315.0,6031058.0,6078058.0
6036537.0,6031212.0,6077777.0
6036367.0,6031077.0,6077857.0
6036479.0,6031304.0,6078155.0
6036322.0,6030998.0,6077591.0
6036083.0,6030760.0,6078003.0
6036277.0,6030772.0,6077976.0
6036484.0,6031012.0,6077887.0
6036461.0,6031127.0,6078095.0
6036371.0,6031055.0,6078102.0
6036374.0,6031070.0,6078089.0
6036421.0,6031133.0,6078241.0
6036288.0,6030994.0,6078076.0
6036265.0,6030978.0,6078298.0
6036413.0,6031086.0,6078102.0
6036240.0,6030920.0,6078284.0
6036241.0,6031015.0,6078176.0
6036251.0,6030863.0,6078269.0
6035128.0,6030057.0,6078878.0
6033004.0,6028174.0,6080018.0
6033033.0,6026286.0,6080267.0
6045171.0,6034205.0,6071895.0
6066262.0,6052233.0,6065239.0
6063769.0,6050426.0,6070976.0
6047387.0,6038924.0,6078231.0
6039923.0,6033015.0,6079203.0
6037958.0,6031540.0,6078398.0
6036888.0,6030630.0,6078504.0
6036128.0,6030231.0,6078531.0
6035912.0,6030215.0,6078455.0
6035675.0,6029905.0,6078425.0
6035615.0,6029696.0,6078603.0
6035683.0,6029787.0,6078396.0
6035583.0,6029709.0,6078534.0
6035659.0,6029671.0,6078362.0
6035435.0,6029497.0,6078521.0
6035652.0,6029537.0,6078567.0
6035670.0,6029488.0,6078548.0
6035786.0,6029474.0,6078599.0
6035812.0,6029445.0,6078500.0
6035847.0,6029335.0,6078706.0
6035881.0,6029147.0,6078676.0
6035922.0,6028892.0,6078685.0
6036158.0,6028798.0,6078884.0
6036787.0,6029045.0,6078533.0
6037127.0,6029107.0,6078419.0
6037708.0,6029357.0,6077976.0
6038148.0,6029665.0,6077711.0
6038605.0,6030082.0,6077394.0
6039022.0,6030440.0,6077186.0
6039009.0,6030763.0,6076908.0
6038444.0,6030731.0,6077021.0
6037856.0,6030584.0,6077340.0
6037296.0,6030468.0,6077823.0
6036616.0,6030367.0,6078027.0
6036138.0,6030089.0,6078256.0
6036036.0,6030111.0,6078343.0
6035915.0,6030134.0,6078496.0
6035960.0,6030183.0,6078364.0
6035810.0,6029938.0,6078614.0
6035890.0,6029910.0,6078451.0
6035916.0,6029892.0,6078500.0
6035824.0,6029954.0,6078538.0
6036034.0,6029946.0,6078416.0
6035946.0,6029861.0,6078461.0
6036111.0,6029899.0,6078521.0
6035952.0,6029950.0,6078606.0
6036164.0,6029958.0,6078579.0
6036131.0,6030011.0,6078578.0
6036266.0,6030058.0,6078612.0
6036171.0,6030182.0,6078695.0
6036275.0,6030145.0,6078725.0
6036284.0,6030172.0,6078761.0
6036179.0,6030123.0,6078659.0
6036021.0,6029988.0,6078961.0
6036124.0,6030227.0,6079155.0
6036048.0,6029978.0,6079001.0
6036027.0,6030061.0,6079139.0
6035863.0,6030053.0,6079130.0
6035876.0,6029975.0,6079366.0
6035882.0,6030030.0,6079363.0
6035646.0,6029822.0,6079460.0
6035618.0,6029916.0,6079460.0
6035490.0,6029862.0,6079518.0
