I,II,V1
6009240.0,6013248.0,6098660.0
6009207.0,6013269.0,6098754.0
6009346.0,6013405.0,6098761.0
6009353.0,6013330.0,6098820.0
6009371.0,6013338.0,6098655.0
6009338.0,6013267.0,6098295.0
6009252.0,6013042.0,6098509.0
6009209.0,6013052.0,6098036.0
6009314.0,6013034.0,6098325.0
6009829.0,6013367.0,6098826.0
6009672.0,6013450.0,6098847.0
6009549.0,6013276.0,6098963.0
6009542.0,6013303.0,6098943.0
6009543.0,6013354.0,6098975.0
6009591.0,6013292.0,6099075.0
6009517.0,6013358.0,6099000.0
6009728.0,6013347.0,6099007.0
6009070.0,6013060.0,6099164.0
6006656.0,6010571.0,6100468.0
6006400.0,6008577.0,6100560.0
6018163.0,6018326.0,6094052.0
6041187.0,6035036.0,6088422.0
6036969.0,6032348.0,6094122.0
6020506.0,6020771.0,6100305.0
6013408.0,6015499.0,6099565.0
6011562.0,6014087.0,6099003.0
6010378.0,6013180.0,6099201.0
6009895.0,6012789.0,6099214.0
6009682.0,6012648.0,6099151.0
6009618.0,6012634.0,6099153.0
6009541.0,6012541.0,6099301.0
6009639.0,6012426.0,6099281.0
6009519.0,6012453.0,6099227.0
6009573.0,6012404.0,6099191.0
6009602.0,6012360.0,6099252.0
6009557.0,6012211.0,6099261.0
6009702.0,6012337.0,6099296.0
6009664.0,6012208.0,6099538.0
6009828.0,6012088.0,6099657.0
6010013.0,6012017.0,6099791.0
6010182.0,6011956.0,6099777.0
6010419.0,6012034.0,6099841.0
6010785.0,6012181.0,6099906.0
6011157.0,6012243.0,6099709.0
6011229.0,6012325.0,6099656.0
6011502.0,6012723.0,6099189.0
6010960.0,6013287.0,6098332.0
6010568.0,6013235.0,6098417.0
6010139.0,6013125.0,6098443.0
6009879.0,6013000.0,6098488.0
6009746.0,6013020.0,6098597.0
6009627.0,6012927.0,6098704.0
6009470.0,6012967.0,6098587.0
6009565.0,6012897.0,6098563.0
6009597.0,6012908.0,6098583.0
6009528.0,6012914.0,6098628.0
6009506.0,6012889.0,6098581.0
6009666.0,6012933.0,6098590.0
6009659.0,6012918.0,6098595.0
6009776.0,6012966.0,6098535.0
6009853.0,6013108.0,6098436.0
6009874.0,6013169.0,6098389.0
6009764.0,6013143.0,6098412.0
6009823.0,6013174.0,6098441.0
6009738.0,6013239.0,6098336.0
6009868.0,6013336.0,6098337.0
6009787.0,6013247.0,6098418.0
6009781.0,6013249.0,6098378.0
6009814.0,6013380.0,6098460.0
6009802.0,6013448.0,6098295.0
6009795.0,6013117.0,6098450.0
6009754.0,6013281.0,6098306.0
6009782.0,6013389.0,6098293.0
6009765.0,6013354.0,6098293.0
6009677.0,6013300.0,6098381.0
6009842.0,6013293.0,6098425.0
6009740.0,6013350.0,6098400.0
6009778.0,6013375.0,6098286.0
6009844.0,6013355.0,6098356.0
6009779.0,6013389.0,6098313.0
6009767.0,6013400.0,6098259.0
6009782.0,6013419.0,6098234.0
6009702.0,6013368.0,6098273.0
6009692.0,6013391.0,6098230.0
6009745.0,6013463.0,6098254.0
6009829.0,6013460.0,6098260.0
6009879.0,6013443.0,6098262.0
6009781.0,6013580.0,6098192.0
6009899.0,6013511.0,6098290.0
6009690.0,6013349.0,6098130.0
6009699.0,6013431.0,6097690.0
6009579.0,6013227.0,6097871.0
6009603.0,6013291.0,6097558.0
6009878.0,6013393.0,6097874.0
6010139.0,6013580.0,6098275.0
6010124.0,6013585.0,6098204.0
6009923.0,6013482.0,6098306.0
6009971.0,6013517.0,6098421.0
6009971.0,6013663.0,6098322.0
6010017.0,6013666.0,6098398.0
6009996.0,6013657.0,6098318.0
6010089.0,6013702.0,6098240.0
6009118.0,6012854.0,6098917.0
6006851.0,6010690.0,6099859.0
6007255.0,6009287.0,6100516.0
6024861.0,6021446.0,6092424.0
6041347.0,6035360.0,6089767.0
6034629.0,6031144.0,6094841.0
6017937.0,6018916.0,6099716.0
6013494.0,6015526.0,6098656.0
6011686.0,6014159.0,6098348.0
6010808.0,6013554.0,6098348.0
6010204.0,6013238.0,6098567.0
6010099.0,6012964.0,6098561.0
6010234.0,6013034.0,6098504.0
6009967.0,6012848.0,6098525.0
6009962.0,6012725.0,6098542.0
6009987.0,6012785.0,6098545.0
6010041.0,6012784.0,6098485.0
6009962.0,6012555.0,6098689.0
6010083.0,6012552.0,6098510.0
6010113.0,6012525.0,6098642.0
6010321.0,6012512.0,6098776.0
6010357.0,6012334.0,6099006.0
6010448.0,6012312.0,6099068.0
6010553.0,6012216.0,6099187.0
6010808.0,6012414.0,6099183.0
6011174.0,6012298.0,6099208.0
6011421.0,6012428.0,6099061.0
6011559.0,6012519.0,6098912.0
6011795.0,6012786.0,6098526.0
6012035.0,6013158.0,6098162.0
6011959.0,6013437.0,6097791.0
6011548.0,6013552.0,6097774.0
6011265.0,6013547.0,6097743.0
6010658.0,6013350.0,6097983.0
6010491.0,6013310.0,6097987.0
6010356.0,6013302.0,6098026.0
6010241.0,6013246.0,6097958.0
6010150.0,6013171.0,6098185.0
6010159.0,6013175.0,6098268.0
6010320.0,6013275.0,6098217.0
6010363.0,6013280.0,6097965.0
6010426.0,6013211.0,6098040.0
6010526.0,6013427.0,6098003.0
6010550.0,6013381.0,6097951.0
6010594.0,6013486.0,6098097.0
6010712.0,6013437.0,6097989.0
6010671.0,6013586.0,6097915.0
6010547.0,6013487.0,6097924.0
6010691.0,6013543.0,6097905.0
6010636.0,6013478.0,6098156.0
6010756.0,6013742.0,6098037.0
6010573.0,6013583.0,6098016.0
6010613.0,6013667.0,6097944.0
6010658.0,6013608.0,6097980.0
6010549.0,6013564.0,6098050.0
6010667.0,6013643.0,6097965.0
6010626.0,6013630.0,6097923.0
6010613.0,6013697.0,6097882.0
6010731.0,6013619.0,6097980.0
6010706.0,6013711.0,6097948.0
6010705.0,6013688.0,6098083.0
6010882.0,6013744.0,6098011.0
6010696.0,6013660.0,6097860.0
6010891.0,6013795.0,6097824.0
6010799.0,6013818.0,6097795.0
6010856.0,6013845.0,6097974.0
6010828.0,6013729.0,6097914.0
6010748.0,6013819.0,6097983.0
6010713.0,6013695.0,6097898.0
6010859.0,6013721.0,6097978.0
6010871.0,6013714.0,6097896.0
6010876.0,6013923.0,6097773.0
6010861.0,6013719.0,6097896.0
6010782.0,6013936.0,6097663.0
6010905.0,6013762.0,6097627.0
6010827.0,6013813.0,6097997.0
6011189.0,6013963.0,6097616.0
6010935.0,6013822.0,6097823.0
6011053.0,6013861.0,6097882.0
6010952.0,6013797.0,6097916.0
6010936.0,6013821.0,6097670.0
6011028.0,6013787.0,6097790.0
6011037.0,6013901.0,6097786.0
6011053.0,6013923.0,6097740.0
6010957.0,6013837.0,6097612.0
6011047.0,6013844.0,6097315.0
6010703.0,6013581.0,6097489.0
6010836.0,6013548.0,6097252.0
6011145.0,6013781.0,6097673.0
6011508.0,6014043.0,6097792.0
6011255.0,6013970.0,6097842.0
6011154.0,6013889.0,6097642.0
6011034.0,6013984.0,6097869.0
6011106.0,6014022.0,6097863.0
6011220.0,6014138.0,6098039.0
6011296.0,6014119.0,6098004.0
6011185.0,6014016.0,6097986.0
6009328.0,6012534.0,6098468.0
6007250.0,6009695.0,6099425.0
6011432.0,6010723.0,6098755.0
6034491.0,6029400.0,6089237.0
6043803.0,6036622.0,6090962.0
6028053.0,6026525.0,6097884.0
6016732.0,6017382.0,6098757.0
6013895.0,6015354.0,6097848.0
6012501.0,6014375.0,6097839.0
6011745.0,6013980.0,6097877.0
6011244.0,6013536.0,6097992.0
6011025.0,6013435.0,6097839.0
6010981.0,6013307.0,6098042.0
6011018.0,6013211.0,6097889.0
6011099.0,6013299.0,6097938.0
6011138.0,6013187.0,6097840.0
6011167.0,6013095.0,6098126.0
6011292.0,6013161.0,6098065.0
6011182.0,6013007.0,6097940.0
6011275.0,6012681.0,6098217.0
6011319.0,6012834.0,6098212.0
6011266.0,6012797.0,6098331.0
6011487.0,6012746.0,6098270.0
6011603.0,6012556.0,6098538.0
6011896.0,6012580.0,6098794.0
6012160.0,6012692.0,6098456.0
6012305.0,6012714.0,6098494.0
6012416.0,6012866.0,6098076.0
6012712.0,6012994.0,6097794.0
6012906.0,6013489.0,6097411.0
6012828.0,6013734.0,6097143.0
6012670.0,6013951.0,6097030.0
6012436.0,6013961.0,6097128.0
6011937.0,6013672.0,6097403.0
6011813.0,6013935.0,6097133.0
6011708.0,6013756.0,6097410.0
6011490.0,6013903.0,6097263.0
6011556.0,6013822.0,6097246.0
6011512.0,6013841.0,6097326.0
6011536.0,6013844.0,6097352.0
6011700.0,6013991.0,6097134.0
6011689.0,6013873.0,6097215.0
6011855.0,6013997.0,6097325.0
6011976.0,6014216.0,6097055.0
6012083.0,6014241.0,6097124.0
6011978.0,6014293.0,6097232.0
6012078.0,6014311.0,6097126.0
6011950.0,6014249.0,6097067.0
6011934.0,6014202.0,6097200.0
6012120.0,6014431.0,6097035.0
6011934.0,6014517.0,6096870.0
6011970.0,6014385.0,6097005.0
6012021.0,6014386.0,6096947.0
6011973.0,6014452.0,6096849.0
6011885.0,6014557.0,6096821.0
6012043.0,6014433.0,6096861.0
6012008.0,6014665.0,6097038.0
6011983.0,6014267.0,6097210.0
6011983.0,6014586.0,6096837.0
6012071.0,6014419.0,6096884.0
6012010.0,6014410.0,6096850.0
6012074.0,6014691.0,6096731.0
6012180.0,6014788.0,6096731.0
6012131.0,6014605.0,6096862.0
6012208.0,6014675.0,6096949.0
6012016.0,6014641.0,6096876.0
6012120.0,6014569.0,6096904.0
6012011.0,6014523.0,6096963.0
6012134.0,6014715.0,6096659.0
6012166.0,6014672.0,6096748.0
6012075.0,6014709.0,6096703.0
6012112.0,6014792.0,6096687.0
6012088.0,6014821.0,6096862.0
6012223.0,6014632.0,6096796.0
6012125.0,6014651.0,6096786.0
6012081.0,6014674.0,6096639.0
6012127.0,6014667.0,6096829.0
6012155.0,6014737.0,6096906.0
6012242.0,6014907.0,6096780.0
6012018.0,6014782.0,6096708.0
6012148.0,6014749.0,6096791.0
6012216.0,6014789.0,6096675.0
6012201.0,6014878.0,6096684.0
6012122.0,6014713.0,6096923.0
6012238.0,6014855.0,6096719.0
6012025.0,6014784.0,6096681.0
6012240.0,6014837.0,6096226.0
6012070.0,6014640.0,6096563.0
6012163.0,6014675.0,6096278.0
6012448.0,6014833.0,6096457.0
6012669.0,6015069.0,6096553.0
6012629.0,6015214.0,6096474.0
6012566.0,6014978.0,6096703.0
6012493.0,6015138.0,6096628.0
6012417.0,6015137.0,6096665.0
6012516.0,6015208.0,6096717.0
6012569.0,6015063.0,6096692.0
6012482.0,6015144.0,6096709.0
6012345.0,6015015.0,6096662.0
6009946.0,6013193.0,6097689.0
6008782.0,6010388.0,6098159.0
6017569.0,6015499.0,6158983.0
6041626.0,6035464.0,6085952.0
6043199.0,6036361.0,6090458.0
6025089.0,6023960.0,6097282.0
6016832.0,6018021.0,6096892.0
6014767.0,6016121.0,6096396.0
6013701.0,6015314.0,6096463.0
6012895.0,6014903.0,6096364.0
6012841.0,6014700.0,6096352.0
6012615.0,6014708.0,6096424.0
6012517.0,6014484.0,6096478.0
6012571.0,6014679.0,6096358.0
6012597.0,6014234.0,6096541.0
6012590.0,6014556.0,6096456.0
6012546.0,6014315.0,6096490.0
6012688.0,6014426.0,6096333.0
6012805.0,6014448.0,6096472.0
6012784.0,6014245.0,6096619.0
6012898.0,6014222.0,6096709.0
6013012.0,6014278.0,6096911.0
6013151.0,6014074.0,6097084.0
6013376.0,6013981.0,6097280.0
6013643.0,6014062.0,6097195.0
