I,II,V1
6031804.0,6027459.0,6091436.0
6030275.0,6026475.0,6091676.0
6029778.0,6026137.0,6091368.0
6029276.0,6025751.0,6091541.0
6029102.0,6025711.0,6091286.0
6029041.0,6025608.0,6091432.0
6029023.0,6025534.0,6091304.0
6029029.0,6025568.0,6091511.0
6029009.0,6025471.0,6091452.0
6028999.0,6025371.0,6091650.0
6029099.0,6025363.0,6091546.0
6029034.0,6025189.0,6091774.0
6029223.0,6025349.0,6091490.0
6029297.0,6025234.0,6091854.0
6029491.0,6025172.0,6091866.0
6029666.0,6025175.0,6092166.0
6029898.0,6025097.0,6092088.0
6030246.0,6025099.0,6092296.0
6030537.0,6025217.0,6092082.0
6030765.0,6025285.0,6092007.0
6031031.0,6025473.0,6091545.0
6031045.0,6025710.0,6091256.0
6031058.0,6026048.0,6090859.0
6030694.0,6026034.0,6090661.0
6030243.0,6026197.0,6090456.0
6028679.0,6025708.0,6091031.0
6028599.0,6025765.0,6090671.0
6028449.0,6025644.0,6091031.0
6028483.0,6025787.0,6090685.0
6028403.0,6025664.0,6090905.0
6028383.0,6025712.0,6090608.0
6028438.0,6025674.0,6090811.0
6028448.0,6025588.0,6090899.0
6028436.0,6025645.0,6091007.0
6028470.0,6025657.0,6090809.0
6028437.0,6025549.0,6091059.0
6028592.0,6025778.0,6090594.0
6028531.0,6025630.0,6090788.0
6028551.0,6025812.0,6090627.0
6028516.0,6025838.0,6090821.0
6028418.0,6025773.0,6090663.0
6028411.0,6025786.0,6090687.0
6028375.0,6025757.0,6090548.0
6028477.0,6025838.0,6090795.0
6028343.0,6025835.0,6090628.0
6028330.0,6025819.0,6090768.0
6028330.0,6025857.0,6090487.0
6028251.0,6025765.0,6090741.0
6028301.0,6025905.0,6090468.0
6028271.0,6025733.0,6090660.0
6028215.0,6025827.0,6090381.0
6028237.0,6025841.0,6090558.0
6028213.0,6025865.0,6090410.0
6028227.0,6025866.0,6090622.0
6028264.0,6025774.0,6090372.0
6028227.0,6025880.0,6090501.0
6028261.0,6025820.0,6090333.0
6028255.0,6025823.0,6090526.0
6028241.0,6025741.0,6090332.0
6028338.0,6025931.0,6090161.0
6028374.0,6025929.0,6090344.0
6028343.0,6025916.0,6090430.0
6028169.0,6025838.0,6089782.0
6028005.0,6025506.0,6090294.0
6028109.0,6025560.0,6089742.0
6028536.0,6025815.0,6090362.0
6028684.0,6026012.0,6090267.0
6028440.0,6025972.0,6090400.0
6028364.0,6025931.0,6090217.0
6028340.0,6025910.0,6090492.0
6028376.0,6026039.0,6090241.0
6028380.0,6026022.0,6090539.0
6028351.0,6025983.0,6090362.0
6028359.0,6025910.0,6090490.0
6027036.0,6025065.0,6090669.0
6025509.0,6023301.0,6092156.0
6027795.0,6022413.0,6092567.0
6044352.0,6036096.0,6082747.0
6060072.0,6046122.0,6082407.0
6050191.0,6039176.0,6089311.0
6034971.0,6030098.0,6091832.0
6031566.0,6027223.0,6090667.0
6029982.0,6026466.0,6090307.0
6028916.0,6025703.0,6090695.0
6028600.0,6025531.0,6090350.0
6028332.0,6025314.0,6090584.0
6028278.0,6025332.0,6090285.0
6028277.0,6025232.0,6090605.0
6028388.0,6025245.0,6090329.0
6028358.0,6025136.0,6090606.0
6028355.0,6025116.0,6090571.0
6028459.0,6025076.0,6090600.0
6028618.0,6025022.0,6090592.0
6028693.0,6025069.0,6090929.0
6028857.0,6025094.0,6090824.0
6029135.0,6025149.0,6090977.0
6029268.0,6025031.0,6091049.0
6029549.0,6024960.0,6091284.0
6029926.0,6025129.0,6091172.0
6030210.0,6025167.0,6091626.0
6030475.0,6025136.0,6091293.0
6030928.0,6025457.0,6091107.0
6031071.0,6025684.0,6090625.0
6031037.0,6025848.0,6090230.0
6030868.0,6025974.0,6089752.0
6030416.0,6026033.0,6089716.0
6029861.0,6025976.0,6089450.0
6029370.0,6025866.0,6089731.0
6029022.0,6025850.0,6089522.0
6028833.0,6025739.0,6089826.0
6028516.0,6025530.0,6089694.0
6028563.0,6025596.0,6089881.0
6028684.0,6025662.0,6089600.0
6028714.0,6025690.0,6089841.0
6028805.0,6025724.0,6089574.0
6028817.0,6025712.0,6089743.0
6028814.0,6025717.0,6089590.0
6028830.0,6025697.0,6089705.0
6029006.0,6025760.0,6089418.0
6028987.0,6025832.0,6089517.0
6028988.0,6025908.0,6089322.0
6028928.0,6025802.0,6089584.0
6029074.0,6025987.0,6089311.0
6028963.0,6026011.0,6089382.0
6029065.0,6026029.0,6089170.0
6028926.0,6026029.0,6089410.0
6029142.0,6026223.0,6089134.0
6028950.0,6025899.0,6089716.0
6028968.0,6025999.0,6089300.0
6028919.0,6025967.0,6089309.0
6029074.0,6026136.0,6089181.0
6029014.0,6026061.0,6089393.0
6029137.0,6026221.0,6089218.0
6028968.0,6026092.0,6089349.0
6029109.0,6026221.0,6089138.0
6028968.0,6026137.0,6089321.0
6029022.0,6026194.0,6088728.0
6028906.0,6025897.0,6089039.0
6029001.0,6026065.0,6088484.0
6029055.0,6026066.0,6088853.0
6029506.0,6026307.0,6089131.0
6029427.0,6026328.0,6089297.0
6029125.0,6026270.0,6089105.0
6029183.0,6026270.0,6089362.0
6029182.0,6026362.0,6089120.0
6029086.0,6026199.0,6089514.0
6029110.0,6026283.0,6089250.0
6029236.0,6026352.0,6089329.0
6029420.0,6026506.0,6089193.0
6027534.0,6025152.0,6089814.0
6027100.0,6023037.0,6091045.0
6031561.0,6023585.0,6090646.0
6047958.0,6037399.0,6081236.0
6056699.0,6042868.0,6083755.0
6043865.0,6036638.0,6089418.0
6034682.0,6029788.0,6090731.0
6031783.0,6027534.0,6089840.0
6030622.0,6026636.0,6089762.0
6029896.0,6026266.0,6089458.0
6029574.0,6025927.0,6089723.0
6029482.0,6025958.0,6089457.0
6029418.0,6025753.0,6089582.0
6029373.0,6025941.0,6089391.0
6029491.0,6025893.0,6089525.0
6029536.0,6025813.0,6089410.0
6029526.0,6025833.0,6089737.0
6029682.0,6025718.0,6089561.0
6029658.0,6025736.0,6089833.0
6030090.0,6025848.0,6089817.0
6030143.0,6025694.0,6090093.0
6030415.0,6025710.0,6089995.0
6030580.0,6025725.0,6090361.0
6031035.0,6025886.0,6090355.0
6031500.0,6026010.0,6090562.0
6031708.0,6026104.0,6090304.0
6032039.0,6026253.0,6090253.0
6032311.0,6026542.0,6089993.0
6032295.0,6026561.0,6089663.0
6032167.0,6026774.0,6089093.0
6031430.0,6026640.0,6089074.0
6031099.0,6026665.0,6088713.0
6030403.0,6026425.0,6088735.0
6030300.0,6026482.0,6088629.0
6029807.0,6026294.0,6088781.0
6029530.0,6026199.0,6088702.0
6029494.0,6026132.0,6088722.0
6029502.0,6026264.0,6088681.0
6029616.0,6026248.0,6088809.0
6029785.0,6026444.0,6088536.0
6029621.0,6026127.0,6088847.0
6029934.0,6026427.0,6088548.0
6029896.0,6026382.0,6088756.0
6029849.0,6026320.0,6088669.0
6030008.0,6026449.0,6088594.0
6030046.0,6026477.0,6088458.0
6029948.0,6026515.0,6088690.0
6030035.0,6026578.0,6088548.0
6030023.0,6026534.0,6088539.0
6030090.0,6026726.0,6088415.0
6029899.0,6026550.0,6088572.0
6029875.0,6026528.0,6088565.0
6029975.0,6026697.0,6088525.0
6030145.0,6026896.0,6088244.0
6029971.0,6026623.0,6088405.0
6030090.0,6026809.0,6088347.0
6029858.0,6026750.0,6088362.0
6030018.0,6026812.0,6088328.0
6029993.0,6026749.0,6088300.0
6029996.0,6026815.0,6087815.0
6029852.0,6026442.0,6088032.0
6029948.0,6026614.0,6087540.0
