I,II,V1
6033555.0,6028812.0,6083102.0
6033348.0,6028571.0,6083386.0
6033429.0,6028591.0,6083101.0
6033338.0,6028575.0,6083404.0
6033408.0,6028513.0,6083139.0
6033456.0,6028583.0,6083415.0
6033451.0,6028507.0,6083171.0
6033454.0,6028607.0,6083360.0
6033674.0,6028801.0,6083025.0
6033583.0,6028733.0,6083438.0
6033654.0,6028820.0,6083116.0
6033650.0,6028821.0,6083348.0
6033698.0,6028984.0,6083214.0
6033584.0,6028812.0,6083375.0
6033575.0,6028907.0,6083205.0
6033624.0,6028944.0,6083457.0
6033685.0,6028944.0,6083172.0
6033558.0,6028945.0,6083456.0
6033581.0,6029019.0,6083360.0
6033688.0,6028991.0,6083440.0
6033745.0,6029096.0,6083220.0
6033633.0,6028997.0,6083500.0
6033658.0,6029049.0,6083395.0
6033656.0,6028932.0,6083693.0
6033717.0,6029063.0,6083341.0
6033668.0,6028913.0,6083589.0
6033792.0,6029094.0,6083462.0
6033690.0,6028942.0,6083703.0
6033814.0,6029015.0,6083489.0
6033751.0,6029008.0,6083688.0
6033753.0,6029140.0,6083511.0
6033715.0,6029038.0,6083784.0
6033771.0,6029072.0,6083559.0
6033737.0,6029065.0,6083831.0
6033939.0,6029234.0,6083696.0
6033742.0,6029028.0,6083837.0
6033702.0,6029048.0,6083326.0
6033533.0,6028831.0,6083664.0
6033767.0,6028960.0,6083126.0
6033911.0,6028896.0,6083815.0
6034190.0,6029178.0,6083884.0
6033994.0,6029199.0,6084241.0
6033895.0,6029130.0,6084141.0
6033901.0,6029136.0,6084360.0
6033881.0,6029220.0,6084231.0
6033813.0,6029149.0,6084556.0
6033933.0,6029260.0,6084259.0
6033801.0,6029097.0,6084626.0
6033695.0,6029083.0,6084539.0
6031331.0,6027301.0,6085394.0
6030670.0,6024812.0,6085760.0
6040455.0,6029903.0,6082664.0
6064648.0,6049149.0,6074973.0
6065194.0,6048559.0,6080076.0
6046795.0,6037180.0,6085896.0
6038104.0,6031534.0,6085581.0
6036180.0,6030059.0,6084764.0
6035020.0,6029056.0,6085135.0
6034333.0,6028891.0,6084891.0
6034010.0,6028706.0,6085188.0
6033755.0,6028546.0,6085033.0
6033704.0,6028376.0,6085344.0
6033726.0,6028407.0,6085191.0
6033719.0,6028384.0,6085329.0
6033898.0,6028417.0,6085206.0
6033809.0,6028211.0,6085514.0
6033978.0,6028293.0,6085247.0
6034048.0,6028095.0,6085632.0
6034123.0,6028214.0,6085597.0
6034181.0,6027956.0,6085944.0
6034399.0,6028046.0,6085810.0
6034434.0,6027817.0,6086183.0
6034746.0,6027927.0,6086179.0
6035071.0,6027868.0,6086352.0
6035488.0,6028078.0,6086016.0
6035587.0,6028000.0,6086096.0
6035869.0,6028372.0,6085611.0
6035923.0,6028528.0,6085483.0
6036103.0,6028930.0,6084989.0
6035553.0,6028890.0,6085216.0
6035110.0,6029079.0,6085121.0
6034546.0,6028833.0,6085430.0
6034177.0,6028878.0,6085463.0
6033860.0,6028751.0,6085654.0
6033738.0,6028777.0,6085737.0
6033576.0,6028638.0,6085949.0
6033739.0,6028739.0,6085787.0
6033674.0,6028641.0,6085937.0
6033676.0,6028738.0,6085792.0
6033607.0,6028670.0,6086049.0
6033774.0,6028804.0,6085824.0
6033691.0,6028728.0,6086013.0
6033879.0,6028936.0,6085826.0
6033647.0,6028841.0,6086021.0
6033627.0,6028894.0,6085895.0
6033576.0,6028828.0,6086155.0
6033536.0,6028944.0,6085982.0
6033376.0,6028779.0,6086186.0
6033461.0,6028922.0,6085937.0
6033432.0,6028931.0,6086269.0
6033359.0,6028910.0,6086083.0
6033414.0,6028922.0,6086239.0
6033356.0,6028911.0,6086120.0
6033249.0,6028862.0,6086353.0
6033275.0,6028960.0,6086230.0
6033173.0,6028832.0,6086333.0
6033217.0,6028967.0,6086226.0
6033099.0,6028746.0,6086468.0
6033209.0,6029042.0,6086251.0
6033059.0,6028852.0,6086542.0
6033109.0,6028879.0,6086411.0
6033090.0,6028799.0,6086546.0
6033090.0,6028923.0,6086382.0
6032999.0,6028841.0,6086622.0
6033073.0,6028904.0,6086488.0
6032967.0,6028800.0,6086720.0
6033033.0,6028843.0,6086547.0
6032969.0,6028750.0,6086781.0
6032959.0,6028849.0,6086705.0
6032923.0,6028783.0,6086746.0
6033056.0,6028939.0,6086691.0
6032928.0,6028696.0,6086876.0
6033014.0,6028882.0,6086723.0
6032997.0,6028730.0,6086788.0
6032969.0,6028832.0,6086754.0
6032804.0,6028674.0,6086936.0
6032743.0,6028650.0,6086863.0
6032848.0,6028707.0,6086939.0
6032906.0,6028726.0,6086976.0
6032734.0,6028477.0,6086927.0
6032736.0,6028609.0,6086584.0
6032597.0,6028255.0,6086754.0
6032776.0,6028563.0,6086309.0
6032908.0,6028521.0,6087053.0
6033046.0,6028723.0,6087172.0
6032599.0,6028469.0,6087411.0
6032659.0,6028558.0,6087241.0
6032596.0,6028477.0,6087549.0
6032635.0,6028580.0,6087469.0
6032575.0,6028539.0,6087666.0
6032680.0,6028616.0,6087559.0
6032573.0,6028474.0,6087740.0
6030905.0,6027283.0,6087971.0
6029478.0,6025215.0,6089339.0
6033536.0,6025536.0,6088933.0
6053001.0,6042102.0,6079578.0
6064585.0,6048531.0,6080954.0
6051250.0,6039288.0,6088265.0
6037829.0,6031663.0,6088992.0
6035295.0,6029238.0,6088345.0
6033676.0,6028536.0,6088293.0
6032724.0,6027890.0,6088506.0
6032340.0,6027751.0,6088440.0
6031948.0,6027371.0,6088681.0
6031995.0,6027394.0,6088530.0
6031925.0,6027331.0,6088678.0
6032046.0,6027405.0,6088619.0
6031933.0,6027183.0,6088795.0
6032005.0,6027255.0,6088761.0
6031925.0,6027066.0,6089081.0
6032117.0,6027117.0,6089051.0
6031999.0,6026827.0,6089310.0
6032052.0,6026810.0,6089433.0
6031952.0,6026507.0,6089723.0
6032137.0,6026670.0,6089744.0
6032439.0,6026423.0,6090064.0
6032609.0,6026435.0,6090036.0
6032868.0,6026393.0,6090202.0
6033159.0,6026485.0,6090131.0
6033127.0,6026415.0,6089988.0
6033431.0,6026814.0,6089596.0
6033323.0,6026883.0,6089434.0
6033188.0,6027245.0,6089115.0
6032922.0,6027385.0,6089203.0
6032419.0,6027372.0,6089201.0
6031900.0,6027235.0,6089519.0
6031566.0,6027074.0,6089673.0
6031193.0,6026954.0,6089854.0
6031131.0,6026928.0,6089850.0
6030928.0,6026736.0,6090087.0
6030833.0,6026705.0,6090156.0
6030748.0,6026540.0,6090367.0
6030930.0,6026571.0,6090313.0
6030703.0,6026480.0,6090608.0
6030806.0,6026651.0,6090449.0
6030600.0,6026440.0,6090706.0
6030715.0,6026588.0,6090726.0
6030601.0,6026491.0,6090758.0
6030462.0,6026462.0,6090846.0
6030353.0,6026273.0,6091029.0
6030435.0,6026477.0,6090897.0
6030203.0,6026204.0,6091087.0
6030235.0,6026342.0,6091172.0
6029972.0,6026166.0,6091343.0
6030141.0,6026247.0,6091271.0
6029832.0,6026103.0,6091472.0
6029873.0,6026097.0,6091495.0
6029813.0,6025973.0,6091658.0
6029780.0,6026021.0,6091569.0
6029630.0,6025929.0,6091739.0
6029732.0,6025965.0,6091700.0
6029472.0,6025854.0,6091876.0
6029503.0,6025902.0,6091785.0
6029327.0,6025747.0,6091970.0
6029450.0,6025775.0,6092093.0
6029315.0,6025613.0,6092069.0
6029365.0,6025699.0,6092150.0
6029203.0,6025571.0,6092346.0
6029179.0,6025671.0,6092246.0
6029073.0,6025463.0,6092494.0
6029180.0,6025577.0,6092338.0
6028987.0,6025355.0,6092509.0
6029002.0,6025418.0,6092518.0
6028936.0,6025326.0,6092574.0
6028974.0,6025419.0,6092632.0
6028862.0,6025240.0,6092680.0
6028864.0,6025302.0,6092762.0
6028724.0,6025162.0,6092862.0
6028705.0,6025257.0,6092835.0
6028608.0,6024945.0,6093026.0
6028691.0,6025118.0,6092637.0
6028339.0,6024887.0,6092754.0
6028317.0,6024708.0,6092630.0
6028480.0,6024908.0,6092458.0
6028756.0,6024926.0,6093021.0
6028762.0,6024942.0,6093082.0
6028440.0,6024846.0,6093308.0
6028347.0,6024738.0,6093333.0
6028252.0,6024843.0,6093647.0
6028182.0,6024829.0,6093664.0
6028299.0,6024855.0,6093677.0
6028206.0,6024690.0,6093736.0
6028177.0,6024791.0,6093760.0
6026240.0,6023147.0,6094499.0
6025115.0,6020755.0,6095442.0
6030201.0,6022978.0,6093294.0
6052003.0,6038810.0,6084974.0
6057180.0,6042632.0,6088267.0
6042436.0,6034311.0,6094963.0
6032297.0,6027076.0,6095223.0
6030408.0,6025553.0,6094245.0
6028914.0,6024512.0,6094350.0
6028285.0,6024073.0,6094349.0
6027752.0,6023764.0,6094494.0
6027748.0,6023774.0,6094381.0
6027626.0,6023559.0,6094404.0
6027555.0,6023546.0,6094441.0
6027500.0,6023406.0,6094469.0
6027645.0,6023490.0,6094595.0
6027539.0,6023191.0,6094651.0
6027621.0,6023320.0,6094721.0
6027575.0,6023126.0,6094830.0
6027799.0,6023138.0,6095011.0
6027754.0,6022973.0,6095103.0
