I,II,V1
6074875.0,6076936.0,6041373.0
6074845.0,6076960.0,6041380.0
6074923.0,6077081.0,6041086.0
6074943.0,6077107.0,6041333.0
6075193.0,6077047.0,6041152.0
6075242.0,6076955.0,6041804.0
6075490.0,6077036.0,6040954.0
6075423.0,6077019.0,6041293.0
6075353.0,6077023.0,6041026.0
6075624.0,6077053.0,6041168.0
6075647.0,6077139.0,6041006.0
6075284.0,6077142.0,6041055.0
6075526.0,6077185.0,6040818.0
6075148.0,6077004.0,6041215.0
6075189.0,6077020.0,6041130.0
6075227.0,6076849.0,6041790.0
6075145.0,6076917.0,6041449.0
6075246.0,6076692.0,6041994.0
6075327.0,6076949.0,6041645.0
6074883.0,6076631.0,6041771.0
6075037.0,6076913.0,6041494.0
6074976.0,6076729.0,6042047.0
6075270.0,6077221.0,6041228.0
6075087.0,6076658.0,6042042.0
6074960.0,6076727.0,6041484.0
6075025.0,6076600.0,6041835.0
6075145.0,6076803.0,6041510.0
6074763.0,6076582.0,6041717.0
6074921.0,6076722.0,6040829.0
6074954.0,6076468.0,6041492.0
6074941.0,6076699.0,6041110.0
6075234.0,6076716.0,6041351.0
6075593.0,6077163.0,6041248.0
6075427.0,6077082.0,6041542.0
6075316.0,6077054.0,6041265.0
6075120.0,6076884.0,6041753.0
6075290.0,6077348.0,6041387.0
6075220.0,6077065.0,6042103.0
6075181.0,6077251.0,6041385.0
6075242.0,6077087.0,6041946.0
6073503.0,6075400.0,6042313.0
6071440.0,6073176.0,6042896.0
6074056.0,6073863.0,6042527.0
6095719.0,6089302.0,6033152.0
6110983.0,6101654.0,6031088.0
6097991.0,6093682.0,6038228.0
6082153.0,6081732.0,6042317.0
6078485.0,6078673.0,6041905.0
6076116.0,6077109.0,6041464.0
6075463.0,6076481.0,6041663.0
6075105.0,6076282.0,6041375.0
6074945.0,6075942.0,6041903.0
6074859.0,6075725.0,6041546.0
6074681.0,6075577.0,6042051.0
6074991.0,6075704.0,6041212.0
6074754.0,6075467.0,6041783.0
6075210.0,6075721.0,6041265.0
6075269.0,6075845.0,6041650.0
6074234.0,6074988.0,6041350.0
6074958.0,6074996.0,6041526.0
6075096.0,6075136.0,6041478.0
6075416.0,6074946.0,6041534.0
6075625.0,6074913.0,6041359.0
6075758.0,6074756.0,6041329.0
6075890.0,6075117.0,6040639.0
6076406.0,6075626.0,6040645.0
6076484.0,6076165.0,6040374.0
6076545.0,6076376.0,6040655.0
6076241.0,6076677.0,6040906.0
6075837.0,6076730.0,6041429.0
6075435.0,6076680.0,6041228.0
6075202.0,6076568.0,6041666.0
6075091.0,6076672.0,6041008.0
6075200.0,6076725.0,6041406.0
6075098.0,6076815.0,6040678.0
6075260.0,6076747.0,6041175.0
6075371.0,6077006.0,6040903.0
6075427.0,6076684.0,6041330.0
6075240.0,6076810.0,6040968.0
6075146.0,6076724.0,6041565.0
6075334.0,6076832.0,6041276.0
6075340.0,6076869.0,6041524.0
6075375.0,6077020.0,6041073.0
6075257.0,6076823.0,6041520.0
6075166.0,6077168.0,6040950.0
6075342.0,6077023.0,6041504.0
6075473.0,6077217.0,6040983.0
6075144.0,6077018.0,6041325.0
6075021.0,6077253.0,6041102.0
6075291.0,6077239.0,6040535.0
6075009.0,6077106.0,6040918.0
6074860.0,6077050.0,6040917.0
6075012.0,6077133.0,6041106.0
6074959.0,6077213.0,6041305.0
6075100.0,6077158.0,6040963.0
6075031.0,6077043.0,6041185.0
6074967.0,6077453.0,6040797.0
6075062.0,6076944.0,6041270.0
6075171.0,6077263.0,6040437.0
6075132.0,6077380.0,6040527.0
6075158.0,6077308.0,6040383.0
6075212.0,6077249.0,6041174.0
6075100.0,6077133.0,6040827.0
6075103.0,6076929.0,6041041.0
6075029.0,6077141.0,6040776.0
6074982.0,6077256.0,6040141.0
6074995.0,6077461.0,6039666.0
6074950.0,6077035.0,6041023.0
6075389.0,6077687.0,6040857.0
6075212.0,6077672.0,6041362.0
6075269.0,6077738.0,6041107.0
6075454.0,6077604.0,6041652.0
6075256.0,6077572.0,6041193.0
6075473.0,6077540.0,6041683.0
6075421.0,6077593.0,6041468.0
6074322.0,6076404.0,6041772.0
6071711.0,6074027.0,6042697.0
6072832.0,6072507.0,6042763.0
6088386.0,6084088.0,6034599.0
6107819.0,6100193.0,6031527.0
6100803.0,6095964.0,6036973.0
6084425.0,6083885.0,6042874.0
6078930.0,6079536.0,6042438.0
6076762.0,6077475.0,6041717.0
6075717.0,6076545.0,6041703.0
6075485.0,6076434.0,6041659.0
6074754.0,6076346.0,6041277.0
6074554.0,6075743.0,6041605.0
6074212.0,6075850.0,6041462.0
6074434.0,6075712.0,6041466.0
6074665.0,6075643.0,6041359.0
6074900.0,6075911.0,6041076.0
6075175.0,6075641.0,6040962.0
6074998.0,6075672.0,6041069.0
6075145.0,6075705.0,6041232.0
6075049.0,6075702.0,6041102.0
6075056.0,6075092.0,6041786.0
6075446.0,6075324.0,6041295.0
6075764.0,6075565.0,6040987.0
6075761.0,6075426.0,6041646.0
6076277.0,6075431.0,6041210.0
6076202.0,6075428.0,6041469.0
6076454.0,6076008.0,6040902.0
6076874.0,6076323.0,6041015.0
6076329.0,6076149.0,6040889.0
6076103.0,6076118.0,6041241.0
6075736.0,6076437.0,6041275.0
6075032.0,6076158.0,6041750.0
6075036.0,6076256.0,6041479.0
6074863.0,6076019.0,6041809.0
6075078.0,6076442.0,6041478.0
6075325.0,6076060.0,6041898.0
6075109.0,6075983.0,6041735.0
6075085.0,6076030.0,6041509.0
6075223.0,6075793.0,6041403.0
6075372.0,6075907.0,6041712.0
6075517.0,6076039.0,6041839.0
6075559.0,6076098.0,6041437.0
6075328.0,6076010.0,6041256.0
6075883.0,6076156.0,6041599.0
6075267.0,6075816.0,6041581.0
6075681.0,6076222.0,6041486.0
6075382.0,6075752.0,6041846.0
6075545.0,6076179.0,6041708.0
6075232.0,6075959.0,6041602.0
6074952.0,6075545.0,6042471.0
6075411.0,6075833.0,6042234.0
6075302.0,6075925.0,6042338.0
6075168.0,6075723.0,6042342.0
6075196.0,6075572.0,6042680.0
6075559.0,6076138.0,6042185.0
6075375.0,6076044.0,6042581.0
6075674.0,6075747.0,6042638.0
6075498.0,6075844.0,6041857.0
6075638.0,6075963.0,6041495.0
6075638.0,6075861.0,6041602.0
6075738.0,6076087.0,6042037.0
6075998.0,6076072.0,6042484.0
6076058.0,6076272.0,6042592.0
6075776.0,6076234.0,6042009.0
6075449.0,6075975.0,6042841.0
6075405.0,6075965.0,6042546.0
