I,II,V1
6072806.0,6073935.0,6041253.0
6072877.0,6073907.0,6041127.0
6072562.0,6073877.0,6041188.0
6072879.0,6074059.0,6041221.0
6072786.0,6073984.0,6041254.0
6072773.0,6074031.0,6041074.0
6070807.0,6072527.0,6041465.0
6067912.0,6069883.0,6042235.0
6072453.0,6071422.0,6041323.0
6094612.0,6088042.0,6031746.0
6107551.0,6098159.0,6030190.0
6095068.0,6090514.0,6037794.0
6081004.0,6080216.0,6042035.0
6076404.0,6076624.0,6041173.0
6074474.0,6074961.0,6040746.0
6073057.0,6074172.0,6040470.0
6072804.0,6073917.0,6040228.0
6072679.0,6073812.0,6040348.0
6072437.0,6073500.0,6040536.0
6072490.0,6073539.0,6040273.0
6072446.0,6073547.0,6040235.0
6072602.0,6073645.0,6040076.0
6072477.0,6073415.0,6040111.0
6072576.0,6073438.0,6040435.0
6072376.0,6073281.0,6040291.0
6072351.0,6073329.0,6040359.0
6072338.0,6072968.0,6040390.0
6072479.0,6072923.0,6040441.0
6072433.0,6072752.0,6040337.0
6072631.0,6072878.0,6039632.0
6073185.0,6072885.0,6039029.0
6073265.0,6072993.0,6038854.0
6073423.0,6073197.0,6038717.0
6074032.0,6073767.0,6038374.0
6074281.0,6074326.0,6038419.0
6074345.0,6074641.0,6038349.0
6073676.0,6074789.0,6038755.0
6073153.0,6074701.0,6039283.0
6073059.0,6074821.0,6039513.0
6072760.0,6074850.0,6039449.0
6072580.0,6074652.0,6039928.0
6072837.0,6074705.0,6039768.0
6072664.0,6074837.0,6039945.0
6072677.0,6074769.0,6040182.0
6072616.0,6074835.0,6039781.0
6072655.0,6075215.0,6039321.0
6072517.0,6074839.0,6039478.0
6072396.0,6074642.0,6039378.0
6072763.0,6075012.0,6039218.0
6072730.0,6075212.0,6039200.0
6072824.0,6075066.0,6039209.0
6072947.0,6075251.0,6039715.0
6072763.0,6075209.0,6039826.0
6073168.0,6075449.0,6039762.0
6072851.0,6075421.0,6039410.0
6072791.0,6075163.0,6039345.0
6072883.0,6075443.0,6039249.0
6072791.0,6075425.0,6039114.0
6072879.0,6075531.0,6038672.0
6073156.0,6075595.0,6039029.0
6072570.0,6075388.0,6039110.0
6072600.0,6075199.0,6039225.0
6072657.0,6075384.0,6039107.0
6072708.0,6075343.0,6039274.0
6072679.0,6075384.0,6039127.0
6072597.0,6075261.0,6039358.0
6072545.0,6075543.0,6038924.0
6072405.0,6075525.0,6039025.0
6072526.0,6075473.0,6038885.0
6072634.0,6075480.0,6039050.0
