I-mV,II-mV,V1-mV
4.381508408874774,4.379902260297672,4.356551441940751
4.38172549496445,4.379957793948519,4.356536296399611
4.381818531860025,4.380120067603592,4.35610212422026
4.381923108215517,4.380247001662672,4.355734303935426
4.382209431064691,4.380746804520297,4.355631170012424
4.382236837281992,4.380789356278739,4.356082651381651
4.382048599842107,4.381137703724963,4.355947062727633
4.381818531860025,4.3810497153431,4.356189391385876
4.381390850626877,4.381089382236563,4.356218240035667
4.381162225077285,4.381132655211249,4.356309834498752
4.381105970210193,4.381199007105767,4.356506726533575
4.38105260020808,4.380913405472839,4.356844255736128
4.381105970210193,4.380940811690141,4.357224336697121
4.381078563992891,4.380761228845192,4.357306555349026
4.381059812370527,4.380845611145831,4.357441422786797
4.381199728322013,4.381152128049858,4.357428440894392
4.381156455347327,4.380907635742881,4.357566914413387
4.38126896508151,4.380988411962295,4.357708272797362
4.381230019404293,4.380776374386333,4.357586387251996
4.381315122921176,4.380832629253425,4.357687357526263
4.381336759408519,4.380839120199628,4.357692406039977
4.3815026391448155,4.3810670245329755,4.357597205495668
4.381424026574136,4.381085054939095,4.357284918861682
4.381509851307264,4.381131933995005,4.357565471980898
4.381481723873718,4.381015818179596,4.357727024419726
4.381373541437003,4.381038897099429,4.357703945499893
4.3813093531912175,4.380913405472839,4.357726303203481
4.381304304677504,4.381273292378979,4.357522920222456
4.381157176563572,4.380935763176427,4.357354876837425
4.381353347382149,4.380950908717566,4.357520035357478
4.381400947654304,4.3810013938547,4.357420507515699
4.381461529818864,4.3810417819644085,4.3570974026380425
4.3814045537355275,4.381023751558289,4.356858680061023
4.38136272319333,4.380927108581489,4.356910607630646
4.3812603104865735,4.380770604656374,4.356971189795207
4.380978314934868,4.380691992085694,4.357197651696065
4.381343250354721,4.380834071685914,4.357515708060009
4.3815011967123265,4.380978314934868,4.357963583348011
4.381496869414858,4.380953793582546,4.357939061995689
4.381741361721835,4.381123279400067,4.358067438487257
4.3813814748156945,4.380964611826218,4.358389100932425
4.381628851987651,4.381032406153227,4.3580140684851445
4.38180410753513,4.38120982534944,4.3576527391465145
4.3818163682112905,4.381175928185936,4.357279149131724
4.38144566306148,4.380940090473896,4.357643363335333
4.379600791907357,4.37932745095059,4.358226106061108
4.378140329011698,4.376977007208883,4.358547047290029
4.385586886738949,4.381650488474994,4.355374417029286
4.401743573054288,4.395072322790165,4.349112096375948
4.404521698029142,4.39740762099073,4.351898875945739
4.392646151342759,4.389531939597841,4.358073929433461
4.385251521185131,4.383708839637568,4.358609071887081
